,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
232908,Head,OpenPlay,MissedShots,0.04960155859589577,44,0,2,Glenn Murray,882,a,Brighton,Watford,Pascal Groß,2018-08-11 17:00:00,9199,2018,"(0.8780000305175781, 0.48200000762939454)"
232903,RightFoot,OpenPlay,MissedShots,0.0610811822116375,20,0,2,Dale Stephens,6051,a,Brighton,Watford,Bruno,2018-08-11 17:00:00,9199,2018,"(0.865, 0.40799999237060547)"
232918,Head,FromCorner,MissedShots,0.023031014949083328,76,0,2,Davy Pröpper,6050,a,Brighton,Watford,Alireza Jahanbakhsh,2018-08-11 17:00:00,9199,2018,"(0.9430000305175781, 0.625999984741211)"
232906,LeftFoot,OpenPlay,BlockedShot,0.030370132997632027,32,0,2,Anthony Knockaert,4497,a,Brighton,Watford,Dale Stephens,2018-08-11 17:00:00,9199,2018,"(0.8730000305175781, 0.25)"
232914,RightFoot,DirectFreekick,MissedShots,0.03673600032925606,64,0,2,Yves Bissouma,5609,a,Brighton,Watford,,2018-08-11 17:00:00,9199,2018,"(0.6969999694824218, 0.46900001525878904)"
232916,RightFoot,OpenPlay,MissedShots,0.2542203962802887,70,0,2,Yves Bissouma,5609,a,Brighton,Watford,Solly March,2018-08-11 17:00:00,9199,2018,"(0.85, 0.5220000076293946)"
232940,LeftFoot,OpenPlay,MissedShots,0.04845032840967178,21,3,2,Anthony Knockaert,4497,h,Brighton,Manchester United,Dale Stephens,2018-08-19 18:00:00,9215,2018,"(0.8680000305175781, 0.6840000152587891)"
232942,RightFoot,FromCorner,MissedShots,0.06181967630982399,26,3,2,Anthony Knockaert,4497,h,Brighton,Manchester United,Pascal Groß,2018-08-19 18:00:00,9215,2018,"(0.865, 0.515)"
232946,LeftFoot,DirectFreekick,MissedShots,0.06617722660303116,37,3,2,Anthony Knockaert,4497,h,Brighton,Manchester United,,2018-08-19 18:00:00,9215,2018,"(0.7530000305175781, 0.46099998474121096)"
232941,RightFoot,OpenPlay,Goal,0.6057562232017517,24,3,2,Glenn Murray,882,h,Brighton,Manchester United,Solly March,2018-08-19 18:00:00,9215,2018,"(0.9619999694824218, 0.5279999923706055)"
232947,RightFoot,Penalty,Goal,0.7611688375473022,43,3,2,Pascal Groß,239,h,Brighton,Manchester United,,2018-08-19 18:00:00,9215,2018,"(0.885, 0.5)"
