,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14086,Arsenal,Fulham,2.16287,0.126327,3,0,a,2020-09-12 11:30:00
14099,Arsenal,West Ham,1.32902,2.06377,2,1,h,2020-09-19 19:00:00
14115,Arsenal,Liverpool,1.17817,2.73834,1,3,a,2020-09-28 19:15:00
14465,Arsenal,Sheffield United,0.667131,0.144994,2,1,h,2020-10-04 13:00:00
14480,Arsenal,Manchester City,0.838322,1.43023,0,1,a,2020-10-17 16:30:00
14485,Arsenal,Leicester,0.73944,0.736172,0,1,h,2020-10-25 19:15:00
14500,Arsenal,Manchester United,0.998072,0.394113,1,0,a,2020-11-01 16:30:00
14505,Arsenal,Aston Villa,1.39037,1.98553,0,3,h,2020-11-08 19:15:00
14518,Arsenal,Leeds,0.710778,1.9617,0,0,a,2020-11-22 16:30:00
14525,Arsenal,Wolverhampton Wanderers,1.1185,2.0069,1,2,h,2020-11-29 19:15:00
14542,Arsenal,Tottenham,0.595216,0.390629,0,2,a,2020-12-06 16:30:00
14554,Arsenal,Burnley,1.85362,0.815375,0,1,h,2020-12-13 19:15:00
14555,Arsenal,Southampton,0.661135,1.11296,1,1,h,2020-12-16 18:00:00
14569,Arsenal,Everton,1.25206,0.661744,1,2,a,2020-12-19 17:30:00
14575,Arsenal,Chelsea,1.94485,2.25414,3,1,h,2020-12-26 17:30:00
14585,Arsenal,Brighton,1.31394,0.799368,1,0,a,2020-12-29 18:00:00
14600,Arsenal,West Bromwich Albion,4.03429,0.869874,4,0,a,2021-01-02 20:00:00
14605,Arsenal,Crystal Palace,0.368554,0.709634,0,0,h,2021-01-14 20:00:00
14615,Arsenal,Newcastle United,2.30744,0.168796,3,0,h,2021-01-18 20:00:00
14632,Arsenal,Southampton,2.4339,0.99504,3,1,a,2021-01-26 20:15:00
14635,Arsenal,Manchester United,0.747166,1.51332,0,0,h,2021-01-30 17:30:00
14650,Arsenal,Wolverhampton Wanderers,0.716265,1.56162,1,2,a,2021-02-02 18:00:00
14655,Arsenal,Aston Villa,0.679649,1.19792,0,1,a,2021-02-06 12:30:00
14665,Arsenal,Leeds,2.50614,0.77074,4,2,h,2021-02-14 16:30:00
14675,Arsenal,Manchester City,0.331188,2.08868,0,1,h,2021-02-21 16:30:00
14690,Arsenal,Leicester,2.1065,0.533575,3,1,a,2021-02-28 12:00:00
14697,Arsenal,Burnley,2.53692,1.10374,1,1,a,2021-03-06 12:30:00
14705,Arsenal,Tottenham,1.56529,0.705566,2,1,h,2021-03-14 16:30:00
14724,Arsenal,West Ham,1.35217,2.50629,3,3,a,2021-03-21 15:00:00
14725,Arsenal,Liverpool,0.161161,2.43732,0,3,h,2021-04-03 19:00:00
14741,Arsenal,Sheffield United,1.93838,0.315121,3,0,a,2021-04-11 18:00:00
14745,Arsenal,Fulham,2.85573,0.839128,1,1,h,2021-04-18 12:30:00
14755,Arsenal,Everton,0.735767,0.529676,0,1,h,2021-04-23 19:00:00
14771,Arsenal,Newcastle United,1.78751,0.172988,2,0,a,2021-05-02 13:00:00
14775,Arsenal,West Bromwich Albion,1.07042,1.83076,3,1,h,2021-05-09 18:00:00
14790,Arsenal,Chelsea,0.692043,1.56786,1,0,a,2021-05-12 19:15:00
14798,Arsenal,Crystal Palace,1.7945,0.998377,3,1,a,2021-05-19 18:00:00
14805,Arsenal,Brighton,0.772904,0.193968,2,0,h,2021-05-23 15:00:00
