,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
16378,Brighton,Burnley,1.6853,1.79548,2,1,a,2021-08-14 14:00:00
16391,Brighton,Watford,1.77896,0.407224,2,0,h,2021-08-21 16:30:00
16400,Brighton,Everton,0.701622,1.54868,0,2,h,2021-08-28 14:00:00
16408,Brighton,Brentford,0.287902,0.729786,1,0,a,2021-09-11 14:00:00
16423,Brighton,Leicester,1.47438,1.25373,2,1,h,2021-09-19 13:00:00
16435,Brighton,Crystal Palace,0.649566,1.36836,1,1,a,2021-09-27 19:00:00
16436,Brighton,Arsenal,1.11551,0.36431,0,0,h,2021-10-02 16:30:00
16453,Brighton,Norwich,1.17572,1.16088,0,0,a,2021-10-16 14:00:00
16458,Brighton,Manchester City,1.1695,3.57376,1,4,h,2021-10-23 16:30:00
16469,Brighton,Liverpool,1.51032,1.39778,2,2,a,2021-10-30 14:00:00
16478,Brighton,Newcastle United,1.43123,0.227321,1,1,h,2021-11-06 17:30:00
