,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
51672,Head,SetPiece,MissedShots,0.050709787756204605,90,1,3,Cameron Jerome,794,h,Norwich,Crystal Palace,Nathan Redmond,2015-08-08 18:00:00,85,2015,"(0.885, 0.455)"
51666,RightFoot,OpenPlay,Goal,0.011716064065694809,68,1,3,Nathan Redmond,790,h,Norwich,Crystal Palace,Wes Hoolahan,2015-08-08 18:00:00,85,2015,"(0.710999984741211, 0.44299999237060544)"
51670,LeftFoot,OpenPlay,MissedShots,0.027926383540034294,86,1,3,Robbie Brady,789,h,Norwich,Crystal Palace,Cameron Jerome,2015-08-08 18:00:00,85,2015,"(0.7819999694824219, 0.5929999923706055)"
51658,LeftFoot,OpenPlay,SavedShot,0.013144499622285366,44,1,3,Robbie Brady,789,h,Norwich,Crystal Palace,,2015-08-08 18:00:00,85,2015,"(0.7980000305175782, 0.6020000076293945)"
51650,LeftFoot,DirectFreekick,BlockedShot,0.04473927617073059,22,1,3,Robbie Brady,789,h,Norwich,Crystal Palace,,2015-08-08 18:00:00,85,2015,"(0.7480000305175781, 0.315)"
51646,RightFoot,OpenPlay,MissedShots,0.01188802719116211,1,1,3,Graham Dorrans,801,h,Norwich,Crystal Palace,Jonny Howson,2015-08-08 18:00:00,85,2015,"(0.7169999694824218, 0.31799999237060544)"
51663,LeftFoot,OpenPlay,SavedShot,0.01583660952746868,54,1,3,Steven Whittaker,926,h,Norwich,Crystal Palace,Wes Hoolahan,2015-08-08 18:00:00,85,2015,"(0.775, 0.2720000076293945)"
51667,RightFoot,OpenPlay,BlockedShot,0.03284594044089317,75,1,3,Steven Whittaker,926,h,Norwich,Crystal Palace,Robbie Brady,2015-08-08 18:00:00,85,2015,"(0.945, 0.3129999923706055)"
51657,LeftFoot,OpenPlay,MissedShots,0.047411251813173294,42,1,3,Alexander Tettey,791,h,Norwich,Crystal Palace,Lewis Grabban,2015-08-08 18:00:00,85,2015,"(0.8069999694824219, 0.4520000076293945)"
51664,RightFoot,OpenPlay,MissedShots,0.023918047547340393,61,1,3,Jonny Howson,792,h,Norwich,Crystal Palace,,2015-08-08 18:00:00,85,2015,"(0.785, 0.47900001525878905)"
51654,LeftFoot,OpenPlay,MissedShots,0.012537476606667042,32,1,3,Bradley Johnson,1011,h,Norwich,Crystal Palace,Jonny Howson,2015-08-08 18:00:00,85,2015,"(0.7230000305175781, 0.6830000305175781)"
51659,Head,FromCorner,MissedShots,0.046884797513484955,46,1,3,Bradley Johnson,1011,h,Norwich,Crystal Palace,Robbie Brady,2015-08-08 18:00:00,85,2015,"(0.9030000305175782, 0.43400001525878906)"
