,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7124,Crystal Palace,Huddersfield,0.988934,1.73657,0,3,h,2017-08-12 15:00:00
7134,Crystal Palace,Liverpool,0.727364,2.84978,0,1,a,2017-08-19 15:00:00
7141,Crystal Palace,Swansea,0.818951,0.966783,0,2,h,2017-08-26 15:00:00
7156,Crystal Palace,Burnley,1.72996,0.429329,0,1,a,2017-09-10 13:30:00
7160,Crystal Palace,Southampton,2.03243,1.11428,0,1,h,2017-09-16 12:30:00
7173,Crystal Palace,Manchester City,0.611018,5.72543,0,5,a,2017-09-23 15:00:00
7180,Crystal Palace,Manchester United,0.244321,3.47508,0,4,a,2017-09-30 15:00:00
7191,Crystal Palace,Chelsea,1.51873,0.651919,2,1,h,2017-10-14 15:00:00
7203,Crystal Palace,Newcastle United,0.566845,0.270313,0,1,a,2017-10-21 15:00:00
7213,Crystal Palace,West Ham,2.91672,0.742845,2,2,h,2017-10-28 15:00:00
7226,Crystal Palace,Tottenham,1.10222,0.991813,0,1,a,2017-11-05 12:00:00
7234,Crystal Palace,Everton,2.02983,1.68728,2,2,h,2017-11-18 15:00:00
7246,Crystal Palace,Stoke,1.48339,0.628292,2,1,h,2017-11-25 15:00:00
7250,Crystal Palace,Brighton,0.584296,0.475162,0,0,a,2017-11-28 19:45:00
7265,Crystal Palace,West Bromwich Albion,0.80924,1.65178,0,0,a,2017-12-02 15:00:00
7273,Crystal Palace,Bournemouth,4.61208,0.962374,2,2,h,2017-12-09 15:00:00
7282,Crystal Palace,Watford,1.10545,1.40441,2,1,h,2017-12-12 20:00:00
7294,Crystal Palace,Leicester,2.25889,0.758241,3,0,a,2017-12-16 12:30:00
7299,Crystal Palace,Swansea,1.25546,0.546613,1,1,a,2017-12-23 15:00:00
7311,Crystal Palace,Arsenal,1.14522,1.84104,2,3,h,2017-12-28 20:00:00
7321,Crystal Palace,Manchester City,1.72153,1.09586,0,0,h,2017-12-31 12:00:00
7336,Crystal Palace,Southampton,1.34294,0.445301,2,1,a,2018-01-02 19:45:00
7341,Crystal Palace,Burnley,1.80971,0.907849,1,0,h,2018-01-13 15:00:00
7349,Crystal Palace,Arsenal,0.501202,3.56519,1,4,a,2018-01-20 15:00:00
7360,Crystal Palace,West Ham,1.15809,1.11632,1,1,a,2018-01-30 19:45:00
7373,Crystal Palace,Newcastle United,3.00238,1.14408,1,1,h,2018-02-04 14:15:00
7380,Crystal Palace,Everton,1.65713,1.48792,1,3,a,2018-02-10 15:00:00
7397,Crystal Palace,Tottenham,0.184958,1.65074,0,1,h,2018-02-25 00:00:00
7401,Crystal Palace,Manchester United,0.74138,1.25439,2,3,h,2018-03-05 20:00:00
7411,Crystal Palace,Chelsea,1.13893,3.87829,1,2,a,2018-03-10 17:30:00
7421,Crystal Palace,Huddersfield,2.74705,0.220381,2,0,a,2018-03-17 15:00:00
7432,Crystal Palace,Liverpool,1.90868,1.72037,1,2,h,2018-03-31 12:30:00
7440,Crystal Palace,Bournemouth,1.14558,2.09227,2,2,a,2018-04-07 14:00:00
7450,Crystal Palace,Brighton,2.49925,1.54485,3,2,h,2018-04-14 14:00:00
7467,Crystal Palace,Watford,0.182325,0.59455,0,0,a,2018-04-21 14:00:00
7470,Crystal Palace,Leicester,2.7876,0.941395,5,0,h,2018-04-28 14:00:00
7481,Crystal Palace,Stoke,1.31471,0.750175,2,1,a,2018-05-05 12:30:00
7493,Crystal Palace,West Bromwich Albion,2.36491,0.216004,2,0,h,2018-05-13 15:00:00
