,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
14519,RightFoot,OpenPlay,SavedShot,0.021781764924526215,50,2,1,Wilfried Bony,622,a,Swansea,Manchester United,Wayne Routledge,2014-08-16 12:45:00,4749,2014,"(0.7180000305175781, 0.48900001525878906)"
14525,LeftFoot,OpenPlay,BlockedShot,0.028524409979581833,77,2,1,Bafétimbi Gomis,717,a,Swansea,Manchester United,Ashley Williams,2014-08-16 12:45:00,4749,2014,"(0.7659999847412109, 0.66)"
14515,LeftFoot,OpenPlay,Goal,0.06372921168804169,27,2,1,Ki Sung-yueng,723,a,Swansea,Manchester United,Gylfi Sigurdsson,2014-08-16 12:45:00,4749,2014,"(0.82, 0.5420000076293945)"
14510,RightFoot,OpenPlay,SavedShot,0.020646924152970314,11,2,1,Gylfi Sigurdsson,714,a,Swansea,Manchester United,Angel Rangel,2014-08-16 12:45:00,4749,2014,"(0.7619999694824219, 0.3160000038146973)"
14524,LeftFoot,OpenPlay,Goal,0.14339357614517212,71,2,1,Gylfi Sigurdsson,714,a,Swansea,Manchester United,Wayne Routledge,2014-08-16 12:45:00,4749,2014,"(0.9219999694824219, 0.5259999847412109)"
14837,Head,OpenPlay,BlockedShot,0.12000522017478943,2,1,0,Wilfried Bony,622,h,Swansea,Burnley,Wayne Routledge,2014-08-23 15:00:00,4763,2014,"(0.919000015258789, 0.529000015258789)"
14844,RightFoot,OpenPlay,SavedShot,0.03621582314372063,41,1,0,Wilfried Bony,622,h,Swansea,Burnley,Gylfi Sigurdsson,2014-08-23 15:00:00,4763,2014,"(0.7669999694824219, 0.45)"
14847,RightFoot,OpenPlay,MissedShots,0.06896254420280457,47,1,0,Wilfried Bony,622,h,Swansea,Burnley,,2014-08-23 15:00:00,4763,2014,"(0.8469999694824218, 0.3629999923706055)"
14846,LeftFoot,SetPiece,SavedShot,0.016069086268544197,47,1,0,Wilfried Bony,622,h,Swansea,Burnley,,2014-08-23 15:00:00,4763,2014,"(0.755, 0.47400001525878904)"
14856,RightFoot,SetPiece,MissedShots,0.06575025618076324,79,1,0,Ki Sung-yueng,723,h,Swansea,Burnley,,2014-08-23 15:00:00,4763,2014,"(0.85, 0.495)"
14842,RightFoot,OpenPlay,Goal,0.06015663221478462,22,1,0,Nathan Dyer,783,h,Swansea,Burnley,Gylfi Sigurdsson,2014-08-23 15:00:00,4763,2014,"(0.8680000305175781, 0.35)"
14845,RightFoot,SetPiece,BlockedShot,0.016383836045861244,47,1,0,Jonjo Shelvey,769,h,Swansea,Burnley,Gylfi Sigurdsson,2014-08-23 15:00:00,4763,2014,"(0.7090000152587891, 0.529000015258789)"
14839,RightFoot,OpenPlay,BlockedShot,0.11320584267377853,8,1,0,Gylfi Sigurdsson,714,h,Swansea,Burnley,Jonjo Shelvey,2014-08-23 15:00:00,4763,2014,"(0.909000015258789, 0.3129999923706055)"
14841,LeftFoot,OpenPlay,SavedShot,0.3789992034435272,17,1,0,Gylfi Sigurdsson,714,h,Swansea,Burnley,Wayne Routledge,2014-08-23 15:00:00,4763,2014,"(0.9219999694824219, 0.5379999923706055)"
14843,RightFoot,OpenPlay,MissedShots,0.03873022645711899,40,1,0,Gylfi Sigurdsson,714,h,Swansea,Burnley,,2014-08-23 15:00:00,4763,2014,"(0.7669999694824219, 0.5559999847412109)"
15081,RightFoot,OpenPlay,MissedShots,0.01947821117937565,45,3,0,Jonjo Shelvey,769,h,Swansea,West Bromwich Albion,Gylfi Sigurdsson,2014-08-30 15:00:00,4773,2014,"(0.700999984741211, 0.41)"
15080,RightFoot,FromCorner,MissedShots,0.06036969646811485,43,3,0,Wayne Routledge,719,h,Swansea,West Bromwich Albion,,2014-08-30 15:00:00,4773,2014,"(0.889000015258789, 0.625)"
15097,RightFoot,OpenPlay,MissedShots,0.015046323649585247,80,3,0,Jonjo Shelvey,769,h,Swansea,West Bromwich Albion,Bafétimbi Gomis,2014-08-30 15:00:00,4773,2014,"(0.7, 0.5659999847412109)"
15093,RightFoot,OpenPlay,MissedShots,0.009332839399576187,73,3,0,Jonjo Shelvey,769,h,Swansea,West Bromwich Albion,Wilfried Bony,2014-08-30 15:00:00,4773,2014,"(0.47200000762939454, 0.4470000076293945)"
15070,RightFoot,OpenPlay,Goal,0.5372210741043091,1,3,0,Nathan Dyer,783,h,Swansea,West Bromwich Albion,Gylfi Sigurdsson,2014-08-30 15:00:00,4773,2014,"(0.96, 0.3320000076293945)"
15072,RightFoot,OpenPlay,SavedShot,0.01019053254276514,10,3,0,Jonjo Shelvey,769,h,Swansea,West Bromwich Albion,,2014-08-30 15:00:00,4773,2014,"(0.6669999694824219, 0.7769999694824219)"
15087,RightFoot,OpenPlay,SavedShot,0.05318816006183624,60,3,0,Ki Sung-yueng,723,h,Swansea,West Bromwich Albion,Gylfi Sigurdsson,2014-08-30 15:00:00,4773,2014,"(0.8080000305175781, 0.6409999847412109)"
