,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
469,Liverpool,Arsenal,1.6591,1.18197,4,3,a,2016-08-14 19:00:00
473,Liverpool,Burnley,0.939025,0.197536,0,2,a,2016-08-20 18:00:00
481,Liverpool,Tottenham,1.92569,0.590511,1,1,a,2016-08-27 15:30:00
498,Liverpool,Leicester,2.76916,1.22508,4,1,h,2016-09-10 20:30:00
501,Liverpool,Chelsea,1.41642,1.16415,2,1,a,2016-09-16 23:00:00
516,Liverpool,Hull,4.64913,0.157549,5,1,h,2016-09-24 18:00:00
522,Liverpool,Swansea,2.02239,2.65842,2,1,a,2016-10-01 15:30:00
540,Liverpool,Manchester United,0.270441,0.537762,0,0,h,2016-10-17 23:00:00
548,Liverpool,West Bromwich Albion,2.2952,0.685982,2,1,h,2016-10-22 20:30:00
2683,Liverpool,Crystal Palace,2.26056,0.496044,4,2,a,2016-10-29 20:30:00
2693,Liverpool,Watford,4.18366,0.771133,6,1,h,2016-11-06 18:15:00
2698,Liverpool,Southampton,1.68802,0.0942055,0,0,a,2016-11-19 19:00:00
2710,Liverpool,Sunderland,2.02461,0.291073,2,0,h,2016-11-26 19:00:00
3112,Liverpool,Bournemouth,1.26532,2.54396,3,4,a,2016-12-04 17:30:00
3124,Liverpool,West Ham,1.79134,0.64998,2,2,h,2016-12-11 20:30:00
3127,Liverpool,Middlesbrough,2.13526,0.161583,3,0,a,2016-12-14 23:45:00
3144,Liverpool,Everton,1.87823,0.456788,1,0,a,2016-12-20 00:00:00
3153,Liverpool,Stoke,1.66669,0.389104,4,1,h,2016-12-27 21:15:00
3162,Liverpool,Manchester City,0.256825,0.352445,1,0,h,2016-12-31 21:30:00
3334,Liverpool,Sunderland,2.332,1.91057,2,2,a,2017-01-02 19:00:00
3349,Liverpool,Manchester United,1.46058,1.03178,1,1,a,2017-01-15 16:00:00
3350,Liverpool,Swansea,1.24037,1.60482,2,3,h,2017-01-21 15:30:00
3366,Liverpool,Chelsea,1.20485,1.0666,1,1,h,2017-01-31 23:00:00
3373,Liverpool,Hull,1.12538,1.88587,0,2,a,2017-02-04 15:00:00
3386,Liverpool,Tottenham,2.38009,0.622104,2,0,h,2017-02-11 17:30:00
3399,Liverpool,Leicester,0.789939,1.54732,1,3,a,2017-02-27 20:00:00
3401,Liverpool,Arsenal,2.70435,0.729203,3,1,h,2017-03-04 17:30:00
3419,Liverpool,Burnley,0.966335,0.83474,2,1,h,2017-03-12 16:00:00
3426,Liverpool,Manchester City,1.94116,2.55464,1,1,a,2017-03-19 16:30:00
3435,Liverpool,Everton,0.625343,1.44152,3,1,h,2017-04-01 12:30:00
3449,Liverpool,Bournemouth,2.17263,1.31233,2,2,h,2017-04-05 20:00:00
3451,Liverpool,Stoke,1.02225,2.13972,2,1,a,2017-04-08 15:00:00
3469,Liverpool,West Bromwich Albion,1.30017,0.590375,1,0,a,2017-04-16 13:30:00
3476,Liverpool,Crystal Palace,0.89449,1.21741,1,2,h,2017-04-23 16:30:00
3488,Liverpool,Watford,0.55669,0.436648,1,0,a,2017-05-01 20:00:00
3496,Liverpool,Southampton,1.35967,0.182082,0,0,h,2017-05-07 13:30:00
3509,Liverpool,West Ham,3.28962,1.03963,4,0,a,2017-05-14 14:15:00
3515,Liverpool,Middlesbrough,2.16957,0.899691,3,0,h,2017-05-21 15:00:00
