,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
463,Everton,Tottenham,0.790063,1.12348,1,1,h,2016-08-13 18:00:00
477,Everton,West Bromwich Albion,1.83897,2.01885,2,1,a,2016-08-20 18:00:00
487,Everton,Stoke,2.31835,0.187415,1,0,h,2016-08-27 18:00:00
500,Everton,Sunderland,2.84526,1.0404,3,0,a,2016-09-12 23:00:00
506,Everton,Middlesbrough,1.17467,0.178081,3,1,h,2016-09-17 20:30:00
517,Everton,Bournemouth,1.15724,0.693594,0,1,a,2016-09-24 18:00:00
521,Everton,Crystal Palace,1.1542,0.47692,1,1,h,2016-09-30 23:00:00
534,Everton,Manchester City,0.144498,2.69208,1,1,a,2016-10-15 18:00:00
546,Everton,Burnley,0.752795,0.905579,1,2,a,2016-10-22 18:00:00
2684,Everton,West Ham,2.0087,0.944816,2,0,h,2016-10-30 17:30:00
2691,Everton,Chelsea,0.0131321,1.94078,0,5,a,2016-11-05 21:30:00
2702,Everton,Swansea,1.54877,1.07471,1,1,h,2016-11-19 19:00:00
2715,Everton,Southampton,0.615174,2.80562,0,1,a,2016-11-27 20:30:00
3113,Everton,Manchester United,1.64985,0.541299,1,1,h,2016-12-04 20:00:00
3115,Everton,Watford,1.09675,1.49271,2,3,a,2016-12-10 16:30:00
3126,Everton,Arsenal,1.46034,1.3508,2,1,h,2016-12-13 23:45:00
3144,Everton,Liverpool,0.456788,1.87823,0,1,h,2016-12-20 00:00:00
3148,Everton,Leicester,1.25512,0.377464,2,0,a,2016-12-26 15:00:00
3155,Everton,Hull,1.27757,0.852585,2,2,a,2016-12-31 00:00:00
3331,Everton,Southampton,2.34997,1.01083,3,0,h,2017-01-02 15:00:00
3348,Everton,Manchester City,0.572528,0.569286,4,0,h,2017-01-15 17:30:00
3353,Everton,Crystal Palace,0.949561,0.463733,1,0,a,2017-01-21 18:00:00
3369,Everton,Stoke,0.870158,1.7362,1,1,a,2017-02-01 23:00:00
3372,Everton,Bournemouth,2.75981,2.1501,6,3,h,2017-02-04 15:00:00
3382,Everton,Middlesbrough,0.831644,0.651056,0,0,a,2017-02-11 15:00:00
3393,Everton,Sunderland,1.70366,0.505952,2,0,h,2017-02-25 15:00:00
3406,Everton,Tottenham,0.808013,1.70225,2,3,a,2017-03-05 13:30:00
3416,Everton,West Bromwich Albion,2.17521,0.127321,3,0,h,2017-03-11 15:00:00
3427,Everton,Hull,2.63141,0.528692,4,0,h,2017-03-18 15:00:00
3435,Everton,Liverpool,1.44152,0.625343,1,3,a,2017-04-01 12:30:00
3446,Everton,Manchester United,0.589122,1.67424,1,1,a,2017-04-04 20:00:00
3458,Everton,Leicester,2.64597,0.836095,4,2,h,2017-04-09 16:00:00
3467,Everton,Burnley,1.67352,1.1469,3,1,h,2017-04-15 15:00:00
3479,Everton,West Ham,0.104476,0.668323,0,0,a,2017-04-22 15:00:00
3481,Everton,Chelsea,0.684516,1.81945,0,3,h,2017-04-30 14:05:00
3498,Everton,Swansea,0.270186,2.09244,0,1,a,2017-05-06 17:30:00
3502,Everton,Watford,1.12984,1.54861,1,0,h,2017-05-12 19:45:00
3510,Everton,Arsenal,1.8831,3.35075,1,3,a,2017-05-21 15:00:00
