,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11651,Wolverhampton Wanderers,Leicester,0.812949,0.543759,0,0,a,2019-08-11 14:00:00
11662,Wolverhampton Wanderers,Manchester United,0.307356,1.14332,1,1,h,2019-08-19 20:00:00
11668,Wolverhampton Wanderers,Burnley,1.32793,1.22762,1,1,h,2019-08-25 16:30:00
11681,Wolverhampton Wanderers,Everton,2.00172,1.48842,2,3,a,2019-09-01 14:00:00
11688,Wolverhampton Wanderers,Chelsea,1.49359,3.06799,2,5,h,2019-09-14 14:00:00
11697,Wolverhampton Wanderers,Crystal Palace,1.75572,0.984777,1,1,a,2019-09-22 13:00:00
11705,Wolverhampton Wanderers,Watford,1.16363,1.06615,2,0,h,2019-09-28 14:00:00
11716,Wolverhampton Wanderers,Manchester City,1.18825,1.61884,2,0,a,2019-10-06 14:00:00
11732,Wolverhampton Wanderers,Southampton,0.887495,1.37695,1,1,h,2019-10-19 15:00:00
11738,Wolverhampton Wanderers,Newcastle United,1.93255,0.603104,1,1,a,2019-10-27 14:00:00
11743,Wolverhampton Wanderers,Arsenal,1.5103,1.02552,1,1,a,2019-11-02 15:00:00
11760,Wolverhampton Wanderers,Aston Villa,2.09891,0.473225,2,1,h,2019-11-10 14:00:00
11765,Wolverhampton Wanderers,Bournemouth,1.2765,0.849789,2,1,a,2019-11-23 15:00:00
11780,Wolverhampton Wanderers,Sheffield United,1.27422,1.47296,1,1,h,2019-12-01 14:00:00
11787,Wolverhampton Wanderers,West Ham,1.82237,0.501977,2,0,h,2019-12-04 19:30:00
11795,Wolverhampton Wanderers,Brighton,1.87208,0.951621,2,2,a,2019-12-08 16:30:00
11812,Wolverhampton Wanderers,Tottenham,0.718669,0.989205,1,2,h,2019-12-15 14:00:00
11819,Wolverhampton Wanderers,Norwich,1.65224,1.26536,2,1,a,2019-12-21 15:00:00
11832,Wolverhampton Wanderers,Manchester City,2.39405,1.52044,3,2,h,2019-12-27 19:45:00
11836,Wolverhampton Wanderers,Liverpool,0.363764,1.49124,0,1,a,2019-12-29 16:30:00
11852,Wolverhampton Wanderers,Watford,1.23252,1.07053,1,2,a,2020-01-01 15:00:00
11853,Wolverhampton Wanderers,Newcastle United,2.04805,0.184495,1,1,h,2020-01-11 15:00:00
11870,Wolverhampton Wanderers,Southampton,2.1772,0.786974,3,2,a,2020-01-18 15:00:00
11874,Wolverhampton Wanderers,Liverpool,1.85442,1.59024,1,2,h,2020-01-23 20:00:00
11888,Wolverhampton Wanderers,Manchester United,1.54211,1.18608,0,0,a,2020-02-01 17:30:00
11902,Wolverhampton Wanderers,Leicester,1.14491,0.527366,0,0,h,2020-02-14 20:00:00
11912,Wolverhampton Wanderers,Norwich,3.25033,0.360646,3,0,h,2020-02-23 14:00:00
11920,Wolverhampton Wanderers,Tottenham,2.62251,1.63079,3,2,a,2020-03-01 14:00:00
11931,Wolverhampton Wanderers,Brighton,0.898221,0.308874,0,0,h,2020-03-07 15:00:00
11934,Wolverhampton Wanderers,West Ham,1.06433,0.44207,2,0,a,2020-06-20 16:30:00
11947,Wolverhampton Wanderers,Bournemouth,0.715002,0.0619009,1,0,h,2020-06-24 17:00:00
11954,Wolverhampton Wanderers,Aston Villa,0.703549,0.403418,1,0,a,2020-06-27 11:30:00
11972,Wolverhampton Wanderers,Arsenal,0.985166,1.28273,0,2,h,2020-07-04 16:30:00
11980,Wolverhampton Wanderers,Sheffield United,0.326909,0.470483,0,1,a,2020-07-08 17:00:00
11992,Wolverhampton Wanderers,Everton,2.86724,0.286561,3,0,h,2020-07-12 11:00:00
11994,Wolverhampton Wanderers,Burnley,1.2857,1.53435,1,1,a,2020-07-15 17:00:00
12012,Wolverhampton Wanderers,Crystal Palace,1.48696,0.440119,2,0,h,2020-07-20 19:15:00
12021,Wolverhampton Wanderers,Chelsea,0.164561,1.15938,0,2,a,2020-07-26 15:00:00
