,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
470,Chelsea,West Ham,1.4603,0.445604,2,1,h,2016-08-15 23:00:00
476,Chelsea,Watford,1.75595,0.804549,2,1,a,2016-08-20 18:00:00
485,Chelsea,Burnley,2.65838,0.18449,3,0,h,2016-08-27 18:00:00
499,Chelsea,Swansea,2.19035,1.2304,2,2,a,2016-09-11 19:00:00
501,Chelsea,Liverpool,1.16415,1.41642,1,2,h,2016-09-16 23:00:00
518,Chelsea,Arsenal,0.613553,1.66224,0,3,a,2016-09-24 20:30:00
524,Chelsea,Hull,1.99155,0.27266,2,0,a,2016-10-01 18:00:00
531,Chelsea,Leicester,3.11573,0.182549,3,0,h,2016-10-15 15:30:00
550,Chelsea,Manchester United,2.25192,0.742805,4,0,h,2016-10-23 19:00:00
2685,Chelsea,Southampton,1.14759,0.422364,2,0,a,2016-10-30 20:00:00
2691,Chelsea,Everton,1.94078,0.0131321,5,0,h,2016-11-05 21:30:00
2705,Chelsea,Middlesbrough,1.68738,0.55976,1,0,a,2016-11-20 20:00:00
2712,Chelsea,Tottenham,1.24948,0.422568,2,1,h,2016-11-26 21:30:00
3105,Chelsea,Manchester City,1.2848,2.24061,3,1,a,2016-12-03 16:30:00
3121,Chelsea,West Bromwich Albion,0.551109,0.212574,1,0,h,2016-12-11 16:00:00
3128,Chelsea,Sunderland,1.22459,0.473979,1,0,a,2016-12-14 23:45:00
3135,Chelsea,Crystal Palace,0.81444,0.356331,1,0,a,2016-12-17 16:30:00
3151,Chelsea,Bournemouth,1.71303,0.650942,3,0,h,2016-12-26 19:00:00
3158,Chelsea,Stoke,1.94737,0.858417,4,2,h,2016-12-31 19:00:00
3339,Chelsea,Tottenham,0.912754,1.00945,0,2,a,2017-01-05 00:00:00
3347,Chelsea,Leicester,0.738826,0.179144,3,0,a,2017-01-14 21:30:00
3359,Chelsea,Hull,1.47165,0.314532,2,0,h,2017-01-22 19:30:00
3366,Chelsea,Liverpool,1.0666,1.20485,1,1,a,2017-01-31 23:00:00
3370,Chelsea,Arsenal,1.95451,0.950035,3,1,h,2017-02-04 12:30:00
3387,Chelsea,Burnley,0.800222,0.906366,1,1,a,2017-02-12 13:30:00
3391,Chelsea,Swansea,1.22573,0.280172,3,1,h,2017-02-25 15:00:00
3409,Chelsea,West Ham,2.01134,0.450583,2,1,a,2017-03-06 20:00:00
3424,Chelsea,Stoke,1.95538,0.952053,2,1,a,2017-03-18 15:00:00
3432,Chelsea,Crystal Palace,3.16805,1.57423,1,2,h,2017-04-01 15:00:00
3448,Chelsea,Manchester City,1.36933,2.2614,2,1,h,2017-04-05 20:00:00
3450,Chelsea,Bournemouth,1.52126,0.384152,3,1,a,2017-04-08 17:30:00
3460,Chelsea,Manchester United,0.132913,0.807128,0,2,a,2017-04-16 16:00:00
3473,Chelsea,Southampton,1.4438,1.32952,4,2,h,2017-04-25 19:45:00
3481,Chelsea,Everton,1.81945,0.684516,3,0,a,2017-04-30 14:05:00
3493,Chelsea,Middlesbrough,2.28046,0.0718773,3,0,h,2017-05-08 20:00:00
3508,Chelsea,West Bromwich Albion,1.76954,0.529155,1,0,a,2017-05-12 20:00:00
3414,Chelsea,Watford,2.65315,0.883368,4,3,h,2017-05-15 20:00:00
3512,Chelsea,Sunderland,2.73947,0.693994,5,1,h,2017-05-21 15:00:00
