,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
310233,Head,FromCorner,BlockedShot,0.10185249894857407,50,0,0,Leander Dendoncker,7236,a,Wolverhampton Wanderers,Leicester,João Moutinho,2019-08-11 14:00:00,11651,2019,"(0.92, 0.5070000076293946)"
310222,RightFoot,OpenPlay,MissedShots,0.05563770607113838,1,0,0,Leander Dendoncker,7236,a,Wolverhampton Wanderers,Leicester,Diogo Jota,2019-08-11 14:00:00,11651,2019,"(0.8080000305175781, 0.47200000762939454)"
310231,RightFoot,OpenPlay,SavedShot,0.17117922008037567,46,0,0,Raúl Jiménez,4105,a,Wolverhampton Wanderers,Leicester,Rúben Neves,2019-08-11 14:00:00,11651,2019,"(0.8830000305175781, 0.3840000152587891)"
310232,Head,FromCorner,MissedShots,0.02391529269516468,48,0,0,Ryan Bennett,787,a,Wolverhampton Wanderers,Leicester,João Moutinho,2019-08-11 14:00:00,11651,2019,"(0.9059999847412109, 0.5320000076293945)"
310235,RightFoot,OpenPlay,MissedShots,0.30394527316093445,54,0,0,Diogo Jota,6854,a,Wolverhampton Wanderers,Leicester,Raúl Jiménez,2019-08-11 14:00:00,11651,2019,"(0.8830000305175781, 0.33599998474121096)"
310241,RightFoot,OpenPlay,SavedShot,0.04423673823475838,82,0,0,Raúl Jiménez,4105,a,Wolverhampton Wanderers,Leicester,Jonny,2019-08-11 14:00:00,11651,2019,"(0.8030000305175782, 0.565)"
310237,LeftFoot,OpenPlay,BlockedShot,0.04822555556893349,71,0,0,Diogo Jota,6854,a,Wolverhampton Wanderers,Leicester,Leander Dendoncker,2019-08-11 14:00:00,11651,2019,"(0.8430000305175781, 0.655)"
310229,LeftFoot,OpenPlay,MissedShots,0.06395632028579712,39,0,0,Diogo Jota,6854,a,Wolverhampton Wanderers,Leicester,Leander Dendoncker,2019-08-11 14:00:00,11651,2019,"(0.81, 0.5479999923706055)"
311309,RightFoot,OpenPlay,MissedShots,0.1103275939822197,85,1,1,Leander Dendoncker,7236,h,Wolverhampton Wanderers,Manchester United,Diogo Jota,2019-08-19 20:00:00,11662,2019,"(0.919000015258789, 0.32)"
311299,RightFoot,FromCorner,Goal,0.031736746430397034,54,1,1,Rúben Neves,6853,h,Wolverhampton Wanderers,Manchester United,João Moutinho,2019-08-19 20:00:00,11662,2019,"(0.7809999847412109, 0.509000015258789)"
311298,Head,SetPiece,ShotOnPost,0.04506532847881317,53,1,1,Raúl Jiménez,4105,h,Wolverhampton Wanderers,Manchester United,João Moutinho,2019-08-19 20:00:00,11662,2019,"(0.8830000305175781, 0.44)"
311300,LeftFoot,OpenPlay,MissedShots,0.03903481736779213,58,1,1,Adama Traoré,900,h,Wolverhampton Wanderers,Manchester United,João Moutinho,2019-08-19 20:00:00,11662,2019,"(0.8540000152587891, 0.31)"
311296,RightFoot,FromCorner,BlockedShot,0.06200544163584709,31,1,1,Raúl Jiménez,4105,h,Wolverhampton Wanderers,Manchester United,,2019-08-19 20:00:00,11662,2019,"(0.8690000152587891, 0.59)"
311308,Head,OpenPlay,SavedShot,0.019186047837138176,81,1,1,Jonny,2280,h,Wolverhampton Wanderers,Manchester United,Adama Traoré,2019-08-19 20:00:00,11662,2019,"(0.88, 0.595999984741211)"
313090,RightFoot,FromCorner,BlockedShot,0.015226293355226517,28,1,1,Rúben Neves,6853,h,Wolverhampton Wanderers,Burnley,Morgan Gibbs-White,2019-08-25 16:30:00,11668,2019,"(0.6959999847412109, 0.6179999923706054)"
313104,RightFoot,OpenPlay,BlockedShot,0.01611892320215702,73,1,1,Rúben Neves,6853,h,Wolverhampton Wanderers,Burnley,Diogo Jota,2019-08-25 16:30:00,11668,2019,"(0.720999984741211, 0.43900001525878907)"
