,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
9200,Chelsea,Huddersfield,2.31427,0.396115,3,0,a,2018-08-11 17:00:00
9212,Chelsea,Arsenal,1.71799,2.45798,3,2,h,2018-08-18 19:30:00
9225,Chelsea,Newcastle United,1.49669,0.209337,2,1,a,2018-08-26 18:00:00
9231,Chelsea,Bournemouth,1.16408,0.950959,2,0,h,2018-09-01 14:00:00
9241,Chelsea,Cardiff,2.67145,0.8276,4,1,h,2018-09-15 14:00:00
9255,Chelsea,West Ham,1.88344,1.0177,0,0,a,2018-09-23 12:30:00
9264,Chelsea,Liverpool,1.77638,1.74071,1,1,h,2018-09-29 16:30:00
9275,Chelsea,Southampton,3.54699,1.487,3,0,a,2018-10-07 13:15:00
9277,Chelsea,Manchester United,2.21163,1.11454,2,2,h,2018-10-20 11:30:00
9295,Chelsea,Burnley,3.01621,0.269828,4,0,a,2018-10-28 12:30:00
9305,Chelsea,Crystal Palace,1.88741,0.454547,3,1,h,2018-11-04 16:00:00
9314,Chelsea,Everton,1.16298,0.198027,0,0,h,2018-11-11 14:15:00
9323,Chelsea,Tottenham,0.962804,3.34649,1,3,a,2018-11-24 17:30:00
9334,Chelsea,Fulham,2.17105,0.285256,2,0,h,2018-12-02 12:00:00
9339,Chelsea,Wolverhampton Wanderers,1.10702,0.682893,1,2,a,2018-12-05 19:45:00
9352,Chelsea,Manchester City,0.526329,0.740048,2,0,h,2018-12-08 17:30:00
9366,Chelsea,Brighton,1.6111,0.26126,2,1,a,2018-12-16 13:30:00
9373,Chelsea,Leicester,2.40458,0.456492,0,1,h,2018-12-22 15:00:00
9377,Chelsea,Watford,2.1956,1.24414,2,1,a,2018-12-26 19:30:00
9394,Chelsea,Crystal Palace,0.741471,0.199002,1,0,a,2018-12-30 12:00:00
9403,Chelsea,Southampton,0.850791,0.158168,0,0,h,2019-01-02 19:45:00
9413,Chelsea,Newcastle United,1.32355,0.395148,2,1,h,2019-01-12 17:30:00
9426,Chelsea,Arsenal,0.755304,2.09412,0,2,a,2019-01-19 17:30:00
9430,Chelsea,Bournemouth,0.718873,2.15094,0,4,a,2019-01-30 19:45:00
9443,Chelsea,Huddersfield,2.94236,0.260391,5,0,h,2019-02-02 15:00:00
9454,Chelsea,Manchester City,0.901867,4.04218,0,6,a,2019-02-10 16:00:00
9474,Chelsea,Tottenham,0.625978,0.722229,2,0,h,2019-02-27 20:00:00
9482,Chelsea,Fulham,1.53632,0.898469,2,1,a,2019-03-03 14:05:00
9494,Chelsea,Wolverhampton Wanderers,1.0471,0.609079,1,1,h,2019-03-10 14:05:00
9503,Chelsea,Everton,1.24394,2.24031,0,2,a,2019-03-17 16:30:00
9514,Chelsea,Cardiff,2.07834,0.446122,2,1,a,2019-03-31 13:05:00
9462,Chelsea,Brighton,3.12416,0.440898,3,0,h,2019-04-03 19:45:00
9525,Chelsea,West Ham,2.23287,0.471195,2,0,h,2019-04-08 20:00:00
9531,Chelsea,Liverpool,0.873177,1.30839,0,2,a,2019-04-14 16:30:00
9543,Chelsea,Burnley,1.28197,0.788788,2,2,h,2019-04-22 20:00:00
9550,Chelsea,Manchester United,1.6298,1.12483,1,1,a,2019-04-28 16:30:00
9563,Chelsea,Watford,2.96478,1.2712,3,0,h,2019-05-05 13:00:00
9572,Chelsea,Leicester,1.26735,0.345306,0,0,a,2019-05-12 14:00:00
