,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14093,Tottenham,Everton,0.822944,1.26793,0,1,h,2020-09-13 15:30:00
14100,Tottenham,Southampton,2.28004,2.27708,5,2,a,2020-09-20 11:00:00
14111,Tottenham,Newcastle United,3.18765,0.942726,1,1,h,2020-09-27 13:00:00
14471,Tottenham,Manchester United,3.3017,0.873435,6,1,a,2020-10-04 15:30:00
14483,Tottenham,West Ham,1.77602,1.49992,3,3,h,2020-10-18 15:30:00
14488,Tottenham,Burnley,0.797344,0.95045,1,0,a,2020-10-26 20:00:00
14503,Tottenham,Brighton,1.97236,0.324457,2,1,h,2020-11-01 19:15:00
14513,Tottenham,West Bromwich Albion,1.87063,0.799352,1,0,a,2020-11-08 12:00:00
14523,Tottenham,Manchester City,0.761142,1.66325,2,0,h,2020-11-21 17:30:00
14529,Tottenham,Chelsea,0.22689,0.974755,0,0,a,2020-11-29 16:30:00
14542,Tottenham,Arsenal,0.390629,0.595216,2,0,h,2020-12-06 16:30:00
14545,Tottenham,Crystal Palace,1.40792,1.84443,1,1,a,2020-12-13 14:15:00
14563,Tottenham,Liverpool,1.5161,1.21783,1,2,a,2020-12-16 20:00:00
14573,Tottenham,Leicester,0.945932,1.74772,0,2,h,2020-12-20 14:15:00
14584,Tottenham,Wolverhampton Wanderers,0.408109,0.742598,1,1,a,2020-12-27 19:15:00
14599,Tottenham,Leeds,2.5286,1.15626,3,0,h,2021-01-02 12:30:00
14589,Tottenham,Fulham,3.14372,1.05329,1,1,h,2021-01-13 20:00:00
14622,Tottenham,Sheffield United,1.28385,0.978133,3,1,a,2021-01-17 14:00:00
14633,Tottenham,Liverpool,0.104586,2.58798,1,3,h,2021-01-28 20:00:00
14636,Tottenham,Brighton,0.372524,1.77386,0,1,a,2021-01-31 19:15:00
14653,Tottenham,Chelsea,0.569446,2.393,0,1,h,2021-02-04 20:00:00
14663,Tottenham,West Bromwich Albion,1.92997,0.698686,2,0,h,2021-02-07 12:00:00
14671,Tottenham,Manchester City,0.4235,2.46219,0,3,a,2021-02-13 17:30:00
14683,Tottenham,West Ham,0.770706,1.09246,1,2,a,2021-02-21 12:00:00
14693,Tottenham,Burnley,2.35788,0.603212,4,0,h,2021-02-28 14:00:00
14757,Tottenham,Fulham,1.5519,1.1715,1,0,a,2021-03-04 18:00:00
14702,Tottenham,Crystal Palace,2.24159,0.559383,4,1,h,2021-03-07 19:15:00
14705,Tottenham,Arsenal,0.705566,1.56529,1,2,a,2021-03-14 16:30:00
14606,Tottenham,Aston Villa,1.72011,0.439681,2,0,a,2021-03-21 19:30:00
14732,Tottenham,Newcastle United,2.43683,3.30098,2,2,a,2021-04-04 13:05:00
14742,Tottenham,Manchester United,0.921801,2.09737,1,3,h,2021-04-11 15:30:00
14748,Tottenham,Everton,1.4815,2.26022,2,2,a,2021-04-16 19:00:00
14722,Tottenham,Southampton,1.28824,1.06134,2,1,h,2021-04-21 19:00:00
14773,Tottenham,Sheffield United,2.26016,0.469026,4,0,h,2021-05-02 18:15:00
14778,Tottenham,Leeds,1.03384,2.55216,1,3,a,2021-05-08 11:30:00
14793,Tottenham,Wolverhampton Wanderers,3.13947,1.09206,2,0,h,2021-05-16 13:05:00
14803,Tottenham,Aston Villa,0.89279,1.63669,1,2,h,2021-05-19 17:00:00
14809,Tottenham,Leicester,1.85229,1.82554,4,2,a,2021-05-23 15:00:00
