,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
309953,LeftFoot,SetPiece,SavedShot,0.7979027628898621,61,1,1,Callum Wilson,468,h,Bournemouth,Sheffield United,Nathan Aké,2019-08-10 15:00:00,11645,2019,"(0.9669999694824218, 0.5129999923706055)"
309959,RightFoot,DirectFreekick,MissedShots,0.10296127200126648,91,1,1,Ryan Fraser,1683,h,Bournemouth,Sheffield United,,2019-08-10 15:00:00,11645,2019,"(0.8069999694824219, 0.6270000076293946)"
309942,LeftFoot,FromCorner,MissedShots,0.02280767261981964,25,1,1,Philip Billing,6034,h,Bournemouth,Sheffield United,Diego Rico,2019-08-10 15:00:00,11645,2019,"(0.745999984741211, 0.47400001525878904)"
309950,LeftFoot,OpenPlay,SavedShot,0.020583538338541985,58,1,1,Philip Billing,6034,h,Bournemouth,Sheffield United,,2019-08-10 15:00:00,11645,2019,"(0.7519999694824219, 0.534000015258789)"
309949,RightFoot,SetPiece,BlockedShot,0.02785542607307434,55,1,1,Joshua King,465,h,Bournemouth,Sheffield United,,2019-08-10 15:00:00,11645,2019,"(0.8430000305175781, 0.49900001525878906)"
309948,RightFoot,OpenPlay,BlockedShot,0.03404170274734497,52,1,1,Jefferson Lerma,2182,h,Bournemouth,Sheffield United,Joshua King,2019-08-10 15:00:00,11645,2019,"(0.7909999847412109, 0.40900001525878904)"
309944,RightFoot,OpenPlay,MissedShots,0.07839858531951904,44,1,1,Chris Mepham,7384,h,Bournemouth,Sheffield United,Philip Billing,2019-08-10 15:00:00,11645,2019,"(0.9019999694824219, 0.3629999923706055)"
309954,RightFoot,SetPiece,Goal,0.6191138625144958,61,1,1,Chris Mepham,7384,h,Bournemouth,Sheffield United,,2019-08-10 15:00:00,11645,2019,"(0.9590000152587891, 0.5529999923706055)"
309940,RightFoot,OpenPlay,MissedShots,0.014039821922779083,4,1,1,Jefferson Lerma,2182,h,Bournemouth,Sheffield United,Nathan Aké,2019-08-10 15:00:00,11645,2019,"(0.7080000305175781, 0.5179999923706055)"
309952,RightFoot,SetPiece,BlockedShot,0.10787124931812286,61,1,1,Nathan Aké,579,h,Bournemouth,Sheffield United,Philip Billing,2019-08-10 15:00:00,11645,2019,"(0.925, 0.54)"
309956,LeftFoot,FromCorner,MissedShots,0.013739189133048058,77,1,1,Diego Rico,5065,h,Bournemouth,Sheffield United,,2019-08-10 15:00:00,11645,2019,"(0.749000015258789, 0.6909999847412109)"
309955,RightFoot,SetPiece,MissedShots,0.05648605525493622,75,1,1,Steve Cook,458,h,Bournemouth,Sheffield United,,2019-08-10 15:00:00,11645,2019,"(0.8480000305175781, 0.59)"
309951,Head,FromCorner,MissedShots,0.038752660155296326,60,1,1,Nathan Aké,579,h,Bournemouth,Sheffield United,Ryan Fraser,2019-08-10 15:00:00,11645,2019,"(0.884000015258789, 0.4879999923706055)"
310467,RightFoot,Penalty,Goal,0.7611688375473022,1,2,1,Joshua King,465,a,Bournemouth,Aston Villa,,2019-08-17 15:00:00,11654,2019,"(0.885, 0.5)"
310492,Head,OpenPlay,BlockedShot,0.04670009762048721,72,2,1,Callum Wilson,468,a,Bournemouth,Aston Villa,Ryan Fraser,2019-08-17 15:00:00,11654,2019,"(0.9059999847412109, 0.6090000152587891)"
