,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
4750,Everton,Leicester,0.613273,1.2783,2,2,a,2014-08-16 15:00:00
4764,Everton,Arsenal,1.33429,1.43355,2,2,h,2014-08-23 17:30:00
4775,Everton,Chelsea,1.4491,2.02665,3,6,h,2014-08-30 17:30:00
4725,Everton,West Bromwich Albion,0.807492,0.602059,2,0,a,2014-09-13 15:00:00
4738,Everton,Crystal Palace,2.56122,1.62886,2,3,h,2014-09-21 16:00:00
4739,Everton,Liverpool,0.475885,1.5286,1,1,a,2014-09-27 12:45:00
4695,Everton,Manchester United,2.13558,1.6239,1,2,a,2014-10-05 12:00:00
4700,Everton,Aston Villa,1.67016,0.37205,3,0,h,2014-10-18 15:00:00
4716,Everton,Burnley,1.32187,1.55564,3,1,a,2014-10-26 13:30:00
4654,Everton,Swansea,1.14779,0.694419,0,0,h,2014-11-01 15:00:00
4665,Everton,Sunderland,1.31898,0.508326,1,1,a,2014-11-09 13:30:00
4673,Everton,West Ham,1.82651,1.11958,2,1,h,2014-11-22 15:00:00
4688,Everton,Tottenham,0.934335,1.13109,1,2,a,2014-11-30 16:00:00
4596,Everton,Hull,1.27965,0.29547,1,1,h,2014-12-03 19:45:00
4605,Everton,Manchester City,0.385845,2.2487,0,1,a,2014-12-06 17:30:00
4618,Everton,Queens Park Rangers,0.747708,0.972265,3,1,h,2014-12-15 20:00:00
4623,Everton,Southampton,0.597999,2.21266,0,3,a,2014-12-20 15:00:00
4634,Everton,Stoke,1.00929,1.39552,0,1,h,2014-12-26 15:00:00
4647,Everton,Newcastle United,1.07321,1.71345,2,3,a,2014-12-28 16:15:00
4558,Everton,Hull,0.957698,1.95682,0,2,a,2015-01-01 15:00:00
4566,Everton,Manchester City,0.95041,1.50724,1,1,h,2015-01-10 15:00:00
4580,Everton,West Bromwich Albion,1.4927,0.196316,0,0,h,2015-01-19 20:00:00
4587,Everton,Crystal Palace,1.35977,1.21034,1,0,a,2015-01-31 15:00:00
4521,Everton,Liverpool,0.227711,1.03601,0,0,h,2015-02-07 17:30:00
4529,Everton,Chelsea,0.706994,0.89846,0,1,a,2015-02-11 19:45:00
4543,Everton,Leicester,2.05032,1.99519,2,2,h,2015-02-22 14:05:00
4481,Everton,Arsenal,0.367813,1.39298,0,2,a,2015-03-01 14:05:00
4488,Everton,Stoke,0.418315,1.03921,0,2,a,2015-03-04 19:45:00
4500,Everton,Newcastle United,2.25807,0.809194,3,0,h,2015-03-15 16:00:00
4512,Everton,Queens Park Rangers,0.839996,1.39318,2,1,a,2015-03-22 16:00:00
4441,Everton,Southampton,1.02048,0.533646,1,0,h,2015-04-04 15:00:00
4451,Everton,Swansea,0.842056,1.09678,1,1,a,2015-04-11 12:45:00
4461,Everton,Burnley,2.36114,1.06159,1,0,h,2015-04-18 15:00:00
4476,Everton,Manchester United,1.07922,0.750462,3,0,h,2015-04-26 13:30:00
4401,Everton,Aston Villa,1.4049,1.56179,2,3,a,2015-05-02 15:00:00
4409,Everton,Sunderland,1.14341,1.19799,0,2,h,2015-05-09 12:45:00
4423,Everton,West Ham,2.07078,0.813296,2,1,a,2015-05-16 15:00:00
4434,Everton,Tottenham,0.646215,1.39049,0,1,h,2015-05-24 15:00:00
