,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7121,West Bromwich Albion,Bournemouth,1.18399,0.378659,1,0,h,2017-08-12 15:00:00
7132,West Bromwich Albion,Burnley,0.653058,1.37242,1,0,a,2017-08-19 15:00:00
7146,West Bromwich Albion,Stoke,0.875132,0.980905,1,1,h,2017-08-27 13:30:00
7153,West Bromwich Albion,Brighton,0.866679,0.396771,1,3,a,2017-09-09 15:00:00
7165,West Bromwich Albion,West Ham,0.781891,0.266344,0,0,h,2017-09-16 15:00:00
7178,West Bromwich Albion,Arsenal,0.766652,2.39316,0,2,a,2017-09-25 20:00:00
7182,West Bromwich Albion,Watford,1.93896,1.62462,2,2,h,2017-09-30 15:00:00
7192,West Bromwich Albion,Leicester,0.155254,0.964277,1,1,a,2017-10-16 20:00:00
7204,West Bromwich Albion,Southampton,0.504128,2.02288,0,1,a,2017-10-21 17:30:00
7215,West Bromwich Albion,Manchester City,1.11852,2.77085,2,3,h,2017-10-28 15:00:00
7221,West Bromwich Albion,Huddersfield,0.382005,0.260436,0,1,a,2017-11-04 15:00:00
7229,West Bromwich Albion,Chelsea,0.590655,1.71709,0,4,h,2017-11-18 15:00:00
7239,West Bromwich Albion,Tottenham,0.71711,1.91526,1,1,a,2017-11-25 15:00:00
7252,West Bromwich Albion,Newcastle United,0.845327,1.1342,2,2,h,2017-11-28 20:00:00
7265,West Bromwich Albion,Crystal Palace,1.65178,0.80924,0,0,h,2017-12-02 15:00:00
7271,West Bromwich Albion,Swansea,0.25228,1.01101,0,1,a,2017-12-09 15:00:00
7287,West Bromwich Albion,Liverpool,0.520382,2.13915,0,0,a,2017-12-13 20:00:00
7295,West Bromwich Albion,Manchester United,1.076,0.898984,1,2,h,2017-12-17 14:15:00
7306,West Bromwich Albion,Stoke,2.0544,1.7986,1,3,a,2017-12-23 15:00:00
7318,West Bromwich Albion,Everton,1.18168,0.405775,0,0,h,2017-12-26 15:00:00
7328,West Bromwich Albion,Arsenal,1.39429,0.917801,1,1,h,2017-12-31 16:30:00
7329,West Bromwich Albion,West Ham,0.63538,1.0594,1,2,a,2018-01-02 19:45:00
7348,West Bromwich Albion,Brighton,1.38478,0.530765,2,0,h,2018-01-13 15:00:00
7352,West Bromwich Albion,Everton,1.34998,0.92355,1,1,a,2018-01-20 15:00:00
7366,West Bromwich Albion,Manchester City,0.118043,2.68955,0,3,a,2018-01-31 20:00:00
7378,West Bromwich Albion,Southampton,0.876603,0.99695,2,3,h,2018-02-03 15:00:00
7379,West Bromwich Albion,Chelsea,0.628806,2.37995,0,3,a,2018-02-12 20:00:00
7394,West Bromwich Albion,Huddersfield,1.50162,1.18101,1,2,h,2018-02-24 15:00:00
7408,West Bromwich Albion,Watford,1.09115,1.23526,0,1,a,2018-03-03 15:00:00
7417,West Bromwich Albion,Leicester,0.360925,1.86524,1,4,h,2018-03-10 15:00:00
7419,West Bromwich Albion,Bournemouth,1.74488,0.685329,1,2,a,2018-03-17 15:00:00
7438,West Bromwich Albion,Burnley,0.394723,1.41534,1,2,h,2018-03-31 15:00:00
7448,West Bromwich Albion,Swansea,1.22912,0.655729,1,1,h,2018-04-07 14:00:00
7453,West Bromwich Albion,Manchester United,0.824508,0.639748,1,0,a,2018-04-15 15:00:00
7468,West Bromwich Albion,Liverpool,1.39669,1.6393,2,2,h,2018-04-21 00:00:00
7474,West Bromwich Albion,Newcastle United,0.703096,1.58397,1,0,a,2018-04-28 14:00:00
7483,West Bromwich Albion,Tottenham,1.21792,0.969481,1,0,h,2018-05-05 15:00:00
7493,West Bromwich Albion,Crystal Palace,0.216004,2.36491,0,2,a,2018-05-13 15:00:00
