,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
232793,LeftFoot,OpenPlay,BlockedShot,0.09866329282522202,26,0,4,Marko Arnautovic,865,a,West Ham,Liverpool,Angelo Ogbonna,2018-08-12 15:30:00,9205,2018,"(0.9119999694824219, 0.639000015258789)"
232810,RightFoot,OpenPlay,SavedShot,0.006002139765769243,90,0,4,Michail Antonio,531,a,West Ham,Liverpool,,2018-08-12 15:30:00,9205,2018,"(0.6630000305175782, 0.5879999923706055)"
232799,RightFoot,FromCorner,MissedShots,0.13834181427955627,48,0,4,Michail Antonio,531,a,West Ham,Liverpool,Felipe Anderson,2018-08-12 15:30:00,9205,2018,"(0.9669999694824218, 0.539000015258789)"
232794,Head,FromCorner,SavedShot,0.047692395746707916,26,0,4,Fabián Balbuena,6892,a,West Ham,Liverpool,Felipe Anderson,2018-08-12 15:30:00,9205,2018,"(0.9059999847412109, 0.43099998474121093)"
232795,LeftFoot,OpenPlay,MissedShots,0.11355382949113846,29,0,4,Marko Arnautovic,865,a,West Ham,Liverpool,Michail Antonio,2018-08-12 15:30:00,9205,2018,"(0.86, 0.575999984741211)"
233198,RightFoot,OpenPlay,SavedShot,0.04618661105632782,86,1,2,Jack Wilshere,1036,h,West Ham,Bournemouth,Lucas Pérez,2018-08-18 17:00:00,9208,2018,"(0.8090000152587891, 0.4759999847412109)"
233197,RightFoot,OpenPlay,MissedShots,0.06480555981397629,85,1,2,Marko Arnautovic,865,h,West Ham,Bournemouth,Andriy Yarmolenko,2018-08-18 17:00:00,9208,2018,"(0.9219999694824219, 0.34900001525878904)"
233188,RightFoot,OpenPlay,SavedShot,0.1104753315448761,45,1,2,Marko Arnautovic,865,h,West Ham,Bournemouth,Pablo Zabaleta,2018-08-18 17:00:00,9208,2018,"(0.8530000305175781, 0.46700000762939453)"
233180,Head,FromCorner,MissedShots,0.010113214142620564,22,1,2,Fabián Balbuena,6892,h,West Ham,Bournemouth,Mark Noble,2018-08-18 17:00:00,9208,2018,"(0.9069999694824219, 0.6859999847412109)"
233185,RightFoot,OpenPlay,BlockedShot,0.021518142893910408,38,1,2,Marko Arnautovic,865,h,West Ham,Bournemouth,Mark Noble,2018-08-18 17:00:00,9208,2018,"(0.7269999694824218, 0.534000015258789)"
233183,RightFoot,Penalty,Goal,0.7610946297645569,32,1,2,Marko Arnautovic,865,h,West Ham,Bournemouth,,2018-08-18 17:00:00,9208,2018,"(0.885, 0.5)"
233178,Head,OpenPlay,MissedShots,0.013488531112670898,18,1,2,Chicharito,191,h,West Ham,Bournemouth,Marko Arnautovic,2018-08-18 17:00:00,9208,2018,"(0.889000015258789, 0.63)"
233196,RightFoot,OpenPlay,BlockedShot,0.015331433154642582,84,1,2,Carlos Sánchez,667,h,West Ham,Bournemouth,Jack Wilshere,2018-08-18 17:00:00,9208,2018,"(0.7119999694824218, 0.3920000076293945)"
233193,RightFoot,OpenPlay,SavedShot,0.007983403280377388,62,1,2,Chicharito,191,h,West Ham,Bournemouth,Felipe Anderson,2018-08-18 17:00:00,9208,2018,"(0.7019999694824218, 0.41900001525878905)"
233181,LeftFoot,OpenPlay,SavedShot,0.029296785593032837,25,1,2,Chicharito,191,h,West Ham,Bournemouth,Marko Arnautovic,2018-08-18 17:00:00,9208,2018,"(0.8909999847412109, 0.7559999847412109)"
233179,LeftFoot,OpenPlay,BlockedShot,0.022459818050265312,20,1,2,Chicharito,191,h,West Ham,Bournemouth,Marko Arnautovic,2018-08-18 17:00:00,9208,2018,"(0.7480000305175781, 0.47200000762939454)"
233222,OtherBodyPart,OpenPlay,OwnGoal,0.0,69,1,3,Issa Diop,3203,a,West Ham,Arsenal,,2018-08-25 17:00:00,9222,2018,"(0.07400000095367432, 0.48)"
233221,RightFoot,FromCorner,SavedShot,0.01203099638223648,67,1,3,Felipe Anderson,1208,a,West Ham,Arsenal,Carlos Sánchez,2018-08-25 17:00:00,9222,2018,"(0.7859999847412109, 0.664000015258789)"
233207,RightFoot,OpenPlay,BlockedShot,0.09521973878145218,32,1,3,Felipe Anderson,1208,a,West Ham,Arsenal,Michail Antonio,2018-08-25 17:00:00,9222,2018,"(0.88, 0.6140000152587891)"
233213,LeftFoot,OpenPlay,SavedShot,0.4195081889629364,46,1,3,Robert Snodgrass,1691,a,West Ham,Arsenal,Michail Antonio,2018-08-25 17:00:00,9222,2018,"(0.915, 0.4209999847412109)"
233212,LeftFoot,OpenPlay,BlockedShot,0.034997425973415375,45,1,3,Robert Snodgrass,1691,a,West Ham,Arsenal,Marko Arnautovic,2018-08-25 17:00:00,9222,2018,"(0.8190000152587891, 0.3509999847412109)"
233206,RightFoot,OpenPlay,SavedShot,0.11331074684858322,31,1,3,Michail Antonio,531,a,West Ham,Arsenal,Felipe Anderson,2018-08-25 17:00:00,9222,2018,"(0.795, 0.639000015258789)"
233219,LeftFoot,OpenPlay,SavedShot,0.1166527271270752,53,1,3,Marko Arnautovic,865,a,West Ham,Arsenal,Felipe Anderson,2018-08-25 17:00:00,9222,2018,"(0.875999984741211, 0.53)"
233209,RightFoot,OpenPlay,MissedShots,0.020781654864549637,38,1,3,Michail Antonio,531,a,West Ham,Arsenal,Arthur Masuaku,2018-08-25 17:00:00,9222,2018,"(0.784000015258789, 0.7480000305175781)"
233203,RightFoot,OpenPlay,Goal,0.047973133623600006,24,1,3,Marko Arnautovic,865,a,West Ham,Arsenal,Felipe Anderson,2018-08-25 17:00:00,9222,2018,"(0.8019999694824219, 0.5379999923706055)"
