,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
377622,RightFoot,OpenPlay,BlockedShot,0.015449298545718193,12,1,3,Timothy Fosu-Mensah,549,h,Manchester United,Crystal Palace,Bruno Fernandes,2020-09-19 16:30:00,14098,2020,"(0.7269999694824218, 0.3629999923706055)"
377638,Head,OpenPlay,MissedShots,0.2795184850692749,59,1,3,Mason Greenwood,7490,h,Manchester United,Crystal Palace,Timothy Fosu-Mensah,2020-09-19 16:30:00,14098,2020,"(0.935, 0.5770000076293945)"
377640,LeftFoot,OpenPlay,BlockedShot,0.025633931159973145,64,1,3,Mason Greenwood,7490,h,Manchester United,Crystal Palace,Timothy Fosu-Mensah,2020-09-19 16:30:00,14098,2020,"(0.8209999847412109, 0.27700000762939453)"
377645,LeftFoot,OpenPlay,BlockedShot,0.015430948697030544,79,1,3,Mason Greenwood,7490,h,Manchester United,Crystal Palace,Scott McTominay,2020-09-19 16:30:00,14098,2020,"(0.7780000305175782, 0.30100000381469727)"
377625,Head,FromCorner,MissedShots,0.014472168870270252,23,1,3,Harry Maguire,1687,h,Manchester United,Crystal Palace,Bruno Fernandes,2020-09-19 16:30:00,14098,2020,"(0.88, 0.5029999923706054)"
377627,LeftFoot,OpenPlay,SavedShot,0.03016718104481697,25,1,3,Bruno Fernandes,1228,h,Manchester United,Crystal Palace,,2020-09-19 16:30:00,14098,2020,"(0.785, 0.44099998474121094)"
377631,RightFoot,DirectFreekick,BlockedShot,0.07871009409427643,40,1,3,Bruno Fernandes,1228,h,Manchester United,Crystal Palace,,2020-09-19 16:30:00,14098,2020,"(0.7659999847412109, 0.524000015258789)"
377635,LeftFoot,OpenPlay,SavedShot,0.018904533237218857,50,1,3,Paul Pogba,1740,h,Manchester United,Crystal Palace,,2020-09-19 16:30:00,14098,2020,"(0.765, 0.6430000305175781)"
377629,RightFoot,OpenPlay,BlockedShot,0.03676702454686165,33,1,3,Marcus Rashford,556,h,Manchester United,Crystal Palace,Scott McTominay,2020-09-19 16:30:00,14098,2020,"(0.82, 0.649000015258789)"
377646,RightFoot,OpenPlay,Goal,0.28271791338920593,79,1,3,Donny van de Beek,8821,h,Manchester United,Crystal Palace,,2020-09-19 16:30:00,14098,2020,"(0.9219999694824219, 0.39)"
377650,RightFoot,FromCorner,BlockedShot,0.019875122234225273,96,1,3,Bruno Fernandes,1228,h,Manchester United,Crystal Palace,Marcus Rashford,2020-09-19 16:30:00,14098,2020,"(0.7190000152587891, 0.4370000076293945)"
377624,RightFoot,OpenPlay,BlockedShot,0.029105424880981445,21,1,3,Scott McTominay,5560,h,Manchester United,Crystal Palace,Bruno Fernandes,2020-09-19 16:30:00,14098,2020,"(0.8419999694824218, 0.720999984741211)"
377641,Head,FromCorner,MissedShots,0.0309282336384058,67,1,3,Scott McTominay,5560,h,Manchester United,Crystal Palace,Bruno Fernandes,2020-09-19 16:30:00,14098,2020,"(0.9159999847412109, 0.45599998474121095)"
377630,RightFoot,OpenPlay,BlockedShot,0.04812527820467949,35,1,3,Daniel James,5595,h,Manchester United,Crystal Palace,,2020-09-19 16:30:00,14098,2020,"(0.855, 0.3609999847412109)"
377642,RightFoot,FromCorner,MissedShots,0.12856781482696533,67,1,3,Victor Lindelöf,6080,h,Manchester United,Crystal Palace,Scott McTominay,2020-09-19 16:30:00,14098,2020,"(0.925, 0.5590000152587891)"
377623,RightFoot,OpenPlay,SavedShot,0.0329231321811676,19,1,3,Paul Pogba,1740,h,Manchester United,Crystal Palace,Marcus Rashford,2020-09-19 16:30:00,14098,2020,"(0.7919999694824219, 0.6)"
377649,RightFoot,OpenPlay,BlockedShot,0.014051612466573715,90,1,3,Anthony Martial,553,h,Manchester United,Crystal Palace,Bruno Fernandes,2020-09-19 16:30:00,14098,2020,"(0.775, 0.7230000305175781)"
378653,LeftFoot,OpenPlay,Goal,0.5590371489524841,54,3,2,Marcus Rashford,556,a,Manchester United,Brighton,Bruno Fernandes,2020-09-26 11:30:00,14106,2020,"(0.9080000305175782, 0.5609999847412109)"
378668,RightFoot,Penalty,Goal,0.7611688375473022,99,3,2,Bruno Fernandes,1228,a,Manchester United,Brighton,,2020-09-26 11:30:00,14106,2020,"(0.885, 0.5)"
378657,RightFoot,SetPiece,BlockedShot,0.07209864258766174,74,3,2,Marcus Rashford,556,a,Manchester United,Brighton,Mason Greenwood,2020-09-26 11:30:00,14106,2020,"(0.8369999694824218, 0.4879999923706055)"
378646,LeftFoot,OpenPlay,MissedShots,0.06516669690608978,16,3,2,Mason Greenwood,7490,a,Manchester United,Brighton,,2020-09-26 11:30:00,14106,2020,"(0.8819999694824219, 0.6530000305175782)"
378667,Head,FromCorner,BlockedShot,0.04104301705956459,96,3,2,Harry Maguire,1687,a,Manchester United,Brighton,Bruno Fernandes,2020-09-26 11:30:00,14106,2020,"(0.9059999847412109, 0.41700000762939454)"
378652,LeftFoot,OpenPlay,SavedShot,0.016620328649878502,44,3,2,Nemanja Matic,697,a,Manchester United,Brighton,Marcus Rashford,2020-09-26 11:30:00,14106,2020,"(0.7440000152587891, 0.6020000076293945)"
378656,RightFoot,SetPiece,BlockedShot,0.06069282442331314,74,3,2,Anthony Martial,553,a,Manchester United,Brighton,,2020-09-26 11:30:00,14106,2020,"(0.895, 0.644000015258789)"
381356,RightFoot,OpenPlay,SavedShot,0.021867660805583,5,1,6,Mason Greenwood,7490,h,Manchester United,Tottenham,Bruno Fernandes,2020-10-04 15:30:00,14471,2020,"(0.7519999694824219, 0.43900001525878907)"
381360,LeftFoot,OpenPlay,BlockedShot,0.047037310898303986,20,1,6,Mason Greenwood,7490,h,Manchester United,Tottenham,Nemanja Matic,2020-10-04 15:30:00,14471,2020,"(0.799000015258789, 0.49599998474121093)"
381361,RightFoot,OpenPlay,MissedShots,0.022416960448026657,22,1,6,Mason Greenwood,7490,h,Manchester United,Tottenham,Marcus Rashford,2020-10-04 15:30:00,14471,2020,"(0.7880000305175782, 0.6969999694824218)"
381373,Head,SetPiece,MissedShots,0.02094460278749466,53,1,6,Paul Pogba,1740,h,Manchester United,Tottenham,Luke Shaw,2020-10-04 15:30:00,14471,2020,"(0.8859999847412109, 0.46599998474121096)"
381354,RightFoot,Penalty,Goal,0.7611688375473022,1,1,6,Bruno Fernandes,1228,h,Manchester United,Tottenham,,2020-10-04 15:30:00,14471,2020,"(0.885, 0.5)"
382189,Head,FromCorner,BlockedShot,0.014106341637670994,58,4,1,Harry Maguire,1687,a,Manchester United,Newcastle United,Juan Mata,2020-10-17 19:00:00,14481,2020,"(0.879000015258789, 0.4809999847412109)"
382171,RightFoot,OpenPlay,BlockedShot,0.07998161762952805,13,4,1,Marcus Rashford,556,a,Manchester United,Newcastle United,Daniel James,2020-10-17 19:00:00,14481,2020,"(0.8490000152587891, 0.5359999847412109)"
382173,RightFoot,OpenPlay,MissedShots,0.047783855348825455,15,4,1,Marcus Rashford,556,a,Manchester United,Newcastle United,Bruno Fernandes,2020-10-17 19:00:00,14481,2020,"(0.8480000305175781, 0.6619999694824219)"
382177,RightFoot,OpenPlay,SavedShot,0.02314857579767704,28,4,1,Marcus Rashford,556,a,Manchester United,Newcastle United,Daniel James,2020-10-17 19:00:00,14481,2020,"(0.8590000152587891, 0.785)"
382196,RightFoot,OpenPlay,BlockedShot,0.0641898512840271,70,4,1,Marcus Rashford,556,a,Manchester United,Newcastle United,,2020-10-17 19:00:00,14481,2020,"(0.8280000305175781, 0.46799999237060547)"
382181,RightFoot,OpenPlay,SavedShot,0.01969924569129944,42,4,1,Marcus Rashford,556,a,Manchester United,Newcastle United,Luke Shaw,2020-10-17 19:00:00,14481,2020,"(0.740999984741211, 0.44299999237060544)"
382176,Head,FromCorner,Goal,0.03827948123216629,22,4,1,Harry Maguire,1687,a,Manchester United,Newcastle United,Juan Mata,2020-10-17 19:00:00,14481,2020,"(0.919000015258789, 0.534000015258789)"
382194,LeftFoot,OpenPlay,SavedShot,0.04656786099076271,69,4,1,Luke Shaw,1006,a,Manchester United,Newcastle United,Bruno Fernandes,2020-10-17 19:00:00,14481,2020,"(0.8780000305175781, 0.6990000152587891)"
382167,LeftFoot,OpenPlay,OwnGoal,0.0,1,4,1,Luke Shaw,1006,a,Manchester United,Newcastle United,,2020-10-17 19:00:00,14481,2020,"(0.12100000381469726, 0.6459999847412109)"
382198,RightFoot,OpenPlay,MissedShots,0.019145261496305466,79,4,1,Harry Maguire,1687,a,Manchester United,Newcastle United,Paul Pogba,2020-10-17 19:00:00,14481,2020,"(0.735, 0.5529999923706055)"
382180,RightFoot,FromCorner,BlockedShot,0.07537944614887238,36,4,1,Marcus Rashford,556,a,Manchester United,Newcastle United,Scott McTominay,2020-10-17 19:00:00,14481,2020,"(0.895, 0.555)"
