,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
376615,RightFoot,FromCorner,BlockedShot,0.05803991109132767,52,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,Trent Alexander-Arnold,2020-09-12 16:30:00,14090,2020,"(0.915, 0.40900001525878904)"
376608,RightFoot,OpenPlay,BlockedShot,0.09406596422195435,28,4,3,Naby Keita,5247,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.9359999847412109, 0.35900001525878905)"
376628,LeftFoot,Penalty,Goal,0.7611688375473022,87,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.885, 0.5)"
376625,LeftFoot,OpenPlay,BlockedShot,0.030657855793833733,79,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,Curtis Jones,2020-09-12 16:30:00,14090,2020,"(0.7919999694824219, 0.36)"
376622,RightFoot,OpenPlay,MissedShots,0.06557345390319824,70,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.8440000152587891, 0.45099998474121095)"
376617,LeftFoot,OpenPlay,BlockedShot,0.07143329083919525,59,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,Georginio Wijnaldum,2020-09-12 16:30:00,14090,2020,"(0.8669999694824219, 0.6790000152587891)"
376602,LeftFoot,OpenPlay,BlockedShot,0.06855621188879013,2,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,Sadio Mané,2020-09-12 16:30:00,14090,2020,"(0.875, 0.34700000762939454)"
376603,LeftFoot,Penalty,Goal,0.7611688375473022,3,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.885, 0.5)"
376604,LeftFoot,OpenPlay,BlockedShot,0.06080123782157898,6,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,Sadio Mané,2020-09-12 16:30:00,14090,2020,"(0.86, 0.3220000076293945)"
376621,RightFoot,OpenPlay,BlockedShot,0.02554612047970295,70,4,3,Sadio Mané,838,h,Liverpool,Leeds,Mohamed Salah,2020-09-12 16:30:00,14090,2020,"(0.7880000305175782, 0.6270000076293946)"
376620,RightFoot,OpenPlay,BlockedShot,0.046994347125291824,67,4,3,Sadio Mané,838,h,Liverpool,Leeds,Mohamed Salah,2020-09-12 16:30:00,14090,2020,"(0.8669999694824219, 0.33299999237060546)"
376627,RightFoot,OpenPlay,BlockedShot,0.10476050525903702,86,4,3,Roberto Firmino,482,h,Liverpool,Leeds,Sadio Mané,2020-09-12 16:30:00,14090,2020,"(0.875, 0.5820000076293945)"
376618,RightFoot,OpenPlay,MissedShots,0.05614548176527023,61,4,3,Sadio Mané,838,h,Liverpool,Leeds,Mohamed Salah,2020-09-12 16:30:00,14090,2020,"(0.7769999694824219, 0.590999984741211)"
376626,LeftFoot,OpenPlay,BlockedShot,0.025401655584573746,84,4,3,Roberto Firmino,482,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.7669999694824219, 0.44299999237060544)"
376612,LeftFoot,OpenPlay,BlockedShot,0.08808843791484833,39,4,3,Sadio Mané,838,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.8619999694824219, 0.56)"
376611,RightFoot,OpenPlay,BlockedShot,0.10687961429357529,39,4,3,Sadio Mané,838,h,Liverpool,Leeds,Georginio Wijnaldum,2020-09-12 16:30:00,14090,2020,"(0.8490000152587891, 0.5570000076293945)"
376613,RightFoot,OpenPlay,SavedShot,0.12067969143390656,48,4,3,Georginio Wijnaldum,771,h,Liverpool,Leeds,Sadio Mané,2020-09-12 16:30:00,14090,2020,"(0.8909999847412109, 0.5429999923706055)"
376606,Head,FromCorner,Goal,0.419312983751297,19,4,3,Virgil van Dijk,833,h,Liverpool,Leeds,Andrew Robertson,2020-09-12 16:30:00,14090,2020,"(0.9459999847412109, 0.5420000076293945)"
376624,RightFoot,OpenPlay,BlockedShot,0.10385692864656448,77,4,3,Georginio Wijnaldum,771,h,Liverpool,Leeds,Mohamed Salah,2020-09-12 16:30:00,14090,2020,"(0.860999984741211, 0.5309999847412109)"
376616,Head,FromCorner,MissedShots,0.01290998887270689,52,4,3,Virgil van Dijk,833,h,Liverpool,Leeds,Trent Alexander-Arnold,2020-09-12 16:30:00,14090,2020,"(0.8859999847412109, 0.575999984741211)"
376607,RightFoot,OpenPlay,SavedShot,0.019070252776145935,24,4,3,Jordan Henderson,605,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.7340000152587891, 0.37400001525878906)"
376610,LeftFoot,SetPiece,Goal,0.06242711842060089,32,4,3,Mohamed Salah,1250,h,Liverpool,Leeds,,2020-09-12 16:30:00,14090,2020,"(0.87, 0.3920000076293945)"
387042,RightFoot,FromCorner,MissedShots,0.027991248294711113,92,2,0,Trent Alexander-Arnold,1791,a,Liverpool,Chelsea,Mohamed Salah,2020-09-20 15:30:00,14102,2020,"(0.749000015258789, 0.524000015258789)"
387028,LeftFoot,OpenPlay,MissedShots,0.02942589297890663,35,2,0,Andrew Robertson,1688,a,Liverpool,Chelsea,Jordan Henderson,2020-09-20 15:30:00,14102,2020,"(0.91, 0.6880000305175781)"
387029,RightFoot,DirectFreekick,MissedShots,0.05343600735068321,46,2,0,Trent Alexander-Arnold,1791,a,Liverpool,Chelsea,,2020-09-20 15:30:00,14102,2020,"(0.7340000152587891, 0.534000015258789)"
387030,Head,OpenPlay,Goal,0.3394758105278015,49,2,0,Sadio Mané,838,a,Liverpool,Chelsea,Roberto Firmino,2020-09-20 15:30:00,14102,2020,"(0.9180000305175782, 0.514000015258789)"
387031,RightFoot,OpenPlay,Goal,0.47042542695999146,53,2,0,Sadio Mané,838,a,Liverpool,Chelsea,,2020-09-20 15:30:00,14102,2020,"(0.9059999847412109, 0.49700000762939456)"
387041,LeftFoot,OpenPlay,SavedShot,0.021481866016983986,91,2,0,Sadio Mané,838,a,Liverpool,Chelsea,Mohamed Salah,2020-09-20 15:30:00,14102,2020,"(0.7290000152587891, 0.6179999923706054)"
387022,RightFoot,OpenPlay,MissedShots,0.021937914192676544,11,2,0,Georginio Wijnaldum,771,a,Liverpool,Chelsea,Mohamed Salah,2020-09-20 15:30:00,14102,2020,"(0.755, 0.4779999923706055)"
387024,RightFoot,FromCorner,MissedShots,0.0483061857521534,13,2,0,Georginio Wijnaldum,771,a,Liverpool,Chelsea,Trent Alexander-Arnold,2020-09-20 15:30:00,14102,2020,"(0.8719999694824219, 0.545)"
387033,RightFoot,OpenPlay,SavedShot,0.07086857408285141,65,2,0,Georginio Wijnaldum,771,a,Liverpool,Chelsea,Roberto Firmino,2020-09-20 15:30:00,14102,2020,"(0.9059999847412109, 0.305)"
