,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11649,Aston Villa,Tottenham,0.639599,2.57262,1,3,a,2019-08-10 17:30:00
11654,Aston Villa,Bournemouth,1.65069,1.62777,1,2,h,2019-08-17 15:00:00
11663,Aston Villa,Everton,0.855926,1.25668,2,0,h,2019-08-23 20:00:00
11676,Aston Villa,Crystal Palace,0.30354,1.41394,0,1,a,2019-08-31 15:00:00
11692,Aston Villa,West Ham,1.40502,0.535279,0,0,h,2019-09-16 19:00:00
11702,Aston Villa,Arsenal,1.71546,2.53209,2,3,a,2019-09-22 15:30:00
11706,Aston Villa,Burnley,0.914266,1.66919,2,2,h,2019-09-28 14:00:00
11717,Aston Villa,Norwich,3.67827,1.84838,5,1,a,2019-10-05 15:00:00
11723,Aston Villa,Brighton,2.96692,1.32184,2,1,h,2019-10-19 15:00:00
11737,Aston Villa,Manchester City,0.980145,3.19004,0,3,a,2019-10-26 12:30:00
11744,Aston Villa,Liverpool,0.741615,2.38824,1,2,h,2019-11-02 15:00:00
11760,Aston Villa,Wolverhampton Wanderers,0.473225,2.09891,1,2,a,2019-11-10 14:00:00
11764,Aston Villa,Newcastle United,2.6985,0.69784,2,0,h,2019-11-25 20:00:00
11782,Aston Villa,Manchester United,1.29701,1.84804,2,2,a,2019-12-01 16:30:00
11789,Aston Villa,Chelsea,0.86086,1.9774,1,2,a,2019-12-04 19:30:00
11793,Aston Villa,Leicester,1.24141,4.03286,1,4,h,2019-12-08 14:00:00
11810,Aston Villa,Sheffield United,0.97258,1.888,0,2,a,2019-12-14 15:00:00
11813,Aston Villa,Southampton,0.921054,2.63444,1,3,h,2019-12-21 15:00:00
11823,Aston Villa,Norwich,0.654194,1.45005,1,0,h,2019-12-26 15:00:00
11841,Aston Villa,Watford,0.610997,3.25314,0,3,a,2019-12-28 15:00:00
11846,Aston Villa,Burnley,1.74824,2.34418,2,1,a,2020-01-01 12:30:00
11856,Aston Villa,Manchester City,1.12565,3.75131,1,6,h,2020-01-12 16:30:00
11867,Aston Villa,Brighton,1.02045,1.30028,1,1,a,2020-01-18 15:00:00
11873,Aston Villa,Watford,1.06739,1.81101,2,1,h,2020-01-21 19:30:00
11883,Aston Villa,Bournemouth,1.40955,2.72236,1,2,a,2020-02-01 15:00:00
11894,Aston Villa,Tottenham,1.71313,3.86024,2,3,h,2020-02-16 14:00:00
11908,Aston Villa,Southampton,0.47235,3.02926,0,2,a,2020-02-22 15:00:00
11927,Aston Villa,Leicester,0.672448,2.41239,0,4,a,2020-03-09 20:00:00
11913,Aston Villa,Sheffield United,1.00877,0.235909,0,0,h,2020-06-17 17:00:00
11933,Aston Villa,Chelsea,1.57223,1.14011,1,2,h,2020-06-21 15:15:00
11949,Aston Villa,Newcastle United,1.22985,0.661808,1,1,a,2020-06-24 17:00:00
11954,Aston Villa,Wolverhampton Wanderers,0.403418,0.703549,0,1,h,2020-06-27 11:30:00
11966,Aston Villa,Liverpool,0.689775,1.0837,0,2,a,2020-07-05 15:30:00
11974,Aston Villa,Manchester United,0.598873,2.86531,0,3,h,2020-07-09 19:15:00
11983,Aston Villa,Crystal Palace,1.6977,0.974181,2,0,h,2020-07-12 13:15:00
11997,Aston Villa,Everton,1.52021,0.944434,1,1,a,2020-07-16 17:00:00
12003,Aston Villa,Arsenal,0.57408,0.737137,1,0,h,2020-07-21 19:15:00
12013,Aston Villa,West Ham,0.983594,0.781465,1,1,a,2020-07-26 15:00:00
