,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
112266,RightFoot,OpenPlay,SavedShot,0.03065597638487816,94,1,2,Daniel Drinkwater,752,a,Leicester,Hull,Daniel Amartey,2016-08-13 15:30:00,461,2016,"(0.775, 0.5)"
112238,RightFoot,OpenPlay,MissedShots,0.07945206761360168,18,1,2,Riyad Mahrez,750,a,Leicester,Hull,Jamie Vardy,2016-08-13 15:30:00,461,2016,"(0.915, 0.34)"
112246,LeftFoot,OpenPlay,MissedShots,0.11664500087499619,40,1,2,Riyad Mahrez,750,a,Leicester,Hull,Ahmed Musa,2016-08-13 15:30:00,461,2016,"(0.8590000152587891, 0.524000015258789)"
112252,LeftFoot,Penalty,Goal,0.7611688375473022,46,1,2,Riyad Mahrez,750,a,Leicester,Hull,,2016-08-13 15:30:00,461,2016,"(0.885, 0.5)"
112259,LeftFoot,DirectFreekick,SavedShot,0.05383720248937607,71,1,2,Riyad Mahrez,750,a,Leicester,Hull,,2016-08-13 15:30:00,461,2016,"(0.7340000152587891, 0.47900001525878905)"
112260,LeftFoot,OpenPlay,BlockedShot,0.05763634666800499,72,1,2,Riyad Mahrez,750,a,Leicester,Hull,Jamie Vardy,2016-08-13 15:30:00,461,2016,"(0.9159999847412109, 0.705999984741211)"
112244,LeftFoot,OpenPlay,SavedShot,0.44256243109703064,40,1,2,Christian Fuchs,749,a,Leicester,Hull,Ahmed Musa,2016-08-13 15:30:00,461,2016,"(0.9169999694824219, 0.5670000076293945)"
112262,Head,OpenPlay,SavedShot,0.03447728231549263,75,1,2,Shinji Okazaki,754,a,Leicester,Hull,Christian Fuchs,2016-08-13 15:30:00,461,2016,"(0.8969999694824219, 0.5690000152587891)"
112261,LeftFoot,OpenPlay,MissedShots,0.02391650527715683,74,1,2,Shinji Okazaki,754,a,Leicester,Hull,Ahmed Musa,2016-08-13 15:30:00,461,2016,"(0.76, 0.53)"
112239,LeftFoot,OpenPlay,MissedShots,0.02644435316324234,21,1,2,Daniel Drinkwater,752,a,Leicester,Hull,,2016-08-13 15:30:00,461,2016,"(0.765, 0.505)"
112241,RightFoot,OpenPlay,MissedShots,0.062012385576963425,24,1,2,Daniel Drinkwater,752,a,Leicester,Hull,Riyad Mahrez,2016-08-13 15:30:00,461,2016,"(0.9019999694824219, 0.3240000152587891)"
112257,RightFoot,OpenPlay,MissedShots,0.010190321132540703,61,1,2,Ahmed Musa,1681,a,Leicester,Hull,Daniel Drinkwater,2016-08-13 15:30:00,461,2016,"(0.7519999694824219, 0.2589999961853027)"
112256,RightFoot,OpenPlay,MissedShots,0.040284283459186554,60,1,2,Ahmed Musa,1681,a,Leicester,Hull,,2016-08-13 15:30:00,461,2016,"(0.8180000305175781, 0.61)"
112235,RightFoot,OpenPlay,BlockedShot,0.013960128650069237,2,1,2,Demarai Gray,762,a,Leicester,Hull,,2016-08-13 15:30:00,461,2016,"(0.7290000152587891, 0.6530000305175782)"
112237,RightFoot,OpenPlay,MissedShots,0.020872749388217926,10,1,2,Demarai Gray,762,a,Leicester,Hull,,2016-08-13 15:30:00,461,2016,"(0.7980000305175782, 0.6969999694824218)"
112240,RightFoot,OpenPlay,BlockedShot,0.020206931978464127,23,1,2,Demarai Gray,762,a,Leicester,Hull,Wes Morgan,2016-08-13 15:30:00,461,2016,"(0.725, 0.4879999923706055)"
112245,RightFoot,OpenPlay,BlockedShot,0.48569223284721375,40,1,2,Jamie Vardy,755,a,Leicester,Hull,,2016-08-13 15:30:00,461,2016,"(0.919000015258789, 0.4929999923706055)"
112248,RightFoot,OpenPlay,MissedShots,0.3912474513053894,42,1,2,Jamie Vardy,755,a,Leicester,Hull,Ahmed Musa,2016-08-13 15:30:00,461,2016,"(0.89, 0.47400001525878904)"
112641,RightFoot,OpenPlay,MissedShots,0.06467229127883911,69,0,0,Jamie Vardy,755,h,Leicester,Arsenal,Marc Albrighton,2016-08-20 20:30:00,478,2016,"(0.9230000305175782, 0.3160000038146973)"
112640,RightFoot,OpenPlay,BlockedShot,0.01754927821457386,59,0,0,Andy King,784,h,Leicester,Arsenal,Jamie Vardy,2016-08-20 20:30:00,478,2016,"(0.7519999694824219, 0.6580000305175782)"
112638,LeftFoot,DirectFreekick,MissedShots,0.04645051434636116,55,0,0,Riyad Mahrez,750,h,Leicester,Arsenal,,2016-08-20 20:30:00,478,2016,"(0.7709999847412109, 0.2720000076293945)"
112646,RightFoot,OpenPlay,SavedShot,0.1451040804386139,91,0,0,Riyad Mahrez,750,h,Leicester,Arsenal,Daniel Drinkwater,2016-08-20 20:30:00,478,2016,"(0.9259999847412109, 0.34200000762939453)"
112627,RightFoot,OpenPlay,BlockedShot,0.06636917591094971,0,0,0,Jamie Vardy,755,h,Leicester,Arsenal,Shinji Okazaki,2016-08-20 20:30:00,478,2016,"(0.9669999694824218, 0.6569999694824219)"
112647,RightFoot,DirectFreekick,BlockedShot,0.16388541460037231,92,0,0,Daniel Drinkwater,752,h,Leicester,Arsenal,,2016-08-20 20:30:00,478,2016,"(0.8159999847412109, 0.524000015258789)"
112644,RightFoot,OpenPlay,BlockedShot,0.029345963150262833,87,0,0,Daniel Drinkwater,752,h,Leicester,Arsenal,Riyad Mahrez,2016-08-20 20:30:00,478,2016,"(0.7659999847412109, 0.48)"
112633,RightFoot,OpenPlay,BlockedShot,0.02031608112156391,32,0,0,Daniel Drinkwater,752,h,Leicester,Arsenal,Riyad Mahrez,2016-08-20 20:30:00,478,2016,"(0.784000015258789, 0.34900001525878904)"
113003,Head,OpenPlay,MissedShots,0.06338974833488464,21,2,1,Daniel Drinkwater,752,h,Leicester,Swansea,Marc Albrighton,2016-08-27 18:00:00,483,2016,"(0.9330000305175781, 0.4)"
113022,LeftFoot,OpenPlay,SavedShot,0.31677067279815674,93,2,1,Ahmed Musa,1681,h,Leicester,Swansea,Riyad Mahrez,2016-08-27 18:00:00,483,2016,"(0.8190000152587891, 0.5070000076293946)"
113021,LeftFoot,OpenPlay,MissedShots,0.12729571759700775,90,2,1,Riyad Mahrez,750,h,Leicester,Swansea,Daniel Drinkwater,2016-08-27 18:00:00,483,2016,"(0.8519999694824218, 0.44799999237060545)"
113013,RightFoot,SetPiece,SavedShot,0.4893098771572113,55,2,1,Shinji Okazaki,754,h,Leicester,Swansea,,2016-08-27 18:00:00,483,2016,"(0.9330000305175781, 0.5729999923706055)"
113012,LeftFoot,Penalty,SavedShot,0.7611688375473022,55,2,1,Riyad Mahrez,750,h,Leicester,Swansea,,2016-08-27 18:00:00,483,2016,"(0.885, 0.5)"
113002,LeftFoot,DirectFreekick,MissedShots,0.12023470550775528,10,2,1,Riyad Mahrez,750,h,Leicester,Swansea,,2016-08-27 18:00:00,483,2016,"(0.8219999694824218, 0.6329999923706054)"
113008,RightFoot,OpenPlay,SavedShot,0.02709147520363331,43,2,1,Shinji Okazaki,754,h,Leicester,Swansea,Daniel Amartey,2016-08-27 18:00:00,483,2016,"(0.764000015258789, 0.6990000152587891)"
113016,RightFoot,OpenPlay,MissedShots,0.03043937310576439,66,2,1,Jamie Vardy,755,h,Leicester,Swansea,Daniel Amartey,2016-08-27 18:00:00,483,2016,"(0.7709999847412109, 0.700999984741211)"
113018,RightFoot,OpenPlay,BlockedShot,0.12396301329135895,72,2,1,Shinji Okazaki,754,h,Leicester,Swansea,Riyad Mahrez,2016-08-27 18:00:00,483,2016,"(0.8959999847412109, 0.375)"
113001,RightFoot,OpenPlay,BlockedShot,0.02237209863960743,3,2,1,Jamie Vardy,755,h,Leicester,Swansea,Marc Albrighton,2016-08-27 18:00:00,483,2016,"(0.8159999847412109, 0.7559999847412109)"
113015,LeftFoot,SetPiece,MissedShots,0.07602667063474655,65,2,1,Wes Morgan,748,h,Leicester,Swansea,Marc Albrighton,2016-08-27 18:00:00,483,2016,"(0.9719999694824218, 0.5940000152587891)"
113010,RightFoot,FromCorner,Goal,0.38402602076530457,51,2,1,Wes Morgan,748,h,Leicester,Swansea,Robert Huth,2016-08-27 18:00:00,483,2016,"(0.9369999694824219, 0.5220000076293946)"
113006,RightFoot,OpenPlay,Goal,0.31012728810310364,31,2,1,Jamie Vardy,755,h,Leicester,Swansea,Daniel Drinkwater,2016-08-27 18:00:00,483,2016,"(0.8930000305175781, 0.38599998474121094)"
113233,Head,OpenPlay,ShotOnPost,0.05227011814713478,40,1,4,Robert Huth,747,a,Leicester,Liverpool,Luis Hernández,2016-09-10 20:30:00,498,2016,"(0.9230000305175782, 0.45799999237060546)"
113239,Head,OpenPlay,MissedShots,0.07820948213338852,72,1,4,Robert Huth,747,a,Leicester,Liverpool,Luis Hernández,2016-09-10 20:30:00,498,2016,"(0.9019999694824219, 0.4520000076293945)"
113244,Head,OpenPlay,SavedShot,0.03425069898366928,77,1,4,Jamie Vardy,755,a,Leicester,Liverpool,Ahmed Musa,2016-09-10 20:30:00,498,2016,"(0.8919999694824219, 0.5870000076293945)"
113238,LeftFoot,OpenPlay,SavedShot,0.3130909502506256,60,1,4,Jamie Vardy,755,a,Leicester,Liverpool,Riyad Mahrez,2016-09-10 20:30:00,498,2016,"(0.865, 0.53)"
113220,RightFoot,OpenPlay,MissedShots,0.015453239902853966,2,1,4,Shinji Okazaki,754,a,Leicester,Liverpool,,2016-09-10 20:30:00,498,2016,"(0.7340000152587891, 0.47400001525878904)"
