,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
81,Manchester United,Tottenham,0.627539,0.6746,1,0,h,2015-08-08 15:45:00
91,Manchester United,Aston Villa,0.660404,0.219118,1,0,a,2015-08-14 22:45:00
101,Manchester United,Newcastle United,1.2491,0.4384,0,0,h,2015-08-22 15:45:00
120,Manchester United,Swansea,1.28089,0.971183,1,2,a,2015-08-30 19:00:00
127,Manchester United,Liverpool,1.46206,1.02572,3,1,h,2015-09-12 20:30:00
139,Manchester United,Southampton,1.65119,1.83663,3,2,a,2015-09-20 19:00:00
146,Manchester United,Sunderland,2.8971,0.832139,3,0,h,2015-09-26 18:00:00
160,Manchester United,Arsenal,1.03953,2.16952,0,3,a,2015-10-04 19:00:00
166,Manchester United,Everton,1.47853,0.653457,3,0,a,2015-10-17 18:00:00
179,Manchester United,Manchester City,0.391754,0.310718,0,0,h,2015-10-25 18:05:00
182,Manchester United,Crystal Palace,0.394404,0.939118,0,0,a,2015-10-31 19:00:00
193,Manchester United,West Bromwich Albion,1.2779,0.594031,2,0,h,2015-11-07 19:00:00
201,Manchester United,Watford,1.30264,1.47077,2,1,a,2015-11-21 16:45:00
216,Manchester United,Leicester,1.05613,0.876256,1,1,a,2015-11-28 21:30:00
226,Manchester United,West Ham,1.76061,1.10206,0,0,h,2015-12-05 19:00:00
236,Manchester United,Bournemouth,1.96768,1.05032,1,2,a,2015-12-12 21:30:00
246,Manchester United,Norwich,1.01394,0.556897,1,2,h,2015-12-19 19:00:00
251,Manchester United,Stoke,1.28961,1.18211,0,2,a,2015-12-26 16:45:00
267,Manchester United,Chelsea,1.35213,0.900029,0,0,h,2015-12-28 21:30:00
275,Manchester United,Swansea,1.74266,0.542907,2,1,h,2016-01-02 19:00:00
281,Manchester United,Newcastle United,2.36216,1.81304,3,3,a,2016-01-12 23:45:00
298,Manchester United,Liverpool,0.715703,0.952974,1,0,a,2016-01-17 18:05:00
303,Manchester United,Southampton,0.187217,0.83591,0,1,h,2016-01-23 19:00:00
317,Manchester United,Stoke,2.45272,0.350909,3,0,h,2016-02-03 00:00:00
330,Manchester United,Chelsea,0.780475,1.61554,1,1,a,2016-02-07 20:00:00
331,Manchester United,Sunderland,0.908296,1.48186,1,2,a,2016-02-13 16:45:00
348,Manchester United,Arsenal,1.09522,1.5435,3,2,h,2016-02-28 18:05:00
358,Manchester United,Watford,0.786278,2.16484,1,0,h,2016-03-03 00:00:00
368,Manchester United,West Bromwich Albion,0.417622,0.565787,0,1,a,2016-03-06 20:00:00
382,Manchester United,Manchester City,0.900312,1.86249,1,0,a,2016-03-20 20:00:00
393,Manchester United,Everton,0.998692,0.755625,1,0,h,2016-04-03 19:00:00
402,Manchester United,Tottenham,0.341238,1.79647,0,3,a,2016-04-10 19:00:00
406,Manchester United,Aston Villa,1.09127,0.262427,1,0,h,2016-04-16 18:00:00
417,Manchester United,Crystal Palace,1.46607,0.137416,2,0,h,2016-04-20 23:00:00
434,Manchester United,Leicester,1.18462,1.16622,1,1,h,2016-05-01 17:05:00
437,Manchester United,Norwich,1.48344,1.36825,1,0,a,2016-05-07 15:45:00
447,Manchester United,West Ham,0.635987,2.13311,2,3,a,2016-05-10 23:30:00
460,Manchester United,Bournemouth,1.72109,0.503471,3,1,h,2016-05-17 23:00:00
