,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
4749,Swansea,Manchester United,0.278076,1.16635,2,1,a,2014-08-16 12:45:00
4763,Swansea,Burnley,0.914215,0.843331,1,0,h,2014-08-23 15:00:00
4773,Swansea,West Bromwich Albion,2.02641,0.696665,3,0,h,2014-08-30 15:00:00
4720,Swansea,Chelsea,1.02153,3.56581,2,4,a,2014-09-13 15:00:00
4730,Swansea,Southampton,0.520262,0.750244,0,1,h,2014-09-20 15:00:00
4745,Swansea,Sunderland,0.156398,1.39649,0,0,a,2014-09-27 15:00:00
4693,Swansea,Newcastle United,1.55242,1.18603,2,2,h,2014-10-04 15:00:00
4707,Swansea,Stoke,2.26827,1.75841,1,2,a,2014-10-19 16:00:00
4714,Swansea,Leicester,1.05601,0.773436,2,0,h,2014-10-25 17:30:00
4654,Swansea,Everton,0.694419,1.14779,0,0,a,2014-11-01 15:00:00
4668,Swansea,Arsenal,0.520487,1.77699,2,1,h,2014-11-09 16:00:00
4671,Swansea,Manchester City,0.957011,2.26312,1,2,a,2014-11-22 15:00:00
4681,Swansea,Crystal Palace,1.4626,1.50956,1,1,h,2014-11-29 15:00:00
4592,Swansea,Queens Park Rangers,1.54207,0.789519,2,0,h,2014-12-02 19:45:00
4606,Swansea,West Ham,0.998148,2.11509,1,3,a,2014-12-07 13:30:00
4617,Swansea,Tottenham,1.67826,0.731022,1,2,h,2014-12-14 16:00:00
4625,Swansea,Hull,1.45331,0.825885,1,0,a,2014-12-20 15:00:00
4631,Swansea,Aston Villa,0.601468,1.41578,1,0,h,2014-12-26 15:00:00
4648,Swansea,Liverpool,1.00374,3.27658,1,4,a,2014-12-29 20:00:00
4554,Swansea,Queens Park Rangers,1.69725,3.16214,1,1,a,2015-01-01 15:00:00
4562,Swansea,West Ham,1.54943,0.731228,1,1,h,2015-01-10 15:00:00
4575,Swansea,Chelsea,0.214209,3.19733,0,5,h,2015-01-17 15:00:00
4514,Swansea,Southampton,0.262557,1.62682,1,0,a,2015-02-01 16:00:00
4517,Swansea,Sunderland,1.86428,0.143279,1,1,h,2015-02-07 15:00:00
4534,Swansea,West Bromwich Albion,0.438959,0.685986,0,2,a,2015-02-11 20:00:00
4539,Swansea,Manchester United,1.04218,1.47171,2,1,h,2015-02-21 15:00:00
4549,Swansea,Burnley,1.41451,0.898885,1,0,a,2015-02-28 15:00:00
4489,Swansea,Tottenham,0.708217,2.13485,2,3,a,2015-03-04 19:45:00
4502,Swansea,Liverpool,0.438751,1.69506,0,1,h,2015-03-16 20:00:00
4504,Swansea,Aston Villa,1.90437,0.762371,1,0,a,2015-03-21 15:00:00
4444,Swansea,Hull,1.49943,0.919329,3,1,h,2015-04-04 15:00:00
4451,Swansea,Everton,1.09678,0.842056,1,1,h,2015-04-11 12:45:00
4463,Swansea,Leicester,0.87346,2.57043,0,2,a,2015-04-18 15:00:00
4470,Swansea,Newcastle United,1.58825,1.54939,3,2,a,2015-04-25 15:00:00
4403,Swansea,Stoke,2.07645,0.324134,2,0,h,2015-05-02 15:00:00
4418,Swansea,Arsenal,0.347185,1.88364,1,0,a,2015-05-11 20:00:00
4426,Swansea,Manchester City,1.06125,2.28119,2,4,h,2015-05-17 13:30:00
4432,Swansea,Crystal Palace,0.118613,1.07504,0,1,a,2015-05-24 15:00:00
