,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
83,Watford,Everton,0.557892,0.604226,2,2,a,2015-08-08 18:00:00
96,Watford,West Bromwich Albion,0.760848,0.684036,0,0,h,2015-08-15 18:00:00
109,Watford,Southampton,1.17588,0.68359,0,0,h,2015-08-23 19:00:00
117,Watford,Manchester City,0.363603,1.52895,0,2,a,2015-08-29 18:00:00
124,Watford,Swansea,1.57333,0.503008,1,0,h,2015-09-12 18:00:00
132,Watford,Newcastle United,1.33961,1.15114,2,1,a,2015-09-19 18:00:00
149,Watford,Crystal Palace,0.685939,2.33566,0,1,h,2015-09-27 19:00:00
153,Watford,Bournemouth,0.913291,1.50268,1,1,a,2015-10-03 18:00:00
168,Watford,Arsenal,0.254791,2.69046,0,3,h,2015-10-17 20:30:00
175,Watford,Stoke,1.0403,0.848432,2,0,a,2015-10-24 18:00:00
186,Watford,West Ham,1.61544,0.605625,2,0,h,2015-10-31 19:00:00
192,Watford,Leicester,1.00531,1.56389,1,2,a,2015-11-07 19:00:00
201,Watford,Manchester United,1.47077,1.30264,1,2,h,2015-11-21 16:45:00
212,Watford,Aston Villa,1.45176,1.48969,3,2,a,2015-11-28 19:00:00
223,Watford,Norwich,2.07199,0.310524,2,0,h,2015-12-05 19:00:00
233,Watford,Sunderland,2.0562,0.879474,1,0,a,2015-12-12 19:00:00
248,Watford,Liverpool,1.99336,0.376313,3,0,h,2015-12-20 17:30:00
256,Watford,Chelsea,1.667,2.09356,2,2,a,2015-12-26 19:00:00
262,Watford,Tottenham,1.13011,0.527248,1,2,h,2015-12-28 19:00:00
278,Watford,Manchester City,0.985368,0.692054,1,2,h,2016-01-02 21:30:00
284,Watford,Southampton,0.11543,1.7224,0,2,a,2016-01-13 23:45:00
300,Watford,Swansea,0.525478,0.474035,0,1,a,2016-01-19 00:00:00
307,Watford,Newcastle United,2.58707,1.29267,2,1,h,2016-01-23 19:00:00
320,Watford,Chelsea,0.531415,1.13694,0,0,h,2016-02-03 23:45:00
324,Watford,Tottenham,0.149839,2.00475,0,1,a,2016-02-06 19:00:00
335,Watford,Crystal Palace,1.99728,0.983946,2,1,a,2016-02-13 19:00:00
342,Watford,Bournemouth,1.00481,0.955252,0,0,h,2016-02-27 19:00:00
358,Watford,Manchester United,2.16484,0.786278,0,1,a,2016-03-03 00:00:00
366,Watford,Leicester,0.829318,1.47042,0,1,h,2016-03-05 21:30:00
377,Watford,Stoke,0.879462,1.58145,1,2,h,2016-03-19 19:00:00
385,Watford,Arsenal,0.290619,3.00742,0,4,a,2016-04-02 18:00:00
395,Watford,Everton,0.408379,1.59979,1,1,h,2016-04-09 18:00:00
409,Watford,West Bromwich Albion,0.364852,2.2915,1,0,a,2016-04-16 18:00:00
416,Watford,West Ham,1.22333,3.96294,1,3,a,2016-04-20 22:45:00
430,Watford,Aston Villa,1.36255,0.491793,3,2,h,2016-04-30 18:00:00
445,Watford,Liverpool,0.930803,2.38919,0,2,a,2016-05-08 19:00:00
448,Watford,Norwich,1.7686,2.41871,2,4,a,2016-05-11 22:45:00
458,Watford,Sunderland,1.95277,0.908817,2,2,h,2016-05-15 18:00:00
