,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
377105,Head,FromCorner,Goal,0.06718207895755768,5,2,0,Romain Saiss,3491,a,Wolverhampton Wanderers,Sheffield United,Pedro Neto,2020-09-14 17:00:00,14094,2020,"(0.9019999694824219, 0.4929999923706055)"
377120,RightFoot,OpenPlay,BlockedShot,0.07995536923408508,89,2,0,Adama Traoré,900,a,Wolverhampton Wanderers,Sheffield United,Rúben Neves,2020-09-14 17:00:00,14094,2020,"(0.7480000305175781, 0.48400001525878905)"
377111,Head,FromCorner,MissedShots,0.07831697165966034,52,2,0,Romain Saiss,3491,a,Wolverhampton Wanderers,Sheffield United,João Moutinho,2020-09-14 17:00:00,14094,2020,"(0.9259999847412109, 0.435)"
377117,RightFoot,OpenPlay,BlockedShot,0.044138405472040176,82,2,0,Adama Traoré,900,a,Wolverhampton Wanderers,Sheffield United,,2020-09-14 17:00:00,14094,2020,"(0.759000015258789, 0.5790000152587891)"
377118,Head,FromCorner,ShotOnPost,0.029452286660671234,83,2,0,Raúl Jiménez,4105,a,Wolverhampton Wanderers,Sheffield United,João Moutinho,2020-09-14 17:00:00,14094,2020,"(0.9469999694824218, 0.415)"
377116,RightFoot,OpenPlay,MissedShots,0.03124995529651642,74,2,0,Adama Traoré,900,a,Wolverhampton Wanderers,Sheffield United,João Moutinho,2020-09-14 17:00:00,14094,2020,"(0.7319999694824219, 0.45799999237060546)"
377106,LeftFoot,OpenPlay,MissedShots,0.03592190891504288,23,2,0,Raúl Jiménez,4105,a,Wolverhampton Wanderers,Sheffield United,João Moutinho,2020-09-14 17:00:00,14094,2020,"(0.7819999694824219, 0.33799999237060546)"
377104,RightFoot,OpenPlay,SavedShot,0.05364562198519707,5,2,0,Raúl Jiménez,4105,a,Wolverhampton Wanderers,Sheffield United,Leander Dendoncker,2020-09-14 17:00:00,14094,2020,"(0.8480000305175781, 0.605999984741211)"
377103,RightFoot,OpenPlay,Goal,0.306946724653244,2,2,0,Raúl Jiménez,4105,a,Wolverhampton Wanderers,Sheffield United,Daniel Podence,2020-09-14 17:00:00,14094,2020,"(0.87, 0.42400001525878905)"
377112,LeftFoot,OpenPlay,SavedShot,0.2900322377681732,69,2,0,Romain Saiss,3491,a,Wolverhampton Wanderers,Sheffield United,Raúl Jiménez,2020-09-14 17:00:00,14094,2020,"(0.8880000305175781, 0.6580000305175782)"
377113,LeftFoot,OpenPlay,MissedShots,0.5962269306182861,69,2,0,Raúl Jiménez,4105,a,Wolverhampton Wanderers,Sheffield United,,2020-09-14 17:00:00,14094,2020,"(0.9130000305175782, 0.49)"
378533,Head,FromCorner,MissedShots,0.03680434077978134,40,1,3,Raúl Jiménez,4105,h,Wolverhampton Wanderers,Manchester City,Adama Traoré,2020-09-21 19:15:00,14105,2020,"(0.8919999694824219, 0.40900001525878904)"
378540,LeftFoot,OpenPlay,MissedShots,0.07151681184768677,59,1,3,Raúl Jiménez,4105,h,Wolverhampton Wanderers,Manchester City,Adama Traoré,2020-09-21 19:15:00,14105,2020,"(0.8859999847412109, 0.47299999237060547)"
378528,LeftFoot,OpenPlay,BlockedShot,0.0342286117374897,15,1,3,Pedro Neto,6382,h,Wolverhampton Wanderers,Manchester City,Daniel Podence,2020-09-21 19:15:00,14105,2020,"(0.789000015258789, 0.5640000152587891)"
378544,LeftFoot,OpenPlay,BlockedShot,0.051153868436813354,73,1,3,Pedro Neto,6382,h,Wolverhampton Wanderers,Manchester City,Conor Coady,2020-09-21 19:15:00,14105,2020,"(0.8030000305175782, 0.46700000762939453)"
378547,Head,SetPiece,MissedShots,0.008281882852315903,86,1,3,Willy Boly,6850,h,Wolverhampton Wanderers,Manchester City,Rúben Neves,2020-09-21 19:15:00,14105,2020,"(0.8480000305175781, 0.545)"
378538,LeftFoot,OpenPlay,BlockedShot,0.05339759215712547,55,1,3,Rúben Neves,6853,h,Wolverhampton Wanderers,Manchester City,Pedro Neto,2020-09-21 19:15:00,14105,2020,"(0.8109999847412109, 0.49599998474121093)"
378543,RightFoot,OpenPlay,BlockedShot,0.034119583666324615,64,1,3,Rúben Neves,6853,h,Wolverhampton Wanderers,Manchester City,Pedro Neto,2020-09-21 19:15:00,14105,2020,"(0.8690000152587891, 0.2589999961853027)"
378545,Head,FromCorner,Goal,0.2489786595106125,77,1,3,Raúl Jiménez,4105,h,Wolverhampton Wanderers,Manchester City,Daniel Podence,2020-09-21 19:15:00,14105,2020,"(0.8959999847412109, 0.4570000076293945)"
378537,LeftFoot,OpenPlay,MissedShots,0.10313529521226883,53,1,3,Daniel Podence,8291,h,Wolverhampton Wanderers,Manchester City,Adama Traoré,2020-09-21 19:15:00,14105,2020,"(0.86, 0.500999984741211)"
378539,RightFoot,OpenPlay,MissedShots,0.08606061339378357,58,1,3,Daniel Podence,8291,h,Wolverhampton Wanderers,Manchester City,João Moutinho,2020-09-21 19:15:00,14105,2020,"(0.8219999694824218, 0.39799999237060546)"
379808,RightFoot,OpenPlay,MissedShots,0.012110167182981968,86,0,4,Pedro Neto,6382,a,Wolverhampton Wanderers,West Ham,Fabio Silva,2020-09-27 18:00:00,14113,2020,"(0.7480000305175781, 0.3110000038146973)"
379785,LeftFoot,OpenPlay,BlockedShot,0.07459822297096252,22,0,4,Raúl Jiménez,4105,a,Wolverhampton Wanderers,West Ham,Pedro Neto,2020-09-27 18:00:00,14113,2020,"(0.879000015258789, 0.5309999847412109)"
