,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14098,Manchester United,Crystal Palace,1.09737,1.91456,1,3,h,2020-09-19 16:30:00
14106,Manchester United,Brighton,1.57583,2.97659,3,2,a,2020-09-26 11:30:00
14471,Manchester United,Tottenham,0.873435,3.3017,1,6,h,2020-10-04 15:30:00
14481,Manchester United,Newcastle United,2.21729,0.867496,4,1,a,2020-10-17 19:00:00
14491,Manchester United,Chelsea,0.648427,0.219906,0,0,h,2020-10-24 16:30:00
14500,Manchester United,Arsenal,0.394113,0.998072,0,1,h,2020-11-01 16:30:00
14509,Manchester United,Everton,1.59642,0.376464,3,1,a,2020-11-07 12:30:00
14520,Manchester United,West Bromwich Albion,2.42994,0.438646,1,0,h,2020-11-21 20:00:00
14534,Manchester United,Southampton,2.47547,0.498783,3,2,a,2020-11-29 14:00:00
14544,Manchester United,West Ham,1.78708,2.53006,3,1,a,2020-12-05 17:30:00
14549,Manchester United,Manchester City,0.591617,1.28434,0,0,h,2020-12-12 17:30:00
14560,Manchester United,Sheffield United,1.78667,1.23525,3,2,a,2020-12-17 20:00:00
14570,Manchester United,Leeds,4.77743,1.63467,6,2,h,2020-12-20 16:30:00
14579,Manchester United,Leicester,2.08423,1.0396,2,2,a,2020-12-26 12:30:00
14592,Manchester United,Wolverhampton Wanderers,1.48207,0.411046,1,0,h,2020-12-29 20:00:00
14596,Manchester United,Aston Villa,2.46473,1.56434,2,1,h,2021-01-01 20:00:00
14088,Manchester United,Burnley,1.23996,0.648582,1,0,a,2021-01-12 22:15:00
14620,Manchester United,Liverpool,1.18929,1.20205,0,0,a,2021-01-17 16:30:00
14607,Manchester United,Fulham,1.68401,0.753669,2,1,a,2021-01-20 20:15:00
14628,Manchester United,Sheffield United,0.9931,0.689548,1,2,h,2021-01-27 20:15:00
14635,Manchester United,Arsenal,1.51332,0.747166,0,0,a,2021-01-30 17:30:00
14651,Manchester United,Southampton,5.0325,0.507893,9,0,h,2021-02-02 20:15:00
14660,Manchester United,Everton,1.71769,1.5571,3,3,h,2021-02-06 20:00:00
14673,Manchester United,West Bromwich Albion,0.423885,0.945964,1,1,a,2021-02-14 14:00:00
14681,Manchester United,Newcastle United,1.7256,0.341778,3,1,h,2021-02-21 19:00:00
14685,Manchester United,Chelsea,0.35954,1.17294,0,0,a,2021-02-28 16:30:00
14717,Manchester United,Crystal Palace,0.584016,0.742397,0,0,a,2021-03-03 20:15:00
14700,Manchester United,Manchester City,2.11411,1.27561,2,0,a,2021-03-07 16:30:00
14711,Manchester United,West Ham,1.70128,0.463737,1,0,h,2021-03-14 19:15:00
14731,Manchester United,Brighton,1.73474,1.41071,2,1,h,2021-04-04 18:30:00
14742,Manchester United,Tottenham,2.09737,0.921801,3,1,a,2021-04-11 15:30:00
14751,Manchester United,Burnley,2.87455,0.959804,3,1,h,2021-04-18 15:00:00
14758,Manchester United,Leeds,1.11635,0.216834,0,0,a,2021-04-25 13:00:00
14776,Manchester United,Aston Villa,1.88793,0.565472,3,1,a,2021-05-09 13:05:00
14788,Manchester United,Leicester,0.212874,0.991522,1,2,h,2021-05-11 17:00:00
14770,Manchester United,Liverpool,1.71328,2.938,2,4,h,2021-05-13 19:15:00
14800,Manchester United,Fulham,0.92243,0.872643,1,1,h,2021-05-18 17:00:00
14814,Manchester United,Wolverhampton Wanderers,2.05229,0.701256,2,1,a,2021-05-23 15:00:00
