,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
88,Arsenal,West Ham,1.33166,0.535961,0,2,h,2015-08-09 16:30:00
98,Arsenal,Crystal Palace,2.05542,0.964134,2,1,a,2015-08-16 16:30:00
110,Arsenal,Liverpool,1.83755,1.29206,0,0,h,2015-08-24 23:00:00
111,Arsenal,Newcastle United,2.33948,0.0319694,1,0,a,2015-08-29 15:45:00
122,Arsenal,Stoke,4.42684,0.191277,2,0,h,2015-09-12 18:00:00
131,Arsenal,Chelsea,0.775312,2.0687,0,2,a,2015-09-19 15:45:00
144,Arsenal,Leicester,3.89623,1.38516,5,2,a,2015-09-26 18:00:00
160,Arsenal,Manchester United,2.16952,1.03953,3,0,h,2015-10-04 19:00:00
168,Arsenal,Watford,2.69046,0.254791,3,0,a,2015-10-17 20:30:00
176,Arsenal,Everton,2.55754,0.373025,2,1,h,2015-10-24 20:30:00
185,Arsenal,Swansea,2.17657,0.264441,3,0,a,2015-10-31 19:00:00
199,Arsenal,Tottenham,2.01767,0.90585,1,1,h,2015-11-08 20:00:00
204,Arsenal,West Bromwich Albion,2.08956,0.332888,1,2,a,2015-11-21 19:00:00
220,Arsenal,Norwich,1.65699,1.01025,1,1,a,2015-11-29 20:15:00
225,Arsenal,Sunderland,2.29559,1.5228,3,1,h,2015-12-05 19:00:00
237,Arsenal,Aston Villa,1.68498,1.00876,2,0,a,2015-12-13 17:30:00
250,Arsenal,Manchester City,1.50109,0.769378,2,1,h,2015-12-22 00:00:00
260,Arsenal,Southampton,0.83106,2.4303,0,4,a,2015-12-26 23:45:00
266,Arsenal,Bournemouth,3.12958,0.343752,2,0,h,2015-12-28 21:30:00
273,Arsenal,Newcastle United,1.93025,1.15339,1,0,h,2016-01-02 19:00:00
289,Arsenal,Liverpool,2.22912,1.16222,3,3,a,2016-01-14 00:00:00
299,Arsenal,Stoke,0.585841,0.546879,0,0,a,2016-01-17 20:15:00
310,Arsenal,Chelsea,1.10907,1.48778,0,1,h,2016-01-24 20:00:00
311,Arsenal,Southampton,3.38487,0.93405,0,0,h,2016-02-02 23:45:00
329,Arsenal,Bournemouth,1.13957,0.584316,2,0,a,2016-02-07 17:30:00
338,Arsenal,Leicester,2.36319,1.31246,2,1,h,2016-02-14 16:00:00
348,Arsenal,Manchester United,1.5435,1.09522,2,3,a,2016-02-28 18:05:00
355,Arsenal,Swansea,1.4928,1.69788,1,2,h,2016-03-02 23:45:00
359,Arsenal,Tottenham,0.543157,1.88378,2,2,a,2016-03-05 16:45:00
374,Arsenal,Everton,1.92384,0.58617,2,0,a,2016-03-19 16:45:00
385,Arsenal,Watford,3.00742,0.290619,4,0,h,2016-04-02 18:00:00
394,Arsenal,West Ham,1.46966,1.10973,3,3,a,2016-04-09 15:45:00
413,Arsenal,Crystal Palace,1.73461,0.275806,1,1,h,2016-04-17 19:00:00
419,Arsenal,West Bromwich Albion,1.37348,0.839742,2,0,h,2016-04-21 22:45:00
424,Arsenal,Sunderland,0.97303,0.617149,0,0,a,2016-04-24 17:05:00
432,Arsenal,Norwich,0.781508,0.578781,1,0,h,2016-04-30 20:30:00
446,Arsenal,Manchester City,1.08084,0.75375,2,2,a,2016-05-08 19:00:00
451,Arsenal,Aston Villa,3.40207,0.222731,4,0,h,2016-05-15 18:00:00
