,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14093,Everton,Tottenham,1.26793,0.822944,1,0,a,2020-09-13 15:30:00
14096,Everton,West Bromwich Albion,4.16254,0.315347,5,2,h,2020-09-19 11:30:00
14107,Everton,Crystal Palace,2.27189,0.443115,2,1,a,2020-09-26 14:00:00
14468,Everton,Brighton,2.34034,1.16568,4,2,h,2020-10-03 14:00:00
14477,Everton,Liverpool,1.35998,2.49492,2,2,h,2020-10-17 11:30:00
14492,Everton,Southampton,0.287054,0.74151,0,2,a,2020-10-25 14:00:00
14501,Everton,Newcastle United,1.21805,2.6311,1,2,a,2020-11-01 14:00:00
14509,Everton,Manchester United,0.376464,1.59642,1,3,h,2020-11-07 12:30:00
14517,Everton,Fulham,2.2508,1.87028,3,2,a,2020-11-22 12:00:00
14531,Everton,Leeds,1.29229,3.11324,0,1,h,2020-11-28 17:30:00
14537,Everton,Burnley,2.28139,0.730434,1,1,a,2020-12-05 12:30:00
14546,Everton,Chelsea,1.2216,1.00627,1,0,h,2020-12-12 20:00:00
14559,Everton,Leicester,1.51486,0.83883,2,0,a,2020-12-16 18:00:00
14569,Everton,Arsenal,0.661744,1.25206,2,1,h,2020-12-19 17:30:00
14582,Everton,Sheffield United,0.568803,1.25106,1,0,a,2020-12-26 20:00:00
14595,Everton,West Ham,0.371045,1.19713,0,1,h,2021-01-01 17:30:00
14612,Everton,Wolverhampton Wanderers,0.323445,0.852495,2,1,a,2021-01-12 20:15:00
14627,Everton,Leicester,0.474981,0.792045,1,1,h,2021-01-27 20:15:00
14644,Everton,Newcastle United,0.966012,2.08832,0,2,h,2021-01-30 12:30:00
14648,Everton,Leeds,1.91539,1.14303,2,1,a,2021-02-03 19:30:00
14660,Everton,Manchester United,1.5571,1.71769,3,3,a,2021-02-06 20:00:00
14669,Everton,Fulham,0.314075,2.55085,0,2,h,2021-02-14 19:00:00
14593,Everton,Manchester City,1.04664,1.23218,1,3,h,2021-02-17 20:15:00
14680,Everton,Liverpool,2.01468,1.54046,2,0,a,2021-02-20 17:30:00
14686,Everton,Southampton,1.42054,0.665743,1,0,h,2021-03-01 20:00:00
14723,Everton,West Bromwich Albion,1.40789,1.02038,1,0,a,2021-03-04 18:00:00
14698,Everton,Chelsea,0.270757,2.57224,0,2,a,2021-03-08 18:00:00
14707,Everton,Burnley,1.69849,0.74852,1,2,h,2021-03-13 17:30:00
14728,Everton,Crystal Palace,2.53386,0.603749,1,1,h,2021-04-05 17:00:00
14735,Everton,Brighton,0.306287,1.16465,0,0,a,2021-04-12 19:15:00
14748,Everton,Tottenham,2.26022,1.4815,2,2,h,2021-04-16 19:00:00
14755,Everton,Arsenal,0.529676,0.735767,1,0,a,2021-04-23 19:00:00
14769,Everton,Aston Villa,1.223,1.58811,1,2,h,2021-05-01 19:00:00
14783,Everton,West Ham,1.56222,1.09704,1,0,a,2021-05-09 15:30:00
14616,Everton,Aston Villa,0.975408,0.558976,0,0,a,2021-05-13 21:00:00
14787,Everton,Sheffield United,1.24609,1.391,0,1,h,2021-05-16 18:00:00
14799,Everton,Wolverhampton Wanderers,0.670997,0.265526,1,0,h,2021-05-19 17:00:00
14811,Everton,Manchester City,1.07258,2.88355,0,5,a,2021-05-23 15:00:00
