,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7128,West Ham,Manchester United,0.62654,2.63853,0,4,a,2017-08-13 16:00:00
7130,West Ham,Southampton,1.53269,2.1424,2,3,a,2017-08-19 15:00:00
7142,West Ham,Newcastle United,0.558484,2.76107,0,3,a,2017-08-26 15:00:00
7158,West Ham,Huddersfield,1.94969,0.339338,2,0,h,2017-09-11 20:00:00
7165,West Ham,West Bromwich Albion,0.266344,0.781891,0,0,a,2017-09-16 15:00:00
7169,West Ham,Tottenham,0.67667,1.45327,2,3,h,2017-09-23 12:30:00
7183,West Ham,Swansea,0.692185,0.178568,1,0,h,2017-09-30 15:00:00
7190,West Ham,Burnley,0.835192,0.70219,1,1,a,2017-10-14 15:00:00
7208,West Ham,Brighton,0.569111,1.98345,0,3,h,2017-10-20 20:00:00
7213,West Ham,Crystal Palace,0.742845,2.91672,2,2,a,2017-10-28 15:00:00
7227,West Ham,Liverpool,1.13045,2.8773,1,4,h,2017-11-04 17:30:00
7230,West Ham,Watford,1.43369,1.24547,0,2,a,2017-11-19 16:00:00
7247,West Ham,Leicester,0.775297,0.453851,1,1,h,2017-11-24 20:00:00
7256,West Ham,Everton,1.03658,1.76497,0,4,a,2017-11-29 20:00:00
7262,West Ham,Manchester City,0.474483,2.45603,1,2,a,2017-12-03 16:00:00
7269,West Ham,Chelsea,0.418127,1.18891,1,0,h,2017-12-09 12:30:00
7286,West Ham,Arsenal,0.405172,1.02186,0,0,h,2017-12-13 20:00:00
7297,West Ham,Stoke,3.08244,0.983293,3,0,a,2017-12-16 16:00:00
7300,West Ham,Newcastle United,2.31898,1.90622,2,3,h,2017-12-23 15:00:00
7309,West Ham,Bournemouth,1.87596,2.84928,3,3,a,2017-12-26 15:00:00
7329,West Ham,West Bromwich Albion,1.0594,0.63538,2,1,h,2018-01-02 19:45:00
7326,West Ham,Tottenham,0.612933,1.64908,1,1,a,2018-01-04 20:00:00
7342,West Ham,Huddersfield,0.986853,0.681,4,1,a,2018-01-13 15:00:00
7358,West Ham,Bournemouth,0.980241,0.501886,1,1,h,2018-01-20 15:00:00
7360,West Ham,Crystal Palace,1.11632,1.15809,1,1,h,2018-01-30 19:45:00
7371,West Ham,Brighton,0.443751,1.64227,1,3,a,2018-02-03 15:00:00
7388,West Ham,Watford,1.83359,0.799928,2,0,h,2018-02-10 15:00:00
7395,West Ham,Liverpool,0.33527,3.9205,1,4,a,2018-02-24 15:00:00
7406,West Ham,Swansea,0.497211,2.30838,1,4,a,2018-03-03 15:00:00
7418,West Ham,Burnley,0.72673,1.41929,0,3,h,2018-03-10 15:00:00
7434,West Ham,Southampton,1.44971,0.446641,3,0,h,2018-03-31 15:00:00
7442,West Ham,Chelsea,0.302554,2.12073,1,1,a,2018-04-08 15:30:00
7458,West Ham,Stoke,0.807456,1.41085,1,1,h,2018-04-16 19:00:00
7459,West Ham,Arsenal,0.623161,2.07299,1,4,a,2018-04-22 12:30:00
7478,West Ham,Manchester City,0.228917,2.29076,1,4,h,2018-04-29 13:15:00
7479,West Ham,Leicester,1.43027,0.391738,2,0,a,2018-05-05 15:00:00
7428,West Ham,Manchester United,0.783043,0.596075,0,0,h,2018-05-10 19:45:00
7489,West Ham,Everton,1.18299,1.67867,3,1,h,2018-05-13 15:00:00
