,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
425858,Head,SetPiece,BlockedShot,0.05865026265382767,86,1,3,Ibrahima Diallo,6736,a,Southampton,Everton,James Ward-Prowse,2021-08-14 14:00:00,16380,2021,"(0.9390000152587891, 0.4640000152587891)"
425846,LeftFoot,OpenPlay,SavedShot,0.04533754661679268,40,1,3,Adam Armstrong,4419,a,Southampton,Everton,,2021-08-14 14:00:00,16380,2021,"(0.9490000152587891, 0.7630000305175781)"
425855,RightFoot,OpenPlay,BlockedShot,0.026315340772271156,77,1,3,Oriol Romeu,842,a,Southampton,Everton,,2021-08-14 14:00:00,16380,2021,"(0.7930000305175782, 0.6430000305175781)"
425843,RightFoot,OpenPlay,Goal,0.36116456985473633,21,1,3,Adam Armstrong,4419,a,Southampton,Everton,Che Adams,2021-08-14 14:00:00,16380,2021,"(0.8569999694824219, 0.5470000076293945)"
425852,LeftFoot,FromCorner,SavedShot,0.07476485520601273,71,1,3,Mohammed Salisu,6923,a,Southampton,Everton,Romain Perraud,2021-08-14 14:00:00,16380,2021,"(0.865, 0.5279999923706055)"
425841,Head,SetPiece,MissedShots,0.014368223026394844,4,1,3,Adam Armstrong,4419,a,Southampton,Everton,James Ward-Prowse,2021-08-14 14:00:00,16380,2021,"(0.8959999847412109, 0.664000015258789)"
427536,RightFoot,DirectFreekick,SavedShot,0.03775138035416603,78,1,1,James Ward-Prowse,843,h,Southampton,Manchester United,,2021-08-22 13:00:00,16392,2021,"(0.71, 0.385)"
427514,RightFoot,DirectFreekick,SavedShot,0.03432231396436691,0,1,1,James Ward-Prowse,843,h,Southampton,Manchester United,,2021-08-22 13:00:00,16392,2021,"(0.7240000152587891, 0.7090000152587891)"
427534,LeftFoot,OpenPlay,SavedShot,0.306453138589859,73,1,1,Adam Armstrong,4419,h,Southampton,Manchester United,Che Adams,2021-08-22 13:00:00,16392,2021,"(0.855999984741211, 0.5070000076293946)"
427520,RightFoot,OpenPlay,MissedShots,0.030025383457541466,27,1,1,Adam Armstrong,4419,h,Southampton,Manchester United,Moussa Djenepo,2021-08-22 13:00:00,16392,2021,"(0.8059999847412109, 0.654000015258789)"
427522,LeftFoot,OpenPlay,MissedShots,0.06634452939033508,29,1,1,Che Adams,7700,h,Southampton,Manchester United,Adam Armstrong,2021-08-22 13:00:00,16392,2021,"(0.8180000305175781, 0.46900001525878904)"
427528,RightFoot,OpenPlay,MissedShots,0.02404049225151539,51,1,1,Valentino Livramento,9512,h,Southampton,Manchester United,Che Adams,2021-08-22 13:00:00,16392,2021,"(0.7569999694824219, 0.36900001525878906)"
427521,RightFoot,OpenPlay,BlockedShot,0.037314798682928085,28,1,1,Moussa Djenepo,7701,h,Southampton,Manchester United,,2021-08-22 13:00:00,16392,2021,"(0.9069999694824219, 0.740999984741211)"
427535,OtherBodyPart,FromCorner,MissedShots,0.05127435177564621,74,1,1,Che Adams,7700,h,Southampton,Manchester United,James Ward-Prowse,2021-08-22 13:00:00,16392,2021,"(0.9519999694824218, 0.415)"
428739,RightFoot,DirectFreekick,SavedShot,0.044584933668375015,38,2,2,James Ward-Prowse,843,a,Southampton,Newcastle United,,2021-08-28 14:00:00,16397,2021,"(0.8719999694824219, 0.8540000152587891)"
428747,RightFoot,OpenPlay,BlockedShot,0.09559138864278793,53,2,2,Oriol Romeu,842,a,Southampton,Newcastle United,Jack Stephens,2021-08-28 14:00:00,16397,2021,"(0.850999984741211, 0.4540000152587891)"
428745,RightFoot,OpenPlay,BlockedShot,0.09467284381389618,48,2,2,Adam Armstrong,4419,a,Southampton,Newcastle United,Mohamed Elyounoussi,2021-08-28 14:00:00,16397,2021,"(0.8880000305175781, 0.624000015258789)"
428732,LeftFoot,OpenPlay,MissedShots,0.018373435363173485,13,2,2,James Ward-Prowse,843,a,Southampton,Newcastle United,Valentino Livramento,2021-08-28 14:00:00,16397,2021,"(0.7559999847412109, 0.4159999847412109)"
428756,RightFoot,OpenPlay,BlockedShot,0.04283636808395386,81,2,2,James Ward-Prowse,843,a,Southampton,Newcastle United,Mohamed Elyounoussi,2021-08-28 14:00:00,16397,2021,"(0.8130000305175781, 0.4209999847412109)"
428749,RightFoot,OpenPlay,BlockedShot,0.019435735419392586,66,2,2,Adam Armstrong,4419,a,Southampton,Newcastle United,Oriol Romeu,2021-08-28 14:00:00,16397,2021,"(0.740999984741211, 0.41)"
428735,LeftFoot,OpenPlay,BlockedShot,0.13492447137832642,24,2,2,Moussa Djenepo,7701,a,Southampton,Newcastle United,Adam Armstrong,2021-08-28 14:00:00,16397,2021,"(0.91, 0.46599998474121096)"
428757,RightFoot,OpenPlay,MissedShots,0.01959487423300743,88,2,2,James Ward-Prowse,843,a,Southampton,Newcastle United,Valentino Livramento,2021-08-28 14:00:00,16397,2021,"(0.750999984741211, 0.5)"
428760,RightFoot,Penalty,Goal,0.7611688375473022,95,2,2,James Ward-Prowse,843,a,Southampton,Newcastle United,,2021-08-28 14:00:00,16397,2021,"(0.885, 0.5)"
428740,RightFoot,SetPiece,BlockedShot,0.0945747122168541,38,2,2,Adam Armstrong,4419,a,Southampton,Newcastle United,Jack Stephens,2021-08-28 14:00:00,16397,2021,"(0.9019999694824219, 0.509000015258789)"
428734,RightFoot,OpenPlay,MissedShots,0.8019267320632935,22,2,2,Moussa Djenepo,7701,a,Southampton,Newcastle United,Valentino Livramento,2021-08-28 14:00:00,16397,2021,"(0.9680000305175781, 0.5259999847412109)"
428753,LeftFoot,OpenPlay,Goal,0.9739641547203064,73,2,2,Mohamed Elyounoussi,6894,a,Southampton,Newcastle United,,2021-08-28 14:00:00,16397,2021,"(0.995, 0.49)"
428752,RightFoot,OpenPlay,SavedShot,0.5337453484535217,73,2,2,Mohamed Elyounoussi,6894,a,Southampton,Newcastle United,Nathan Redmond,2021-08-28 14:00:00,16397,2021,"(0.950999984741211, 0.4809999847412109)"
428730,RightFoot,OpenPlay,MissedShots,0.06508482992649078,10,2,2,Adam Armstrong,4419,a,Southampton,Newcastle United,Kyle Walker-Peters,2021-08-28 14:00:00,16397,2021,"(0.82, 0.56)"
428729,RightFoot,OpenPlay,MissedShots,0.012458011507987976,9,2,2,Kyle Walker-Peters,885,a,Southampton,Newcastle United,James Ward-Prowse,2021-08-28 14:00:00,16397,2021,"(0.6980000305175781, 0.5820000076293945)"
428736,RightFoot,OpenPlay,BlockedShot,0.03232228755950928,24,2,2,Kyle Walker-Peters,885,a,Southampton,Newcastle United,James Ward-Prowse,2021-08-28 14:00:00,16397,2021,"(0.779000015258789, 0.5729999923706055)"
428746,RightFoot,OpenPlay,MissedShots,0.04073427617549896,48,2,2,Moussa Djenepo,7701,a,Southampton,Newcastle United,,2021-08-28 14:00:00,16397,2021,"(0.850999984741211, 0.6480000305175782)"
428755,Head,FromCorner,BlockedShot,0.015394560992717743,78,2,2,Mohammed Salisu,6923,a,Southampton,Newcastle United,James Ward-Prowse,2021-08-28 14:00:00,16397,2021,"(0.8569999694824219, 0.5479999923706055)"
428731,RightFoot,OpenPlay,SavedShot,0.020017338916659355,12,2,2,Che Adams,7700,a,Southampton,Newcastle United,Kyle Walker-Peters,2021-08-28 14:00:00,16397,2021,"(0.7480000305175781, 0.46099998474121096)"
428750,LeftFoot,FromCorner,BlockedShot,0.05964241549372673,67,2,2,Che Adams,7700,a,Southampton,Newcastle United,Mohammed Salisu,2021-08-28 14:00:00,16397,2021,"(0.9019999694824219, 0.6419999694824219)"
428738,LeftFoot,OpenPlay,SavedShot,0.08824090659618378,36,2,2,Mohamed Elyounoussi,6894,a,Southampton,Newcastle United,Che Adams,2021-08-28 14:00:00,16397,2021,"(0.9019999694824219, 0.6419999694824219)"
428733,LeftFoot,OpenPlay,MissedShots,0.014776166528463364,15,2,2,Adam Armstrong,4419,a,Southampton,Newcastle United,Moussa Djenepo,2021-08-28 14:00:00,16397,2021,"(0.799000015258789, 0.7809999847412109)"
429884,Head,FromCorner,BlockedShot,0.11733770370483398,91,0,0,Armando Broja,8384,h,Southampton,West Ham,James Ward-Prowse,2021-09-11 14:00:00,16411,2021,"(0.945, 0.555)"
429881,RightFoot,OpenPlay,ShotOnPost,0.08074279129505157,80,0,0,Armando Broja,8384,h,Southampton,West Ham,Mohammed Salisu,2021-09-11 14:00:00,16411,2021,"(0.7930000305175782, 0.4179999923706055)"
429877,Head,OpenPlay,MissedShots,0.018355637788772583,60,0,0,Adam Armstrong,4419,h,Southampton,West Ham,Romain Perraud,2021-09-11 14:00:00,16411,2021,"(0.9069999694824219, 0.63)"
429870,LeftFoot,FromCorner,MissedShots,0.020936351269483566,37,0,0,Moussa Djenepo,7701,h,Southampton,West Ham,,2021-09-11 14:00:00,16411,2021,"(0.8519999694824218, 0.629000015258789)"
429867,RightFoot,OpenPlay,BlockedShot,0.07731777429580688,20,0,0,Moussa Djenepo,7701,h,Southampton,West Ham,Mohamed Elyounoussi,2021-09-11 14:00:00,16411,2021,"(0.8680000305175781, 0.629000015258789)"
429882,RightFoot,OpenPlay,MissedShots,0.12031172960996628,81,0,0,Ibrahima Diallo,6736,h,Southampton,West Ham,Valentino Livramento,2021-09-11 14:00:00,16411,2021,"(0.9459999847412109, 0.39)"
429872,Head,FromCorner,SavedShot,0.027824755758047104,48,0,0,Mohamed Elyounoussi,6894,h,Southampton,West Ham,,2021-09-11 14:00:00,16411,2021,"(0.865999984741211, 0.6359999847412109)"
429885,RightFoot,FromCorner,BlockedShot,0.026263859122991562,91,0,0,Mohamed Elyounoussi,6894,h,Southampton,West Ham,,2021-09-11 14:00:00,16411,2021,"(0.85, 0.4620000076293945)"
429874,RightFoot,OpenPlay,BlockedShot,0.12022685259580612,51,0,0,Nathan Redmond,790,h,Southampton,West Ham,Adam Armstrong,2021-09-11 14:00:00,16411,2021,"(0.8569999694824219, 0.57)"
429875,LeftFoot,OpenPlay,MissedShots,0.054219022393226624,51,0,0,Nathan Redmond,790,h,Southampton,West Ham,Moussa Djenepo,2021-09-11 14:00:00,16411,2021,"(0.9130000305175782, 0.6959999847412109)"
429864,RightFoot,OpenPlay,SavedShot,0.028598766773939133,2,0,0,Adam Armstrong,4419,h,Southampton,West Ham,Nathan Redmond,2021-09-11 14:00:00,16411,2021,"(0.8590000152587891, 0.2589999961853027)"
431384,LeftFoot,OpenPlay,SavedShot,0.10751751810312271,76,0,0,Adam Armstrong,4419,a,Southampton,Manchester City,Mohamed Elyounoussi,2021-09-18 14:00:00,16421,2021,"(0.8719999694824219, 0.580999984741211)"
431385,RightFoot,OpenPlay,BlockedShot,0.043305426836013794,78,0,0,Adam Armstrong,4419,a,Southampton,Manchester City,Kyle Walker-Peters,2021-09-18 14:00:00,16421,2021,"(0.8730000305175781, 0.6980000305175781)"
431366,RightFoot,OpenPlay,BlockedShot,0.03570318594574928,7,0,0,Mohamed Elyounoussi,6894,a,Southampton,Manchester City,Kyle Walker-Peters,2021-09-18 14:00:00,16421,2021,"(0.905, 0.7580000305175781)"
