,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
16383,Norwich,Liverpool,1.3333,1.78728,0,3,h,2021-08-14 16:30:00
16387,Norwich,Manchester City,0.0250088,2.43928,0,5,a,2021-08-21 14:00:00
16398,Norwich,Leicester,1.44084,1.27371,1,2,h,2021-08-28 14:00:00
16407,Norwich,Arsenal,0.577292,2.68515,0,1,a,2021-09-11 14:00:00
16418,Norwich,Watford,0.782665,2.42487,1,3,h,2021-09-18 14:00:00
16428,Norwich,Everton,0.800903,2.26681,0,2,a,2021-09-25 14:00:00
16437,Norwich,Burnley,0.673617,0.584725,0,0,a,2021-10-02 14:00:00
16453,Norwich,Brighton,1.16088,1.17572,0,0,h,2021-10-16 14:00:00
16459,Norwich,Chelsea,0.267429,3.10509,0,7,a,2021-10-23 11:30:00
16472,Norwich,Leeds,0.661887,1.16855,1,2,h,2021-10-31 14:00:00
16477,Norwich,Brentford,1.15797,2.79229,2,1,a,2021-11-06 15:00:00
