,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
82,Aston Villa,Bournemouth,0.782253,0.876106,1,0,a,2015-08-08 18:00:00
91,Aston Villa,Manchester United,0.219118,0.660404,0,1,h,2015-08-14 22:45:00
104,Aston Villa,Crystal Palace,0.765278,1.23807,1,2,a,2015-08-22 18:00:00
113,Aston Villa,Sunderland,2.27406,0.368848,2,2,h,2015-08-29 18:00:00
129,Aston Villa,Leicester,0.953181,1.34987,2,3,a,2015-09-13 19:00:00
133,Aston Villa,West Bromwich Albion,0.876719,0.632761,0,1,h,2015-09-19 18:00:00
145,Aston Villa,Liverpool,0.892054,1.78331,2,3,a,2015-09-26 18:00:00
152,Aston Villa,Stoke,0.839028,1.03499,0,1,h,2015-10-03 18:00:00
164,Aston Villa,Chelsea,0.795846,1.22875,0,2,a,2015-10-17 18:00:00
171,Aston Villa,Swansea,1.09516,1.74353,1,2,h,2015-10-24 18:00:00
190,Aston Villa,Tottenham,0.325711,1.14374,1,3,a,2015-11-03 00:00:00
198,Aston Villa,Manchester City,0.182741,1.53281,0,0,h,2015-11-08 17:30:00
206,Aston Villa,Everton,0.322061,2.83068,0,4,a,2015-11-21 19:00:00
212,Aston Villa,Watford,1.48969,1.45176,2,3,h,2015-11-28 19:00:00
227,Aston Villa,Southampton,1.058,2.86051,1,1,a,2015-12-05 19:00:00
237,Aston Villa,Arsenal,1.00876,1.68498,0,2,h,2015-12-13 17:30:00
247,Aston Villa,Newcastle United,0.404373,1.28189,1,1,a,2015-12-19 21:30:00
254,Aston Villa,West Ham,1.61235,0.836027,1,1,h,2015-12-26 19:00:00
263,Aston Villa,Norwich,0.235874,1.10319,0,2,a,2015-12-28 19:00:00
277,Aston Villa,Sunderland,0.27956,0.761225,1,3,a,2016-01-02 19:00:00
282,Aston Villa,Crystal Palace,0.551973,0.547913,1,0,h,2016-01-12 23:45:00
297,Aston Villa,Leicester,0.665386,2.21525,1,1,h,2016-01-16 21:30:00
305,Aston Villa,West Bromwich Albion,0.562461,0.23184,0,0,a,2016-01-23 19:00:00
315,Aston Villa,West Ham,0.107888,2.34619,0,2,a,2016-02-02 23:45:00
326,Aston Villa,Norwich,0.918291,1.1413,2,0,h,2016-02-06 19:00:00
339,Aston Villa,Liverpool,0.174868,2.00756,0,6,h,2016-02-14 18:05:00
345,Aston Villa,Stoke,0.414343,2.04047,1,2,a,2016-02-27 19:00:00
349,Aston Villa,Everton,0.60177,2.63668,1,3,h,2016-03-01 23:45:00
364,Aston Villa,Manchester City,0.121136,2.83271,0,4,a,2016-03-05 19:00:00
372,Aston Villa,Tottenham,1.84022,2.00141,0,2,h,2016-03-13 20:00:00
379,Aston Villa,Swansea,0.730828,0.490469,0,1,a,2016-03-19 21:30:00
384,Aston Villa,Chelsea,0.72512,2.49358,0,4,h,2016-04-02 15:45:00
398,Aston Villa,Bournemouth,0.220872,1.0038,1,2,h,2016-04-09 18:00:00
406,Aston Villa,Manchester United,0.262427,1.09127,0,1,a,2016-04-16 18:00:00
421,Aston Villa,Southampton,1.47192,3.6648,2,4,h,2016-04-23 18:00:00
430,Aston Villa,Watford,0.491793,1.36255,2,3,a,2016-04-30 18:00:00
440,Aston Villa,Newcastle United,0.0312154,1.09626,0,0,h,2016-05-07 18:00:00
451,Aston Villa,Arsenal,0.222731,3.40207,0,4,a,2016-05-15 18:00:00
