,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7120,Liverpool,Watford,2.61549,2.17647,3,3,a,2017-08-12 12:30:00
7134,Liverpool,Crystal Palace,2.84978,0.727364,1,0,h,2017-08-19 15:00:00
7148,Liverpool,Arsenal,3.45998,0.484816,4,0,h,2017-08-27 16:00:00
7149,Liverpool,Manchester City,0.665186,3.14589,0,5,a,2017-09-09 12:30:00
7162,Liverpool,Burnley,2.18727,0.334402,1,1,h,2017-09-16 15:00:00
7176,Liverpool,Leicester,1.92902,2.88766,3,2,a,2017-09-23 17:30:00
7188,Liverpool,Newcastle United,1.64475,0.280437,1,1,a,2017-10-01 16:30:00
7193,Liverpool,Manchester United,1.92702,0.230358,0,0,h,2017-10-14 12:30:00
7207,Liverpool,Tottenham,0.667771,2.62043,1,4,a,2017-10-22 16:00:00
7217,Liverpool,Huddersfield,2.14257,0.0554802,3,0,h,2017-10-28 15:00:00
7227,Liverpool,West Ham,2.8773,1.13045,4,1,a,2017-11-04 17:30:00
7231,Liverpool,Southampton,2.06277,0.563886,3,0,h,2017-11-18 15:00:00
7244,Liverpool,Chelsea,1.50368,0.739983,1,1,h,2017-11-25 17:30:00
7258,Liverpool,Stoke,2.58757,0.846748,3,0,a,2017-11-29 20:00:00
7268,Liverpool,Brighton,1.77566,1.65878,5,1,a,2017-12-02 15:00:00
7275,Liverpool,Everton,1.89569,0.823217,1,1,h,2017-12-10 14:15:00
7287,Liverpool,West Bromwich Albion,2.13915,0.520382,0,0,h,2017-12-13 20:00:00
7290,Liverpool,Bournemouth,3.25041,0.539178,4,0,a,2017-12-17 16:30:00
7301,Liverpool,Arsenal,2.05947,1.13104,3,3,a,2017-12-22 19:45:00
7313,Liverpool,Swansea,3.06422,0.2719,5,0,h,2017-12-26 17:30:00
7323,Liverpool,Leicester,2.56607,0.789667,2,1,h,2017-12-30 15:00:00
7332,Liverpool,Burnley,1.62514,0.900466,2,1,a,2018-01-01 15:00:00
7343,Liverpool,Manchester City,1.01595,0.722959,4,3,h,2018-01-14 16:00:00
7357,Liverpool,Swansea,2.19675,0.498742,0,1,a,2018-01-22 20:00:00
7359,Liverpool,Huddersfield,2.05148,0.288048,3,0,a,2018-01-30 20:00:00
7375,Liverpool,Tottenham,1.28962,2.54392,2,2,h,2018-02-04 16:30:00
7384,Liverpool,Southampton,2.35575,0.854343,2,0,a,2018-02-11 16:30:00
7395,Liverpool,West Ham,3.9205,0.33527,4,1,h,2018-02-24 15:00:00
7403,Liverpool,Newcastle United,1.56935,0.255322,2,0,h,2018-03-03 17:30:00
7414,Liverpool,Manchester United,0.777089,0.845051,1,2,a,2018-03-10 12:30:00
7423,Liverpool,Watford,1.81208,0.35476,5,0,h,2018-03-17 17:30:00
7432,Liverpool,Crystal Palace,1.72037,1.90868,2,1,a,2018-03-31 12:30:00
7443,Liverpool,Everton,0.947321,0.723427,0,0,a,2018-04-07 11:30:00
7452,Liverpool,Bournemouth,2.6402,0.540593,3,0,h,2018-04-14 16:30:00
7468,Liverpool,West Bromwich Albion,1.6393,1.39669,2,2,a,2018-04-21 00:00:00
7472,Liverpool,Stoke,2.11658,0.777827,0,0,h,2018-04-28 11:30:00
7485,Liverpool,Chelsea,0.427002,0.806168,0,1,a,2018-05-06 16:30:00
7495,Liverpool,Brighton,3.50981,0.0408165,4,0,h,2018-05-13 15:00:00
