,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
87,Southampton,Newcastle United,1.2529,1.54613,2,2,a,2015-08-09 16:30:00
92,Southampton,Everton,1.06214,1.39628,0,3,h,2015-08-15 15:45:00
109,Southampton,Watford,0.68359,1.17588,0,0,a,2015-08-23 19:00:00
119,Southampton,Norwich,2.85501,0.639434,3,0,h,2015-08-30 16:30:00
125,Southampton,West Bromwich Albion,1.00731,0.409143,0,0,a,2015-09-12 18:00:00
139,Southampton,Manchester United,1.83663,1.65119,2,3,h,2015-09-20 19:00:00
142,Southampton,Swansea,1.55418,1.41962,3,1,h,2015-09-26 18:00:00
157,Southampton,Chelsea,1.58246,0.520175,3,1,a,2015-10-03 20:30:00
162,Southampton,Leicester,1.46668,2.78648,2,2,h,2015-10-17 18:00:00
180,Southampton,Liverpool,1.56383,0.682823,1,1,a,2015-10-25 20:15:00
189,Southampton,Bournemouth,1.15966,0.712132,2,0,h,2015-11-01 20:00:00
196,Southampton,Sunderland,1.79578,0.299104,1,0,a,2015-11-07 19:00:00
203,Southampton,Stoke,0.709485,1.19495,0,1,h,2015-11-21 19:00:00
215,Southampton,Manchester City,1.24478,2.12331,1,3,a,2015-11-28 19:00:00
227,Southampton,Aston Villa,2.86051,1.058,1,1,h,2015-12-05 19:00:00
234,Southampton,Crystal Palace,0.890411,1.31177,0,1,a,2015-12-12 19:00:00
242,Southampton,Tottenham,0.83385,1.47453,0,2,h,2015-12-19 19:00:00
260,Southampton,Arsenal,2.4303,0.83106,4,0,h,2015-12-26 23:45:00
268,Southampton,West Ham,1.3709,1.79562,1,2,a,2015-12-28 21:30:00
276,Southampton,Norwich,0.932294,1.50509,0,1,a,2016-01-02 19:00:00
284,Southampton,Watford,1.7224,0.11543,2,0,h,2016-01-13 23:45:00
294,Southampton,West Bromwich Albion,1.42623,0.410757,3,0,h,2016-01-16 19:00:00
303,Southampton,Manchester United,0.83591,0.187217,1,0,a,2016-01-23 19:00:00
311,Southampton,Arsenal,0.93405,3.38487,0,0,a,2016-02-02 23:45:00
328,Southampton,West Ham,1.06493,0.970583,1,0,h,2016-02-06 21:30:00
332,Southampton,Swansea,1.19353,0.699012,1,0,a,2016-02-13 19:00:00
344,Southampton,Chelsea,1.01074,0.631036,1,2,h,2016-02-27 19:00:00
350,Southampton,Bournemouth,0.954161,1.41228,0,2,a,2016-03-01 23:45:00
360,Southampton,Sunderland,1.54587,1.31562,1,1,h,2016-03-05 19:00:00
370,Southampton,Stoke,0.874966,1.06676,2,1,a,2016-03-12 19:00:00
380,Southampton,Liverpool,1.56873,1.29046,3,2,h,2016-03-20 17:30:00
392,Southampton,Leicester,0.670068,1.38701,0,1,a,2016-04-03 16:30:00
396,Southampton,Newcastle United,1.78477,0.165982,3,1,h,2016-04-09 18:00:00
407,Southampton,Everton,1.38323,0.318721,1,1,a,2016-04-16 18:00:00
421,Southampton,Aston Villa,3.6648,1.47192,4,2,a,2016-04-23 18:00:00
435,Southampton,Manchester City,2.84362,1.12719,4,2,h,2016-05-01 19:30:00
444,Southampton,Tottenham,1.30812,2.55547,2,1,a,2016-05-08 16:30:00
455,Southampton,Crystal Palace,2.32278,1.24857,4,1,h,2016-05-15 18:00:00
