,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
85,Crystal Palace,Norwich,2.10975,1.13076,3,1,a,2015-08-08 18:00:00
98,Crystal Palace,Arsenal,0.964134,2.05542,1,2,h,2015-08-16 16:30:00
104,Crystal Palace,Aston Villa,1.23807,0.765278,2,1,h,2015-08-22 18:00:00
115,Crystal Palace,Chelsea,2.19283,1.27906,2,1,a,2015-08-29 18:00:00
123,Crystal Palace,Manchester City,0.743193,3.08883,0,1,h,2015-09-12 18:00:00
138,Crystal Palace,Tottenham,0.538439,1.01573,0,1,a,2015-09-20 16:30:00
149,Crystal Palace,Watford,2.33566,0.685939,1,0,a,2015-09-27 19:00:00
151,Crystal Palace,West Bromwich Albion,1.99083,0.255528,2,0,h,2015-10-03 15:45:00
165,Crystal Palace,West Ham,1.08391,2.76356,1,3,h,2015-10-17 18:00:00
172,Crystal Palace,Leicester,0.240008,1.33502,0,1,a,2015-10-24 18:00:00
182,Crystal Palace,Manchester United,0.939118,0.394404,0,0,h,2015-10-31 19:00:00
200,Crystal Palace,Liverpool,0.849281,2.15673,2,1,a,2015-11-08 20:00:00
210,Crystal Palace,Sunderland,0.696183,1.30739,0,1,h,2015-11-24 00:00:00
214,Crystal Palace,Newcastle United,1.67836,0.791299,5,1,h,2015-11-28 19:00:00
230,Crystal Palace,Everton,1.1905,1.69774,1,1,a,2015-12-08 00:00:00
234,Crystal Palace,Southampton,1.31177,0.890411,1,0,h,2015-12-12 19:00:00
243,Crystal Palace,Stoke,1.95347,2.41499,2,1,a,2015-12-19 19:00:00
255,Crystal Palace,Bournemouth,0.405181,0.871395,0,0,a,2015-12-26 19:00:00
264,Crystal Palace,Swansea,0.735185,0.169425,0,0,h,2015-12-28 19:00:00
279,Crystal Palace,Chelsea,0.546499,2.3747,0,3,h,2016-01-03 17:30:00
282,Crystal Palace,Aston Villa,0.547913,0.551973,0,1,a,2016-01-12 23:45:00
292,Crystal Palace,Manchester City,0.613339,1.74025,0,4,a,2016-01-16 19:00:00
302,Crystal Palace,Tottenham,0.930792,1.74368,1,3,h,2016-01-23 19:00:00
316,Crystal Palace,Bournemouth,1.62395,1.17427,1,2,h,2016-02-03 00:00:00
325,Crystal Palace,Swansea,1.01465,1.32136,1,1,a,2016-02-06 19:00:00
335,Crystal Palace,Watford,0.983946,1.99728,1,2,h,2016-02-13 19:00:00
346,Crystal Palace,West Bromwich Albion,1.21638,2.07488,2,3,a,2016-02-27 21:30:00
352,Crystal Palace,Sunderland,0.887448,0.93375,2,2,a,2016-03-01 23:45:00
367,Crystal Palace,Liverpool,1.43901,2.27087,1,2,h,2016-03-06 17:30:00
375,Crystal Palace,Leicester,0.784339,1.20315,0,1,h,2016-03-19 19:00:00
390,Crystal Palace,West Ham,1.65593,1.71369,2,2,a,2016-04-02 18:00:00
399,Crystal Palace,Norwich,1.45029,0.675663,1,0,h,2016-04-09 18:00:00
404,Crystal Palace,Everton,1.59025,0.759269,0,0,h,2016-04-13 23:00:00
413,Crystal Palace,Arsenal,0.275806,1.73461,1,1,a,2016-04-17 19:00:00
417,Crystal Palace,Manchester United,0.137416,1.46607,0,2,a,2016-04-20 23:00:00
428,Crystal Palace,Newcastle United,1.05079,0.53407,0,1,a,2016-04-30 18:00:00
438,Crystal Palace,Stoke,1.31448,1.27766,2,1,h,2016-05-07 18:00:00
455,Crystal Palace,Southampton,1.24857,2.32278,1,4,a,2016-05-15 18:00:00
