,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
88,West Ham,Arsenal,0.535961,1.33166,2,0,a,2015-08-09 16:30:00
97,West Ham,Leicester,0.513491,1.80939,1,2,h,2015-08-15 18:00:00
106,West Ham,Bournemouth,1.50203,2.8554,3,4,h,2015-08-22 18:00:00
116,West Ham,Liverpool,0.97217,0.561737,3,0,a,2015-08-29 18:00:00
130,West Ham,Newcastle United,1.71282,0.716599,2,0,h,2015-09-14 23:00:00
137,West Ham,Manchester City,0.995273,2.98465,2,1,a,2015-09-19 20:30:00
147,West Ham,Norwich,2.60407,1.38603,2,2,h,2015-09-26 18:00:00
156,West Ham,Sunderland,1.93656,1.08401,2,2,a,2015-10-03 18:00:00
165,West Ham,Crystal Palace,2.76356,1.08391,3,1,a,2015-10-17 18:00:00
173,West Ham,Chelsea,0.77284,1.1356,2,1,h,2015-10-24 18:00:00
186,West Ham,Watford,0.605625,1.61544,0,2,a,2015-10-31 19:00:00
195,West Ham,Everton,0.589567,1.08814,1,1,h,2015-11-07 19:00:00
209,West Ham,Tottenham,0.818937,3.22353,1,4,a,2015-11-22 20:00:00
218,West Ham,West Bromwich Albion,1.41404,0.866305,1,1,h,2015-11-29 18:05:00
226,West Ham,Manchester United,1.10206,1.76061,0,0,a,2015-12-05 19:00:00
235,West Ham,Stoke,1.13181,1.87239,0,0,h,2015-12-12 19:00:00
249,West Ham,Swansea,0.401988,0.973378,0,0,a,2015-12-20 20:00:00
254,West Ham,Aston Villa,0.836027,1.61235,1,1,a,2015-12-26 19:00:00
268,West Ham,Southampton,1.79562,1.3709,2,1,h,2015-12-28 21:30:00
271,West Ham,Liverpool,2.06737,1.86591,2,0,h,2016-01-02 16:45:00
283,West Ham,Bournemouth,1.18455,0.729546,3,1,a,2016-01-12 23:45:00
293,West Ham,Newcastle United,1.08248,1.84261,1,2,a,2016-01-16 19:00:00
308,West Ham,Manchester City,1.01267,1.73182,2,2,h,2016-01-23 21:30:00
315,West Ham,Aston Villa,2.34619,0.107888,2,0,h,2016-02-02 23:45:00
328,West Ham,Southampton,0.970583,1.06493,0,1,a,2016-02-06 21:30:00
333,West Ham,Norwich,0.741428,1.03362,2,2,a,2016-02-13 19:00:00
341,West Ham,Sunderland,0.52387,1.07887,1,0,h,2016-02-27 16:45:00
354,West Ham,Tottenham,0.784319,1.22673,1,0,h,2016-03-02 23:45:00
363,West Ham,Everton,2.72091,2.09025,3,2,a,2016-03-05 19:00:00
376,West Ham,Chelsea,0.862828,2.1406,2,2,a,2016-03-19 19:00:00
390,West Ham,Crystal Palace,1.71369,1.65593,2,2,h,2016-04-02 18:00:00
394,West Ham,Arsenal,1.10973,1.46966,3,3,h,2016-04-09 15:45:00
411,West Ham,Leicester,1.56819,1.95296,2,2,a,2016-04-17 16:30:00
416,West Ham,Watford,3.96294,1.22333,3,1,h,2016-04-20 22:45:00
431,West Ham,West Bromwich Albion,1.27183,1.5346,3,0,a,2016-04-30 18:00:00
439,West Ham,Swansea,2.39454,2.47265,1,4,h,2016-05-07 18:00:00
447,West Ham,Manchester United,2.13311,0.635987,3,2,h,2016-05-10 23:30:00
456,West Ham,Stoke,2.94489,0.288737,1,2,a,2016-05-15 18:00:00
