,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11646,Burnley,Southampton,0.909241,1.08752,3,0,h,2019-08-10 15:00:00
11653,Burnley,Arsenal,1.39172,1.1644,1,2,a,2019-08-17 12:30:00
11668,Burnley,Wolverhampton Wanderers,1.22762,1.32793,1,1,a,2019-08-25 16:30:00
11680,Burnley,Liverpool,0.61739,1.20057,0,3,h,2019-08-31 17:30:00
11685,Burnley,Brighton,0.341654,1.68545,1,1,a,2019-09-14 14:00:00
11696,Burnley,Norwich,2.39312,0.801428,2,0,h,2019-09-21 14:00:00
11706,Burnley,Aston Villa,1.66919,0.914266,2,2,a,2019-09-28 14:00:00
11714,Burnley,Everton,0.558912,1.30723,1,0,h,2019-10-05 15:00:00
11728,Burnley,Leicester,1.79569,0.8291,1,2,a,2019-10-19 15:00:00
11735,Burnley,Chelsea,2.23494,0.988321,2,4,h,2019-10-26 17:30:00
11750,Burnley,Sheffield United,0.716613,2.58392,0,3,a,2019-11-02 15:00:00
11753,Burnley,West Ham,2.4158,0.474281,3,0,h,2019-11-09 15:00:00
11771,Burnley,Watford,2.66281,0.902384,3,0,a,2019-11-23 15:00:00
11773,Burnley,Crystal Palace,1.8509,0.936732,0,2,h,2019-11-30 15:00:00
11784,Burnley,Manchester City,0.486548,2.56057,1,4,h,2019-12-03 20:15:00
11800,Burnley,Tottenham,1.08645,2.39684,0,5,a,2019-12-07 15:00:00
11804,Burnley,Newcastle United,1.43602,1.08726,1,0,h,2019-12-14 15:00:00
11814,Burnley,Bournemouth,0.144318,0.138532,1,0,a,2019-12-21 15:00:00
11827,Burnley,Everton,0.565252,1.47521,0,1,a,2019-12-26 15:00:00
11835,Burnley,Manchester United,0.386662,2.10542,0,2,h,2019-12-28 19:45:00
11846,Burnley,Aston Villa,2.34418,1.74824,1,2,h,2020-01-01 12:30:00
11858,Burnley,Chelsea,0.717407,2.87633,0,3,a,2020-01-11 15:00:00
11866,Burnley,Leicester,1.50886,2.33415,2,1,h,2020-01-19 14:00:00
11879,Burnley,Manchester United,0.717284,1.416,2,0,a,2020-01-22 20:15:00
11884,Burnley,Arsenal,2.24562,1.48025,0,0,h,2020-02-02 14:00:00
11901,Burnley,Southampton,0.892699,0.694025,2,1,a,2020-02-15 12:30:00
11907,Burnley,Bournemouth,3.09935,1.75718,3,0,h,2020-02-22 15:00:00
11918,Burnley,Newcastle United,0.617612,1.11713,0,0,a,2020-02-29 15:00:00
11924,Burnley,Tottenham,3.33302,1.13669,1,1,h,2020-03-07 17:30:00
11939,Burnley,Manchester City,0.0303408,2.71096,0,5,a,2020-06-22 19:00:00
11943,Burnley,Watford,0.964774,0.495542,1,0,h,2020-06-25 17:00:00
11957,Burnley,Crystal Palace,0.359906,1.06533,1,0,a,2020-06-29 19:00:00
11963,Burnley,Sheffield United,1.31966,1.63343,1,1,h,2020-07-05 11:00:00
11982,Burnley,West Ham,1.05291,1.99821,1,0,a,2020-07-08 17:00:00
11986,Burnley,Liverpool,0.452331,2.17649,1,1,a,2020-07-11 14:00:00
11994,Burnley,Wolverhampton Wanderers,1.53435,1.2857,1,1,h,2020-07-15 17:00:00
12008,Burnley,Norwich,1.8233,0.576602,2,0,a,2020-07-18 16:30:00
12022,Burnley,Brighton,1.44244,1.3696,1,2,h,2020-07-26 15:00:00
