,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11649,Tottenham,Aston Villa,2.57262,0.639599,3,1,h,2019-08-10 17:30:00
11659,Tottenham,Manchester City,0.074542,3.20076,2,2,a,2019-08-17 17:30:00
11672,Tottenham,Newcastle United,1.25927,0.51428,0,1,h,2019-08-25 16:30:00
11682,Tottenham,Arsenal,1.95514,1.92509,2,2,a,2019-09-01 16:30:00
11687,Tottenham,Crystal Palace,1.04944,0.577323,4,0,h,2019-09-14 14:00:00
11694,Tottenham,Leicester,1.33735,1.28752,1,2,a,2019-09-21 11:30:00
11704,Tottenham,Southampton,1.19008,1.16256,2,1,h,2019-09-28 14:00:00
11713,Tottenham,Brighton,0.478504,2.60017,0,3,a,2019-10-05 12:30:00
11731,Tottenham,Watford,0.891617,0.846851,1,1,h,2019-10-19 15:00:00
11736,Tottenham,Liverpool,1.35143,2.18851,1,2,a,2019-10-27 16:30:00
11748,Tottenham,Everton,0.243393,1.15532,1,1,a,2019-11-03 16:30:00
11759,Tottenham,Sheffield United,1.5104,0.923443,1,1,h,2019-11-09 15:00:00
11772,Tottenham,West Ham,2.20681,0.661449,3,2,a,2019-11-23 12:30:00
11779,Tottenham,Bournemouth,2.93189,1.02949,3,2,h,2019-11-30 15:00:00
11788,Tottenham,Manchester United,0.542315,1.47683,1,2,a,2019-12-04 19:30:00
11800,Tottenham,Burnley,2.39684,1.08645,5,0,h,2019-12-07 15:00:00
11812,Tottenham,Wolverhampton Wanderers,0.989205,0.718669,2,1,a,2019-12-15 14:00:00
11820,Tottenham,Chelsea,0.276667,1.49374,0,2,h,2019-12-22 16:30:00
11831,Tottenham,Brighton,1.02645,1.09007,2,1,h,2019-12-26 12:30:00
11839,Tottenham,Norwich,1.82189,0.268052,2,2,a,2019-12-28 17:30:00
11851,Tottenham,Southampton,1.078,1.51192,0,1,a,2020-01-01 15:00:00
11854,Tottenham,Liverpool,1.10584,1.74564,0,1,h,2020-01-11 17:30:00
11871,Tottenham,Watford,1.76697,2.39174,0,0,a,2020-01-18 12:30:00
11880,Tottenham,Norwich,2.22282,1.42472,2,1,h,2020-01-22 19:30:00
11890,Tottenham,Manchester City,0.420293,3.25139,2,0,h,2020-02-02 16:30:00
11894,Tottenham,Aston Villa,3.86024,1.71313,3,2,a,2020-02-16 14:00:00
11906,Tottenham,Chelsea,0.265879,1.78193,1,2,a,2020-02-22 12:30:00
11920,Tottenham,Wolverhampton Wanderers,1.63079,2.62251,2,3,h,2020-03-01 14:00:00
11924,Tottenham,Burnley,1.13669,3.33302,1,1,a,2020-03-07 17:30:00
11936,Tottenham,Manchester United,0.534852,1.77307,1,1,h,2020-06-19 19:15:00
11944,Tottenham,West Ham,2.24125,0.83104,2,0,h,2020-06-23 19:15:00
11960,Tottenham,Sheffield United,1.01524,1.59994,1,3,a,2020-07-02 17:00:00
11971,Tottenham,Everton,0.511828,0.403762,1,0,h,2020-07-06 19:00:00
11975,Tottenham,Bournemouth,0.479274,0.960349,0,0,a,2020-07-09 17:00:00
11990,Tottenham,Arsenal,1.81846,0.68991,2,1,h,2020-07-12 15:30:00
12000,Tottenham,Newcastle United,1.7498,1.05748,3,1,a,2020-07-15 17:00:00
12010,Tottenham,Leicester,0.766922,1.20085,3,0,h,2020-07-19 15:00:00
12020,Tottenham,Crystal Palace,0.310302,0.988534,1,1,a,2020-07-26 15:00:00
