,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
14574,Head,FromCorner,BlockedShot,0.060435306280851364,74,1,0,Curtis Davies,1686,a,Hull,Queens Park Rangers,Tom Huddlestone,2014-08-16 15:00:00,4751,2014,"(0.9109999847412109, 0.44)"
14568,LeftFoot,OpenPlay,SavedShot,0.47859278321266174,63,1,0,Tom Ince,4454,a,Hull,Queens Park Rangers,Stephen Quinn,2014-08-16 15:00:00,4751,2014,"(0.919000015258789, 0.39)"
14573,RightFoot,OpenPlay,MissedShots,0.09846419841051102,73,1,0,Nikica Jelavic,940,a,Hull,Queens Park Rangers,James Chester,2014-08-16 15:00:00,4751,2014,"(0.9780000305175781, 0.6120000076293945)"
14555,Head,OpenPlay,MissedShots,0.047230228781700134,7,1,0,Nikica Jelavic,940,a,Hull,Queens Park Rangers,Andrew Robertson,2014-08-16 15:00:00,4751,2014,"(0.905, 0.5379999923706055)"
14570,LeftFoot,OpenPlay,SavedShot,0.017608189955353737,64,1,0,Tom Ince,4454,a,Hull,Queens Park Rangers,Jake Livermore,2014-08-16 15:00:00,4751,2014,"(0.72, 0.39099998474121095)"
14571,LeftFoot,DirectFreekick,SavedShot,0.04341740906238556,69,1,0,Tom Ince,4454,a,Hull,Queens Park Rangers,,2014-08-16 15:00:00,4751,2014,"(0.8619999694824219, 0.14800000190734863)"
14583,RightFoot,OpenPlay,MissedShots,0.09316080808639526,94,1,0,Jake Livermore,1689,a,Hull,Queens Park Rangers,,2014-08-16 15:00:00,4751,2014,"(0.8880000305175781, 0.3729999923706055)"
14572,LeftFoot,OpenPlay,BlockedShot,0.07714608311653137,72,1,0,Tom Ince,4454,a,Hull,Queens Park Rangers,Nikica Jelavic,2014-08-16 15:00:00,4751,2014,"(0.9330000305175781, 0.6819999694824219)"
14566,Head,FromCorner,Goal,0.11445856094360352,51,1,0,James Chester,819,a,Hull,Queens Park Rangers,Stephen Quinn,2014-08-16 15:00:00,4751,2014,"(0.9359999847412109, 0.54)"
14554,LeftFoot,FromCorner,BlockedShot,0.06457556784152985,4,1,0,James Chester,819,a,Hull,Queens Park Rangers,Nikica Jelavic,2014-08-16 15:00:00,4751,2014,"(0.875999984741211, 0.4779999923706055)"
14562,RightFoot,OpenPlay,BlockedShot,0.02248237282037735,31,1,0,Tom Huddlestone,1695,a,Hull,Queens Park Rangers,Jake Livermore,2014-08-16 15:00:00,4751,2014,"(0.749000015258789, 0.43099998474121093)"
14750,LeftFoot,OpenPlay,BlockedShot,0.016517383977770805,17,1,1,Tom Ince,4454,h,Hull,Stoke,,2014-08-24 13:30:00,4765,2014,"(0.78, 0.295)"
14775,RightFoot,OpenPlay,BlockedShot,0.025489261373877525,93,1,1,Tom Huddlestone,1695,h,Hull,Stoke,Jake Livermore,2014-08-24 13:30:00,4765,2014,"(0.7619999694824219, 0.46299999237060546)"
14759,LeftFoot,OpenPlay,SavedShot,0.01628590002655983,41,1,1,Tom Huddlestone,1695,h,Hull,Stoke,Tom Ince,2014-08-24 13:30:00,4765,2014,"(0.8009999847412109, 0.7080000305175781)"
14760,RightFoot,OpenPlay,Goal,0.6313546299934387,41,1,1,Nikica Jelavic,940,h,Hull,Stoke,,2014-08-24 13:30:00,4765,2014,"(0.9630000305175781, 0.4470000076293945)"
14776,RightFoot,OpenPlay,MissedShots,0.025754757225513458,93,1,1,Ahmed Elmohamady,1685,h,Hull,Stoke,David Meyler,2014-08-24 13:30:00,4765,2014,"(0.845, 0.24700000762939453)"
14764,RightFoot,OpenPlay,MissedShots,0.013823378831148148,57,1,1,Jake Livermore,1689,h,Hull,Stoke,,2014-08-24 13:30:00,4765,2014,"(0.75, 0.7469999694824219)"
14761,LeftFoot,OpenPlay,MissedShots,0.07016943395137787,43,1,1,Stephen Quinn,4413,h,Hull,Stoke,,2014-08-24 13:30:00,4765,2014,"(0.82, 0.48700000762939455)"
14758,LeftFoot,OpenPlay,BlockedShot,0.026004934683442116,39,1,1,Andrew Robertson,1688,h,Hull,Stoke,Tom Ince,2014-08-24 13:30:00,4765,2014,"(0.8209999847412109, 0.7119999694824218)"
14757,RightFoot,SetPiece,BlockedShot,0.05505787581205368,38,1,1,Nikica Jelavic,940,h,Hull,Stoke,Curtis Davies,2014-08-24 13:30:00,4765,2014,"(0.830999984741211, 0.5129999923706055)"
14893,LeftFoot,OpenPlay,BlockedShot,0.019069934263825417,46,1,2,Tom Huddlestone,1695,a,Hull,Aston Villa,Andrew Robertson,2014-08-31 13:30:00,4776,2014,"(0.775, 0.67)"
14904,LeftFoot,OpenPlay,SavedShot,0.06095178425312042,91,1,2,Sone Aluko,4414,a,Hull,Aston Villa,Nikica Jelavic,2014-08-31 13:30:00,4776,2014,"(0.875999984741211, 0.634000015258789)"
14902,LeftFoot,OpenPlay,MissedShots,0.011978083290159702,80,1,2,Sone Aluko,4414,a,Hull,Aston Villa,Stephen Quinn,2014-08-31 13:30:00,4776,2014,"(0.725, 0.7709999847412109)"
14888,RightFoot,DirectFreekick,BlockedShot,0.03331674262881279,30,1,2,Tom Huddlestone,1695,a,Hull,Aston Villa,,2014-08-31 13:30:00,4776,2014,"(0.7169999694824218, 0.2989999961853027)"
14901,RightFoot,OpenPlay,SavedShot,0.01750648021697998,78,1,2,Jake Livermore,1689,a,Hull,Aston Villa,Sone Aluko,2014-08-31 13:30:00,4776,2014,"(0.7609999847412109, 0.6530000305175782)"
14899,Head,FromCorner,MissedShots,0.011942046694457531,77,1,2,Paul McShane,4410,a,Hull,Aston Villa,Robbie Brady,2014-08-31 13:30:00,4776,2014,"(0.9440000152587891, 0.34200000762939453)"
14896,RightFoot,OpenPlay,BlockedShot,0.021076945587992668,58,1,2,Tom Huddlestone,1695,a,Hull,Aston Villa,,2014-08-31 13:30:00,4776,2014,"(0.7709999847412109, 0.5070000076293946)"
14898,Head,SetPiece,Goal,0.08396784216165543,73,1,2,Nikica Jelavic,940,a,Hull,Aston Villa,Stephen Quinn,2014-08-31 13:30:00,4776,2014,"(0.9319999694824219, 0.4779999923706055)"
14897,RightFoot,OpenPlay,MissedShots,0.029069991782307625,67,1,2,Liam Rosenior,4462,a,Hull,Aston Villa,Robbie Brady,2014-08-31 13:30:00,4776,2014,"(0.8930000305175781, 0.245)"
15262,RightFoot,OpenPlay,Goal,0.07376818358898163,63,2,2,Mohamed Diamé,4471,h,Hull,West Ham,,2014-09-15 20:00:00,4728,2014,"(0.8419999694824218, 0.5279999923706055)"
15261,RightFoot,OpenPlay,MissedShots,0.046343784779310226,58,2,2,Nikica Jelavic,940,h,Hull,West Ham,,2014-09-15 20:00:00,4728,2014,"(0.8119999694824219, 0.5690000152587891)"
15264,RightFoot,OpenPlay,MissedShots,0.06671293079853058,69,2,2,Nikica Jelavic,940,h,Hull,West Ham,Ahmed Elmohamady,2014-09-15 20:00:00,4728,2014,"(0.8590000152587891, 0.4620000076293945)"
15254,LeftFoot,OpenPlay,SavedShot,0.022368300706148148,35,2,2,Abel Hernández,1698,h,Hull,West Ham,Nikica Jelavic,2014-09-15 20:00:00,4728,2014,"(0.7619999694824219, 0.43900001525878907)"
15267,Head,OpenPlay,BlockedShot,0.06500912457704544,72,2,2,Nikica Jelavic,940,h,Hull,West Ham,Andrew Robertson,2014-09-15 20:00:00,4728,2014,"(0.8959999847412109, 0.43099998474121093)"
15255,Head,OpenPlay,Goal,0.022187259048223495,38,2,2,Abel Hernández,1698,h,Hull,West Ham,Ahmed Elmohamady,2014-09-15 20:00:00,4728,2014,"(0.8780000305175781, 0.4520000076293945)"
15257,LeftFoot,OpenPlay,ShotOnPost,0.040068626403808594,43,2,2,Abel Hernández,1698,h,Hull,West Ham,Andrew Robertson,2014-09-15 20:00:00,4728,2014,"(0.774000015258789, 0.544000015258789)"
15260,LeftFoot,FromCorner,SavedShot,0.01816704496741295,56,2,2,Abel Hernández,1698,h,Hull,West Ham,,2014-09-15 20:00:00,4728,2014,"(0.764000015258789, 0.580999984741211)"
15272,RightFoot,OpenPlay,SavedShot,0.0553404837846756,80,2,2,Robbie Brady,789,h,Hull,West Ham,Gastón Ramírez,2014-09-15 20:00:00,4728,2014,"(0.805, 0.48200000762939454)"
15249,RightFoot,OpenPlay,MissedShots,0.018636319786310196,12,2,2,Mohamed Diamé,4471,h,Hull,West Ham,Stephen Quinn,2014-09-15 20:00:00,4728,2014,"(0.7609999847412109, 0.7440000152587891)"
15270,RightFoot,OpenPlay,SavedShot,0.01048179343342781,75,2,2,Robbie Brady,789,h,Hull,West Ham,,2014-09-15 20:00:00,4728,2014,"(0.7780000305175782, 0.7390000152587891)"
15588,RightFoot,SetPiece,MissedShots,0.044636320322752,94,2,2,Curtis Davies,1686,a,Hull,Newcastle United,,2014-09-20 15:00:00,4733,2014,"(0.8140000152587891, 0.529000015258789)"
15570,RightFoot,OpenPlay,Goal,0.0976458191871643,48,2,2,Nikica Jelavic,940,a,Hull,Newcastle United,Ahmed Elmohamady,2014-09-20 15:00:00,4733,2014,"(0.899000015258789, 0.55)"
15554,RightFoot,OpenPlay,MissedShots,0.025812344625592232,1,2,2,Mohamed Diamé,4471,a,Hull,Newcastle United,Andrew Robertson,2014-09-20 15:00:00,4733,2014,"(0.7630000305175781, 0.46099998474121096)"
15562,LeftFoot,OpenPlay,MissedShots,0.01765298657119274,20,2,2,Jake Livermore,1689,a,Hull,Newcastle United,Mohamed Diamé,2014-09-20 15:00:00,4733,2014,"(0.745999984741211, 0.42700000762939455)"
15563,LeftFoot,OpenPlay,SavedShot,0.0833728015422821,22,2,2,Nikica Jelavic,940,a,Hull,Newcastle United,Andrew Robertson,2014-09-20 15:00:00,4733,2014,"(0.845, 0.5690000152587891)"
15567,Head,SetPiece,MissedShots,0.007125434465706348,35,2,2,Curtis Davies,1686,a,Hull,Newcastle United,Tom Huddlestone,2014-09-20 15:00:00,4733,2014,"(0.8430000305175781, 0.6)"
15578,LeftFoot,SetPiece,MissedShots,0.5211475491523743,61,2,2,Stephen Quinn,4413,a,Hull,Newcastle United,,2014-09-20 15:00:00,4733,2014,"(0.919000015258789, 0.534000015258789)"
15579,LeftFoot,OpenPlay,Goal,0.03361392766237259,67,2,2,Mohamed Diamé,4471,a,Hull,Newcastle United,Stephen Quinn,2014-09-20 15:00:00,4733,2014,"(0.8030000305175782, 0.6930000305175781)"
15571,RightFoot,OpenPlay,BlockedShot,0.011636774986982346,50,2,2,Tom Huddlestone,1695,a,Hull,Newcastle United,Stephen Quinn,2014-09-20 15:00:00,4733,2014,"(0.669000015258789, 0.575)"
15577,RightFoot,SetPiece,BlockedShot,0.024323517456650734,61,2,2,Tom Huddlestone,1695,a,Hull,Newcastle United,Nikica Jelavic,2014-09-20 15:00:00,4733,2014,"(0.795, 0.6530000305175782)"
15770,LeftFoot,OpenPlay,BlockedShot,0.02047857455909252,85,2,4,Tom Huddlestone,1695,h,Hull,Manchester City,Hatem Ben Arfa,2014-09-27 15:00:00,4744,2014,"(0.749000015258789, 0.615999984741211)"
15769,RightFoot,OpenPlay,MissedShots,0.05377976596355438,85,2,4,Hatem Ben Arfa,3638,h,Hull,Manchester City,,2014-09-27 15:00:00,4744,2014,"(0.9180000305175782, 0.669000015258789)"
15761,LeftFoot,OpenPlay,MissedShots,0.02590324357151985,55,2,4,Andrew Robertson,1688,h,Hull,Manchester City,,2014-09-27 15:00:00,4744,2014,"(0.8630000305175781, 0.7519999694824219)"
15755,RightFoot,OpenPlay,SavedShot,0.01356142945587635,47,2,4,Tom Huddlestone,1695,h,Hull,Manchester City,Jake Livermore,2014-09-27 15:00:00,4744,2014,"(0.705, 0.36400001525878906)"
15762,RightFoot,OpenPlay,MissedShots,0.013395735993981361,58,2,4,Tom Huddlestone,1695,h,Hull,Manchester City,,2014-09-27 15:00:00,4744,2014,"(0.725, 0.5629999923706055)"
15751,LeftFoot,Penalty,Goal,0.7611320614814758,31,2,4,Abel Hernández,1698,h,Hull,Manchester City,,2014-09-27 15:00:00,4744,2014,"(0.885, 0.5)"
15753,Head,OpenPlay,SavedShot,0.11398535966873169,40,2,4,Abel Hernández,1698,h,Hull,Manchester City,Ahmed Elmohamady,2014-09-27 15:00:00,4744,2014,"(0.9080000305175782, 0.5259999847412109)"
15763,Head,OpenPlay,MissedShots,0.01612309366464615,65,2,4,Nikica Jelavic,940,h,Hull,Manchester City,Andrew Robertson,2014-09-27 15:00:00,4744,2014,"(0.8590000152587891, 0.5770000076293945)"
15760,LeftFoot,OpenPlay,SavedShot,0.02346402034163475,53,2,4,Nikica Jelavic,940,h,Hull,Manchester City,Abel Hernández,2014-09-27 15:00:00,4744,2014,"(0.7580000305175781, 0.42)"
15768,LeftFoot,OpenPlay,SavedShot,0.08656997233629227,85,2,4,Gastón Ramírez,952,h,Hull,Manchester City,Robbie Brady,2014-09-27 15:00:00,4744,2014,"(0.8959999847412109, 0.5570000076293945)"
16863,Head,FromCorner,MissedShots,0.03435191139578819,45,2,0,Nikica Jelavic,940,h,Hull,Crystal Palace,Tom Huddlestone,2014-10-04 15:00:00,4689,2014,"(0.9119999694824219, 0.485)"
16879,LeftFoot,OpenPlay,BlockedShot,0.08689000457525253,95,2,0,Tom Huddlestone,1695,h,Hull,Crystal Palace,Mohamed Diamé,2014-10-04 15:00:00,4689,2014,"(0.8730000305175781, 0.635)"
16858,LeftFoot,OpenPlay,MissedShots,0.026110362261533737,20,2,0,Andrew Robertson,1688,h,Hull,Crystal Palace,Nikica Jelavic,2014-10-04 15:00:00,4689,2014,"(0.8730000305175781, 0.7769999694824219)"
16864,LeftFoot,OpenPlay,MissedShots,0.06420416384935379,48,2,0,Abel Hernández,1698,h,Hull,Crystal Palace,Andrew Robertson,2014-10-04 15:00:00,4689,2014,"(0.87, 0.580999984741211)"
16869,RightFoot,OpenPlay,MissedShots,0.03167521208524704,57,2,0,Curtis Davies,1686,h,Hull,Crystal Palace,Ahmed Elmohamady,2014-10-04 15:00:00,4689,2014,"(0.7769999694824219, 0.5229999923706055)"
