,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11650,Newcastle United,Arsenal,0.380551,1.13309,0,1,h,2019-08-11 14:00:00
11657,Newcastle United,Norwich,0.920429,2.09572,1,3,a,2019-08-17 15:00:00
11672,Newcastle United,Tottenham,0.51428,1.25927,1,0,a,2019-08-25 16:30:00
11679,Newcastle United,Watford,1.04131,1.1068,1,1,h,2019-08-31 15:00:00
11683,Newcastle United,Liverpool,0.291073,2.93281,1,3,a,2019-09-14 11:30:00
11699,Newcastle United,Brighton,1.09807,1.21592,0,0,h,2019-09-21 16:30:00
11710,Newcastle United,Leicester,0.054134,1.82438,0,5,a,2019-09-29 15:30:00
11721,Newcastle United,Manchester United,0.650296,0.969204,1,0,h,2019-10-06 16:30:00
11725,Newcastle United,Chelsea,0.197082,2.30068,0,1,a,2019-10-19 15:00:00
11738,Newcastle United,Wolverhampton Wanderers,0.603104,1.93255,1,1,h,2019-10-27 14:00:00
11752,Newcastle United,West Ham,1.93192,1.53597,3,2,a,2019-11-02 15:00:00
11756,Newcastle United,Bournemouth,2.3306,1.9213,2,1,h,2019-11-09 15:00:00
11764,Newcastle United,Aston Villa,0.69784,2.6985,0,2,a,2019-11-25 20:00:00
11777,Newcastle United,Manchester City,0.208252,2.44389,2,2,h,2019-11-30 12:30:00
11786,Newcastle United,Sheffield United,0.533775,1.09175,2,0,a,2019-12-05 19:30:00
11798,Newcastle United,Southampton,1.10449,1.89255,2,1,h,2019-12-08 14:00:00
11804,Newcastle United,Burnley,1.08726,1.43602,0,1,a,2019-12-14 15:00:00
11818,Newcastle United,Crystal Palace,0.714368,0.985368,1,0,h,2019-12-21 15:00:00
11829,Newcastle United,Manchester United,1.05018,1.99638,1,4,a,2019-12-26 17:30:00
11838,Newcastle United,Everton,1.63211,2.82576,1,2,h,2019-12-28 15:00:00
11849,Newcastle United,Leicester,0.780118,2.43642,0,3,h,2020-01-01 15:00:00
11853,Newcastle United,Wolverhampton Wanderers,0.184495,2.04805,1,1,a,2020-01-11 15:00:00
11868,Newcastle United,Chelsea,0.892988,2.05436,1,0,h,2020-01-18 17:30:00
11877,Newcastle United,Everton,0.570931,2.05254,2,2,a,2020-01-21 19:30:00
11889,Newcastle United,Norwich,0.937293,2.39985,0,0,h,2020-02-01 15:00:00
11893,Newcastle United,Arsenal,1.16662,3.02257,0,4,a,2020-02-16 16:30:00
11905,Newcastle United,Crystal Palace,0.164495,1.75552,0,1,a,2020-02-22 15:00:00
11918,Newcastle United,Burnley,1.11713,0.617612,0,0,h,2020-02-29 15:00:00
11930,Newcastle United,Southampton,3.06384,0.348871,1,0,a,2020-03-07 15:00:00
11938,Newcastle United,Sheffield United,2.15148,0.57107,3,0,h,2020-06-21 13:00:00
11949,Newcastle United,Aston Villa,0.661808,1.22985,1,1,h,2020-06-24 17:00:00
11955,Newcastle United,Bournemouth,2.23457,1.27503,4,1,a,2020-07-01 17:00:00
11968,Newcastle United,West Ham,1.49121,2.03065,2,2,h,2020-07-05 13:15:00
11979,Newcastle United,Manchester City,0.21643,3.28662,0,5,a,2020-07-08 17:00:00
11991,Newcastle United,Watford,1.49134,3.12855,1,2,a,2020-07-11 11:30:00
12000,Newcastle United,Tottenham,1.05748,1.7498,1,3,h,2020-07-15 17:00:00
12005,Newcastle United,Brighton,0.929091,0.855896,0,0,a,2020-07-20 17:00:00
12016,Newcastle United,Liverpool,0.339294,0.56818,1,3,h,2020-07-26 15:00:00
