,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
9206,Arsenal,Manchester City,0.445187,2.0178,0,2,h,2018-08-12 18:00:00
9212,Arsenal,Chelsea,2.45798,1.71799,2,3,a,2018-08-18 19:30:00
9222,Arsenal,West Ham,1.7852,1.17924,3,1,h,2018-08-25 17:00:00
9235,Arsenal,Cardiff,1.41005,0.77426,3,2,a,2018-09-02 12:30:00
9238,Arsenal,Newcastle United,0.90461,0.412121,2,1,a,2018-09-15 14:00:00
9256,Arsenal,Everton,0.930544,1.06523,2,0,h,2018-09-23 15:00:00
9263,Arsenal,Watford,1.57061,2.62141,2,0,h,2018-09-29 14:00:00
9274,Arsenal,Fulham,1.13706,1.31588,5,1,a,2018-10-07 11:00:00
9286,Arsenal,Leicester,2.91637,0.932491,3,1,h,2018-10-22 19:00:00
9294,Arsenal,Crystal Palace,0.845197,2.38115,2,2,a,2018-10-28 12:30:00
9303,Arsenal,Liverpool,1.62321,1.19558,1,1,h,2018-11-03 17:30:00
9316,Arsenal,Wolverhampton Wanderers,0.965843,1.86549,1,1,h,2018-11-11 16:30:00
9324,Arsenal,Bournemouth,1.71044,0.650884,2,1,a,2018-11-25 13:30:00
9336,Arsenal,Tottenham,2.71421,1.0926,4,2,h,2018-12-02 14:05:00
9344,Arsenal,Manchester United,1.73226,1.33679,2,2,a,2018-12-05 20:00:00
9356,Arsenal,Huddersfield,2.02156,0.308361,1,0,h,2018-12-08 15:00:00
9360,Arsenal,Southampton,1.85763,1.21163,2,3,a,2018-12-16 13:30:00
9376,Arsenal,Burnley,1.4656,1.03237,3,1,h,2018-12-22 12:30:00
9386,Arsenal,Brighton,0.789138,1.38502,1,1,a,2018-12-26 17:15:00
9391,Arsenal,Liverpool,1.08186,3.7053,1,5,a,2018-12-29 17:30:00
9406,Arsenal,Fulham,4.43325,1.71312,4,1,h,2019-01-01 15:00:00
9407,Arsenal,West Ham,0.685895,0.669394,0,1,a,2019-01-12 12:30:00
9426,Arsenal,Chelsea,2.09412,0.755304,2,0,h,2019-01-19 17:30:00
9431,Arsenal,Cardiff,2.69339,0.597893,2,1,h,2019-01-29 19:45:00
9439,Arsenal,Manchester City,0.703542,3.03102,1,3,a,2019-02-03 16:30:00
9456,Arsenal,Huddersfield,1.46751,1.96816,2,1,a,2019-02-09 15:00:00
9466,Arsenal,Southampton,2.35088,0.613167,2,0,h,2019-02-24 14:05:00
9470,Arsenal,Bournemouth,3.18716,0.88618,5,1,h,2019-02-27 19:45:00
9480,Arsenal,Tottenham,3.45713,1.76818,1,1,a,2019-03-02 12:30:00
9496,Arsenal,Manchester United,1.52723,2.3703,2,0,h,2019-03-10 16:30:00
9507,Arsenal,Newcastle United,1.04458,0.0441445,2,0,h,2019-04-01 20:00:00
9524,Arsenal,Everton,0.201885,2.69396,0,1,a,2019-04-07 14:05:00
9527,Arsenal,Watford,2.2668,1.12595,1,0,a,2019-04-15 20:00:00
9546,Arsenal,Crystal Palace,1.54245,2.56216,2,3,h,2019-04-21 16:00:00
9497,Arsenal,Wolverhampton Wanderers,0.939754,0.982018,1,3,a,2019-04-24 19:45:00
9552,Arsenal,Leicester,0.600697,3.6797,0,3,a,2019-04-28 12:00:00
9566,Arsenal,Brighton,2.36178,1.90585,1,1,h,2019-05-05 15:30:00
9575,Arsenal,Burnley,2.87276,1.72939,3,1,a,2019-05-12 14:00:00
