,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11650,Arsenal,Newcastle United,1.13309,0.380551,1,0,a,2019-08-11 14:00:00
11653,Arsenal,Burnley,1.1644,1.39172,2,1,h,2019-08-17 12:30:00
11670,Arsenal,Liverpool,0.985542,2.78821,1,3,a,2019-08-24 17:30:00
11682,Arsenal,Tottenham,1.92509,1.95514,2,2,h,2019-09-01 16:30:00
11691,Arsenal,Watford,1.00616,2.83209,2,2,a,2019-09-15 15:30:00
11702,Arsenal,Aston Villa,2.53209,1.71546,3,2,h,2019-09-22 15:30:00
11712,Arsenal,Manchester United,1.70399,1.1335,1,1,a,2019-09-30 19:00:00
11722,Arsenal,Bournemouth,1.24109,0.683967,1,0,h,2019-10-06 14:00:00
11730,Arsenal,Sheffield United,0.949735,0.895722,0,1,a,2019-10-21 20:00:00
11733,Arsenal,Crystal Palace,1.54014,1.77892,2,2,h,2019-10-27 16:30:00
11743,Arsenal,Wolverhampton Wanderers,1.02552,1.5103,1,1,h,2019-11-02 15:00:00
11762,Arsenal,Leicester,0.961339,1.37055,0,2,a,2019-11-09 17:30:00
11763,Arsenal,Southampton,1.60823,2.60312,2,2,h,2019-11-23 15:00:00
11781,Arsenal,Norwich,1.96157,0.810596,2,2,a,2019-12-01 14:00:00
11783,Arsenal,Brighton,0.965377,1.53446,1,2,h,2019-12-05 20:15:00
11802,Arsenal,West Ham,1.79181,0.521847,3,1,a,2019-12-09 20:00:00
11803,Arsenal,Manchester City,0.28161,1.69553,0,3,h,2019-12-15 16:30:00
11816,Arsenal,Everton,0.881818,0.486523,0,0,a,2019-12-21 12:30:00
11824,Arsenal,Bournemouth,1.42464,1.55463,1,1,a,2019-12-26 15:00:00
11833,Arsenal,Chelsea,0.785214,1.49666,1,2,h,2019-12-29 14:00:00
11844,Arsenal,Manchester United,1.90747,0.715563,2,0,h,2020-01-01 20:00:00
11859,Arsenal,Crystal Palace,1.43924,0.317862,1,1,a,2020-01-11 12:30:00
11863,Arsenal,Sheffield United,1.22882,1.18444,1,1,h,2020-01-18 15:00:00
11881,Arsenal,Chelsea,0.568077,3.38612,2,2,a,2020-01-21 20:15:00
11884,Arsenal,Burnley,1.48025,2.24562,0,0,a,2020-02-02 14:00:00
11893,Arsenal,Newcastle United,3.02257,1.16662,4,0,h,2020-02-16 16:30:00
11903,Arsenal,Everton,1.33567,2.65691,3,2,h,2020-02-23 16:30:00
11923,Arsenal,West Ham,1.55974,1.61615,1,0,h,2020-03-07 15:00:00
11917,Arsenal,Manchester City,0.496759,2.73725,0,3,a,2020-06-17 19:15:00
11941,Arsenal,Brighton,0.69627,0.670973,1,2,a,2020-06-20 14:00:00
11952,Arsenal,Southampton,2.18595,0.738305,2,0,a,2020-06-25 17:00:00
11953,Arsenal,Norwich,1.76496,0.153871,4,0,h,2020-07-01 17:00:00
11972,Arsenal,Wolverhampton Wanderers,1.28273,0.985166,2,0,a,2020-07-04 16:30:00
11973,Arsenal,Leicester,1.29023,1.00238,1,1,h,2020-07-07 19:15:00
11990,Arsenal,Tottenham,0.68991,1.81846,1,2,a,2020-07-12 15:30:00
11993,Arsenal,Liverpool,1.31516,2.2233,2,1,h,2020-07-15 19:15:00
12003,Arsenal,Aston Villa,0.737137,0.57408,0,1,a,2020-07-21 19:15:00
12014,Arsenal,Watford,1.95282,3.9197,3,2,h,2020-07-26 15:00:00
