,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7123,Burnley,Chelsea,0.564237,1.35651,3,2,a,2017-08-12 15:00:00
7132,Burnley,West Bromwich Albion,1.37242,0.653058,0,1,h,2017-08-19 15:00:00
7147,Burnley,Tottenham,0.670943,2.3497,1,1,a,2017-08-27 16:00:00
7156,Burnley,Crystal Palace,0.429329,1.72996,1,0,h,2017-09-10 13:30:00
7162,Burnley,Liverpool,0.334402,2.18727,1,1,a,2017-09-16 15:00:00
7174,Burnley,Huddersfield,0.369454,0.312561,0,0,h,2017-09-23 15:00:00
7187,Burnley,Everton,0.383977,0.93376,1,0,a,2017-10-01 14:15:00
7190,Burnley,West Ham,0.70219,0.835192,1,1,h,2017-10-14 15:00:00
7202,Burnley,Manchester City,0.14859,3.71812,0,3,a,2017-10-21 15:00:00
7212,Burnley,Newcastle United,1.0271,0.516369,1,0,h,2017-10-30 20:00:00
7223,Burnley,Southampton,0.137743,0.789259,1,0,a,2017-11-04 15:00:00
7233,Burnley,Swansea,1.5427,0.431402,2,0,h,2017-11-18 15:00:00
7248,Burnley,Arsenal,0.402745,1.75184,0,1,h,2017-11-26 14:00:00
7253,Burnley,Bournemouth,1.08519,0.915088,2,1,a,2017-11-29 19:45:00
7261,Burnley,Leicester,0.789388,1.61269,0,1,a,2017-12-02 15:00:00
7272,Burnley,Watford,0.485632,0.819233,1,0,h,2017-12-09 15:00:00
7279,Burnley,Stoke,0.360081,0.916344,1,0,h,2017-12-12 19:45:00
7291,Burnley,Brighton,1.32536,1.49029,0,0,a,2017-12-16 15:00:00
7304,Burnley,Tottenham,0.159735,3.30947,0,3,h,2017-12-23 17:30:00
7314,Burnley,Manchester United,0.786214,1.80763,2,2,a,2017-12-26 15:00:00
7322,Burnley,Huddersfield,1.20923,0.049118,0,0,a,2017-12-30 15:00:00
7332,Burnley,Liverpool,0.900466,1.62514,1,2,h,2018-01-01 15:00:00
7341,Burnley,Crystal Palace,0.907849,1.80971,0,1,a,2018-01-13 15:00:00
7351,Burnley,Manchester United,0.568215,0.860828,0,1,h,2018-01-20 15:00:00
7364,Burnley,Newcastle United,1.22828,2.52275,1,1,a,2018-01-31 19:45:00
7372,Burnley,Manchester City,0.795971,2.24914,1,1,h,2018-02-03 12:30:00
7386,Burnley,Swansea,0.430729,0.843332,0,1,a,2018-02-10 15:00:00
7398,Burnley,Southampton,1.28178,0.65898,1,1,h,2018-02-24 15:00:00
7400,Burnley,Everton,2.33524,1.79993,2,1,h,2018-03-03 12:30:00
7418,Burnley,West Ham,1.41929,0.72673,3,0,a,2018-03-10 15:00:00
7438,Burnley,West Bromwich Albion,1.41534,0.394723,2,1,a,2018-03-31 15:00:00
7447,Burnley,Watford,1.38319,1.36685,2,1,a,2018-04-07 14:00:00
7449,Burnley,Leicester,1.05951,1.99812,2,1,h,2018-04-14 14:00:00
7420,Burnley,Chelsea,0.221642,1.7717,1,2,h,2018-04-19 18:45:00
7466,Burnley,Stoke,1.61309,0.356095,1,1,a,2018-04-22 12:30:00
7469,Burnley,Brighton,1.54596,0.378409,0,0,h,2018-04-28 14:00:00
7487,Burnley,Arsenal,0.21671,2.92408,0,5,a,2018-05-06 16:30:00
7492,Burnley,Bournemouth,1.16179,1.38551,1,2,h,2018-05-13 15:00:00
