,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
426219,Head,FromCorner,BlockedShot,0.0446656197309494,1,4,2,Tomas Soucek,8288,a,West Ham,Newcastle United,,2021-08-15 13:00:00,16384,2021,"(0.9469999694824218, 0.57)"
426242,Head,OpenPlay,ShotOnPost,0.3477594554424286,61,4,2,Michail Antonio,531,a,West Ham,Newcastle United,Vladimir Coufal,2021-08-15 13:00:00,16384,2021,"(0.9730000305175781, 0.575999984741211)"
426221,RightFoot,OpenPlay,BlockedShot,0.01307973824441433,7,4,2,Michail Antonio,531,a,West Ham,Newcastle United,Pablo Fornals,2021-08-15 13:00:00,16384,2021,"(0.7330000305175781, 0.6029999923706054)"
426249,RightFoot,OpenPlay,SavedShot,0.042367953807115555,80,4,2,Pablo Fornals,2335,a,West Ham,Newcastle United,Declan Rice,2021-08-15 13:00:00,16384,2021,"(0.860999984741211, 0.710999984741211)"
426231,RightFoot,OpenPlay,MissedShots,0.035019584000110626,30,4,2,Pablo Fornals,2335,a,West Ham,Newcastle United,,2021-08-15 13:00:00,16384,2021,"(0.8030000305175782, 0.485)"
426223,LeftFoot,OpenPlay,Goal,0.044953539967536926,17,4,2,Aaron Cresswell,534,a,West Ham,Newcastle United,Pablo Fornals,2021-08-15 13:00:00,16384,2021,"(0.9219999694824219, 0.73)"
426238,LeftFoot,DirectFreekick,MissedShots,0.03802143782377243,51,4,2,Aaron Cresswell,534,a,West Ham,Newcastle United,,2021-08-15 13:00:00,16384,2021,"(0.7, 0.49700000762939456)"
426243,RightFoot,Penalty,SavedShot,0.7611688375473022,62,4,2,Michail Antonio,531,a,West Ham,Newcastle United,,2021-08-15 13:00:00,16384,2021,"(0.885, 0.5)"
426224,LeftFoot,OpenPlay,SavedShot,0.3997558653354645,22,4,2,Jarrod Bowen,1776,a,West Ham,Newcastle United,Pablo Fornals,2021-08-15 13:00:00,16384,2021,"(0.9069999694824219, 0.5729999923706055)"
426218,Head,FromCorner,BlockedShot,0.03790903091430664,1,4,2,Craig Dawson,804,a,West Ham,Newcastle United,Aaron Cresswell,2021-08-15 13:00:00,16384,2021,"(0.915, 0.48200000762939454)"
426245,LeftFoot,OpenPlay,SavedShot,0.028549550101161003,65,4,2,Jarrod Bowen,1776,a,West Ham,Newcastle United,,2021-08-15 13:00:00,16384,2021,"(0.7440000152587891, 0.48900001525878906)"
426230,RightFoot,OpenPlay,BlockedShot,0.09659561514854431,30,4,2,Said Benrahma,3585,a,West Ham,Newcastle United,Pablo Fornals,2021-08-15 13:00:00,16384,2021,"(0.8690000152587891, 0.5940000152587891)"
426236,RightFoot,OpenPlay,MissedShots,0.023153284564614296,43,4,2,Said Benrahma,3585,a,West Ham,Newcastle United,Jarrod Bowen,2021-08-15 13:00:00,16384,2021,"(0.7669999694824219, 0.3970000076293945)"
426239,Head,OpenPlay,Goal,0.4567725360393524,52,4,2,Said Benrahma,3585,a,West Ham,Newcastle United,Michail Antonio,2021-08-15 13:00:00,16384,2021,"(0.955999984741211, 0.44099998474121094)"
426250,LeftFoot,OpenPlay,BlockedShot,0.05382486805319786,82,4,2,Tomas Soucek,8288,a,West Ham,Newcastle United,Vladimir Coufal,2021-08-15 13:00:00,16384,2021,"(0.81, 0.40299999237060546)"
426244,RightFoot,SetPiece,Goal,0.6523840427398682,62,4,2,Tomas Soucek,8288,a,West Ham,Newcastle United,,2021-08-15 13:00:00,16384,2021,"(0.9580000305175781, 0.4640000152587891)"
426229,Head,FromCorner,BlockedShot,0.04611944034695625,28,4,2,Tomas Soucek,8288,a,West Ham,Newcastle United,Declan Rice,2021-08-15 13:00:00,16384,2021,"(0.9030000305175782, 0.525)"
426246,RightFoot,OpenPlay,Goal,0.38893893361091614,65,4,2,Michail Antonio,531,a,West Ham,Newcastle United,Said Benrahma,2021-08-15 13:00:00,16384,2021,"(0.879000015258789, 0.37099998474121093)"
428075,RightFoot,OpenPlay,Goal,0.5506907105445862,83,4,1,Michail Antonio,531,h,West Ham,Leicester,Vladimir Coufal,2021-08-23 19:00:00,16395,2021,"(0.9290000152587891, 0.49900001525878906)"
428067,RightFoot,OpenPlay,SavedShot,0.057645149528980255,62,4,1,Michail Antonio,531,h,West Ham,Leicester,Said Benrahma,2021-08-23 19:00:00,16395,2021,"(0.74, 0.43599998474121093)"
428064,Head,OpenPlay,SavedShot,0.31020358204841614,51,4,1,Michail Antonio,531,h,West Ham,Leicester,Pablo Fornals,2021-08-23 19:00:00,16395,2021,"(0.9230000305175782, 0.5570000076293945)"
428062,Head,OpenPlay,MissedShots,0.0904606431722641,44,4,1,Michail Antonio,531,h,West Ham,Leicester,Jarrod Bowen,2021-08-23 19:00:00,16395,2021,"(0.919000015258789, 0.580999984741211)"
428073,Head,FromCorner,MissedShots,0.0450872965157032,75,4,1,Craig Dawson,804,h,West Ham,Leicester,Declan Rice,2021-08-23 19:00:00,16395,2021,"(0.9540000152587891, 0.4229999923706055)"
428061,RightFoot,OpenPlay,BlockedShot,0.08131060749292374,43,4,1,Michail Antonio,531,h,West Ham,Leicester,,2021-08-23 19:00:00,16395,2021,"(0.925, 0.6719999694824219)"
428054,RightFoot,OpenPlay,MissedShots,0.022420363500714302,15,4,1,Michail Antonio,531,h,West Ham,Leicester,Pablo Fornals,2021-08-23 19:00:00,16395,2021,"(0.7619999694824219, 0.39599998474121095)"
428074,RightFoot,OpenPlay,Goal,0.13333748281002045,79,4,1,Michail Antonio,531,h,West Ham,Leicester,Declan Rice,2021-08-23 19:00:00,16395,2021,"(0.919000015258789, 0.5320000076293945)"
428056,LeftFoot,OpenPlay,Goal,0.12202255427837372,25,4,1,Pablo Fornals,2335,h,West Ham,Leicester,Said Benrahma,2021-08-23 19:00:00,16395,2021,"(0.879000015258789, 0.54)"
428052,RightFoot,OpenPlay,SavedShot,0.017976481467485428,5,4,1,Said Benrahma,3585,h,West Ham,Leicester,,2021-08-23 19:00:00,16395,2021,"(0.769000015258789, 0.6580000305175782)"
428053,RightFoot,OpenPlay,MissedShots,0.014187504537403584,13,4,1,Declan Rice,5553,h,West Ham,Leicester,,2021-08-23 19:00:00,16395,2021,"(0.7269999694824218, 0.5279999923706055)"
