,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
4750,Leicester,Everton,1.2783,0.613273,2,2,h,2014-08-16 15:00:00
4760,Leicester,Chelsea,0.550894,2.02939,0,2,a,2014-08-23 15:00:00
4778,Leicester,Arsenal,0.809743,2.29649,1,1,h,2014-08-31 16:00:00
4723,Leicester,Stoke,0.598313,1.64782,1,0,a,2014-09-13 15:00:00
4736,Leicester,Manchester United,2.5422,1.71191,5,3,h,2014-09-21 13:30:00
4743,Leicester,Crystal Palace,0.453547,2.1144,0,2,a,2014-09-27 15:00:00
4690,Leicester,Burnley,1.57773,0.957718,2,2,h,2014-10-04 15:00:00
4704,Leicester,Newcastle United,0.650379,2.1929,0,1,a,2014-10-18 15:00:00
4714,Leicester,Swansea,0.773436,1.05601,0,2,a,2014-10-25 17:30:00
4651,Leicester,West Bromwich Albion,1.41001,0.562442,0,1,h,2014-11-01 15:00:00
4663,Leicester,Southampton,0.540434,1.00528,0,2,a,2014-11-08 15:00:00
4672,Leicester,Sunderland,0.685893,0.889971,0,0,h,2014-11-22 15:00:00
4684,Leicester,Queens Park Rangers,2.10013,2.98194,2,3,a,2014-11-29 15:00:00
4590,Leicester,Liverpool,1.23928,1.3012,1,3,h,2014-12-02 19:45:00
4607,Leicester,Aston Villa,1.0083,1.97697,1,2,a,2014-12-07 16:00:00
4614,Leicester,Manchester City,0.360608,1.13411,0,1,h,2014-12-13 15:00:00
4620,Leicester,West Ham,0.659983,1.45134,0,2,a,2014-12-20 15:00:00
4637,Leicester,Tottenham,1.47301,1.35719,1,2,h,2014-12-26 15:00:00
4642,Leicester,Hull,0.180127,1.72314,1,0,a,2014-12-28 15:00:00
4559,Leicester,Liverpool,1.09438,2.38944,2,2,a,2015-01-01 15:00:00
4567,Leicester,Aston Villa,2.36522,0.606149,1,0,h,2015-01-10 15:00:00
4573,Leicester,Stoke,0.382481,0.715634,0,1,h,2015-01-17 15:00:00
4583,Leicester,Manchester United,0.380882,1.7369,1,3,a,2015-01-31 15:00:00
4518,Leicester,Crystal Palace,0.7797,1.00613,0,1,h,2015-02-07 15:00:00
4525,Leicester,Arsenal,0.799802,1.77095,1,2,a,2015-02-10 19:45:00
4543,Leicester,Everton,1.99519,2.05032,2,2,a,2015-02-22 14:05:00
4486,Leicester,Manchester City,0.217043,2.91599,0,2,a,2015-03-04 19:45:00
4495,Leicester,Hull,0.53913,1.0475,0,0,h,2015-03-14 15:00:00
4505,Leicester,Tottenham,2.722,2.82935,3,4,a,2015-03-21 15:00:00
4442,Leicester,West Ham,3.43561,1.93553,2,1,h,2015-04-04 15:00:00
4456,Leicester,West Bromwich Albion,1.6874,0.968439,3,2,a,2015-04-11 15:00:00
4463,Leicester,Swansea,2.57043,0.87346,2,0,h,2015-04-18 15:00:00
4473,Leicester,Burnley,1.21926,1.98975,1,0,a,2015-04-25 15:00:00
4479,Leicester,Chelsea,0.600074,1.51717,1,3,h,2015-04-29 19:45:00
4399,Leicester,Newcastle United,4.02694,0.485003,3,0,h,2015-05-02 12:45:00
4412,Leicester,Southampton,1.64129,0.348109,2,0,h,2015-05-09 15:00:00
4421,Leicester,Sunderland,0.682972,0.935248,0,0,a,2015-05-16 15:00:00
4436,Leicester,Queens Park Rangers,2.17428,1.26755,5,1,h,2015-05-24 15:00:00
