,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
14429,RightFoot,OpenPlay,BlockedShot,0.007046254817396402,33,1,2,Marouane Chamakh,905,a,Crystal Palace,Arsenal,,2014-08-16 17:30:00,4755,2014,"(0.5679999923706055, 0.3370000076293945)"
14430,Head,FromCorner,Goal,0.07641265541315079,34,1,2,Brede Hangeland,933,a,Crystal Palace,Arsenal,Jason Puncheon,2014-08-16 17:30:00,4755,2014,"(0.9619999694824218, 0.4470000076293945)"
14435,LeftFoot,OpenPlay,BlockedShot,0.018910614773631096,56,1,2,Jason Puncheon,514,a,Crystal Palace,Arsenal,Marouane Chamakh,2014-08-16 17:30:00,4755,2014,"(0.769000015258789, 0.29100000381469726)"
14436,LeftFoot,OpenPlay,SavedShot,0.05578150972723961,56,1,2,Jason Puncheon,514,a,Crystal Palace,Arsenal,Marouane Chamakh,2014-08-16 17:30:00,4755,2014,"(0.8080000305175781, 0.49)"
14717,LeftFoot,SetPiece,MissedShots,0.021474240347743034,46,1,3,Damien Delaney,511,h,Crystal Palace,West Ham,,2014-08-23 15:00:00,4761,2014,"(0.8869999694824219, 0.2560000038146973)"
14702,Head,FromCorner,SavedShot,0.05989016219973564,5,1,3,Fraizer Campbell,634,h,Crystal Palace,West Ham,Barry Bannan,2014-08-23 15:00:00,4761,2014,"(0.935, 0.46700000762939453)"
14720,LeftFoot,OpenPlay,SavedShot,0.019946111366152763,54,1,3,Barry Bannan,4488,h,Crystal Palace,West Ham,Stuart O&#039;Keefe,2014-08-23 15:00:00,4761,2014,"(0.7390000152587891, 0.47400001525878904)"
14719,RightFoot,OpenPlay,Goal,0.03134492039680481,47,1,3,Marouane Chamakh,905,h,Crystal Palace,West Ham,Mile Jedinak,2014-08-23 15:00:00,4761,2014,"(0.794000015258789, 0.6170000076293946)"
14727,RightFoot,OpenPlay,MissedShots,0.024039147421717644,93,1,3,Jonathan Williams,1060,h,Crystal Palace,West Ham,Joel Ward,2014-08-23 15:00:00,4761,2014,"(0.8519999694824218, 0.2720000076293945)"
14705,RightFoot,OpenPlay,BlockedShot,0.05184786021709442,13,1,3,Mile Jedinak,515,h,Crystal Palace,West Ham,Marouane Chamakh,2014-08-23 15:00:00,4761,2014,"(0.82, 0.4909999847412109)"
14724,RightFoot,OpenPlay,BlockedShot,0.0710671991109848,80,1,3,Yannick Bolasie,518,h,Crystal Palace,West Ham,Jonathan Williams,2014-08-23 15:00:00,4761,2014,"(0.9119999694824219, 0.32599998474121095)"
14716,RightFoot,SetPiece,MissedShots,0.02405564673244953,46,1,3,Yannick Bolasie,518,h,Crystal Palace,West Ham,Marouane Chamakh,2014-08-23 15:00:00,4761,2014,"(0.795, 0.34700000762939454)"
14726,LeftFoot,OpenPlay,SavedShot,0.3141341507434845,92,1,3,Glenn Murray,882,h,Crystal Palace,West Ham,Jonathan Williams,2014-08-23 15:00:00,4761,2014,"(0.955, 0.39299999237060546)"
15006,RightFoot,OpenPlay,SavedShot,0.07643188536167145,0,3,3,Marouane Chamakh,905,a,Crystal Palace,Newcastle United,,2014-08-30 15:00:00,4771,2014,"(0.8569999694824219, 0.500999984741211)"
15027,RightFoot,OpenPlay,SavedShot,0.3267853558063507,79,3,3,Wilfried Zaha,522,a,Crystal Palace,Newcastle United,Jason Puncheon,2014-08-30 15:00:00,4771,2014,"(0.88, 0.3320000076293945)"
15008,LeftFoot,OpenPlay,MissedShots,0.06602723151445389,10,3,3,Jason Puncheon,514,a,Crystal Palace,Newcastle United,Yannick Bolasie,2014-08-30 15:00:00,4771,2014,"(0.8530000305175781, 0.6680000305175782)"
15023,RightFoot,OpenPlay,SavedShot,0.17970697581768036,71,3,3,Wilfried Zaha,522,a,Crystal Palace,Newcastle United,Fraizer Campbell,2014-08-30 15:00:00,4771,2014,"(0.9169999694824219, 0.6229999923706054)"
15016,RightFoot,OpenPlay,MissedShots,0.02858956716954708,41,3,3,Yannick Bolasie,518,a,Crystal Palace,Newcastle United,Joel Ward,2014-08-30 15:00:00,4771,2014,"(0.6890000152587891, 0.3990000152587891)"
15029,RightFoot,OpenPlay,BlockedShot,0.01630425453186035,81,3,3,Yannick Bolasie,518,a,Crystal Palace,Newcastle United,Martin Kelly,2014-08-30 15:00:00,4771,2014,"(0.7130000305175781, 0.4209999847412109)"
15030,RightFoot,OpenPlay,MissedShots,0.009306225925683975,82,3,3,Martin Kelly,525,a,Crystal Palace,Newcastle United,Glenn Murray,2014-08-30 15:00:00,4771,2014,"(0.7559999847412109, 0.72)"
15019,RightFoot,OpenPlay,SavedShot,0.033721115440130234,56,3,3,Martin Kelly,525,a,Crystal Palace,Newcastle United,Joel Ward,2014-08-30 15:00:00,4771,2014,"(0.7619999694824219, 0.5209999847412109)"
