,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14092,Leicester,West Bromwich Albion,2.95581,0.352997,3,0,a,2020-09-13 13:00:00
14103,Leicester,Burnley,0.987365,1.52404,4,2,h,2020-09-20 18:00:00
14112,Leicester,Manchester City,2.86721,1.44633,5,2,a,2020-09-27 15:30:00
14470,Leicester,West Ham,0.456022,2.03227,0,3,h,2020-10-04 11:00:00
14479,Leicester,Aston Villa,0.671595,0.873776,0,1,h,2020-10-18 18:15:00
14485,Leicester,Arsenal,0.736172,0.73944,1,0,a,2020-10-25 19:15:00
14498,Leicester,Leeds,3.07657,1.74822,4,1,a,2020-11-02 20:00:00
14510,Leicester,Wolverhampton Wanderers,2.0545,0.57936,1,0,h,2020-11-08 14:00:00
14519,Leicester,Liverpool,1.98397,3.77245,0,3,a,2020-11-22 19:15:00
14532,Leicester,Fulham,1.27814,2.03719,1,2,h,2020-11-30 17:30:00
14541,Leicester,Sheffield United,1.3904,0.290743,2,1,a,2020-12-06 14:15:00
14553,Leicester,Brighton,1.64351,0.791673,3,0,h,2020-12-13 19:15:00
14559,Leicester,Everton,0.83883,1.51486,0,2,h,2020-12-16 18:00:00
14573,Leicester,Tottenham,1.74772,0.945932,2,0,a,2020-12-20 14:15:00
14579,Leicester,Manchester United,1.0396,2.08423,2,2,h,2020-12-26 12:30:00
14594,Leicester,Crystal Palace,1.72132,0.321348,1,1,a,2020-12-28 15:00:00
14597,Leicester,Newcastle United,0.702081,0.264584,2,1,a,2021-01-03 14:15:00
14619,Leicester,Southampton,2.12019,0.378147,2,0,h,2021-01-16 20:00:00
14609,Leicester,Chelsea,1.1449,0.615727,2,0,h,2021-01-19 20:15:00
14627,Leicester,Everton,0.792045,0.474981,1,1,a,2021-01-27 20:15:00
14643,Leicester,Leeds,1.73432,1.8141,1,3,h,2021-01-31 14:00:00
14647,Leicester,Fulham,1.71299,0.731288,2,0,a,2021-02-03 18:00:00
14664,Leicester,Wolverhampton Wanderers,0.632232,1.35506,0,0,a,2021-02-07 14:00:00
14670,Leicester,Liverpool,2.07383,1.68325,3,1,h,2021-02-13 12:30:00
14676,Leicester,Aston Villa,1.23852,1.7084,2,1,a,2021-02-21 14:00:00
14690,Leicester,Arsenal,0.533575,2.1065,1,3,h,2021-02-28 12:00:00
14716,Leicester,Burnley,1.24109,1.26793,1,1,a,2021-03-03 18:00:00
14696,Leicester,Brighton,1.03801,0.75471,2,1,a,2021-03-06 20:00:00
14710,Leicester,Sheffield United,4.54571,0.0934777,5,0,h,2021-03-14 14:00:00
14730,Leicester,Manchester City,0.284781,1.98438,0,2,h,2021-04-03 16:30:00
14744,Leicester,West Ham,1.17188,1.02408,2,3,a,2021-04-11 13:05:00
14750,Leicester,West Bromwich Albion,2.6712,0.277126,3,0,h,2021-04-22 19:00:00
14759,Leicester,Crystal Palace,1.23419,0.723112,2,1,h,2021-04-26 19:00:00
14772,Leicester,Southampton,2.51518,0.954057,1,1,a,2021-04-30 19:00:00
14779,Leicester,Newcastle United,2.315,2.87261,2,4,h,2021-05-07 19:00:00
14788,Leicester,Manchester United,0.991522,0.212874,2,1,a,2021-05-11 17:00:00
14797,Leicester,Chelsea,0.832596,2.86149,1,2,a,2021-05-18 19:15:00
14809,Leicester,Tottenham,1.82554,1.85229,2,4,h,2021-05-23 15:00:00
