,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
90,Manchester City,West Bromwich Albion,1.9242,0.435238,3,0,a,2015-08-10 23:00:00
99,Manchester City,Chelsea,2.18579,0.482423,3,0,h,2015-08-16 19:00:00
108,Manchester City,Everton,1.57983,0.579338,2,0,a,2015-08-23 19:00:00
117,Manchester City,Watford,1.52895,0.363603,2,0,h,2015-08-29 18:00:00
123,Manchester City,Crystal Palace,3.08883,0.743193,1,0,a,2015-09-12 18:00:00
137,Manchester City,West Ham,2.98465,0.995273,1,2,h,2015-09-19 20:30:00
141,Manchester City,Tottenham,1.57842,2.30799,1,4,a,2015-09-26 15:45:00
154,Manchester City,Newcastle United,3.3346,0.980279,6,1,h,2015-10-03 18:00:00
167,Manchester City,Bournemouth,4.71274,0.173025,5,1,h,2015-10-17 18:00:00
179,Manchester City,Manchester United,0.310718,0.391754,0,0,a,2015-10-25 18:05:00
183,Manchester City,Norwich,2.83557,1.17497,2,1,h,2015-10-31 19:00:00
198,Manchester City,Aston Villa,1.53281,0.182741,0,0,a,2015-11-08 17:30:00
208,Manchester City,Liverpool,1.08612,2.61697,1,4,h,2015-11-21 21:30:00
215,Manchester City,Southampton,2.12331,1.24478,3,1,h,2015-11-28 19:00:00
221,Manchester City,Stoke,0.483752,2.01436,0,2,a,2015-12-05 16:45:00
232,Manchester City,Swansea,1.34338,0.962789,2,1,h,2015-12-12 19:00:00
250,Manchester City,Arsenal,0.769378,1.50109,1,2,a,2015-12-22 00:00:00
258,Manchester City,Sunderland,3.51848,1.08103,4,1,h,2015-12-26 19:00:00
269,Manchester City,Leicester,1.66777,0.810377,0,0,a,2015-12-29 23:45:00
278,Manchester City,Watford,0.692054,0.985368,2,1,a,2016-01-02 21:30:00
288,Manchester City,Everton,1.44957,0.369548,0,0,h,2016-01-13 23:45:00
292,Manchester City,Crystal Palace,1.74025,0.613339,4,0,h,2016-01-16 19:00:00
308,Manchester City,West Ham,1.73182,1.01267,2,2,a,2016-01-23 21:30:00
314,Manchester City,Sunderland,0.638461,0.888437,1,0,a,2016-02-02 23:45:00
321,Manchester City,Leicester,1.70719,2.50168,1,3,h,2016-02-06 16:45:00
340,Manchester City,Tottenham,1.97876,1.23517,1,2,h,2016-02-14 20:15:00
357,Manchester City,Liverpool,0.180318,1.16781,0,3,a,2016-03-03 00:00:00
364,Manchester City,Aston Villa,2.83271,0.121136,4,0,h,2016-03-05 19:00:00
369,Manchester City,Norwich,0.557373,0.139743,0,0,a,2016-03-12 16:45:00
382,Manchester City,Manchester United,1.86249,0.900312,0,1,h,2016-03-20 20:00:00
386,Manchester City,Bournemouth,0.868303,1.3239,4,0,a,2016-04-02 18:00:00
400,Manchester City,West Bromwich Albion,2.07325,1.09413,2,1,h,2016-04-09 20:30:00
410,Manchester City,Chelsea,2.62768,0.487715,3,0,a,2016-04-16 20:30:00
415,Manchester City,Newcastle United,0.522043,0.455246,1,1,a,2016-04-19 22:45:00
420,Manchester City,Stoke,2.22482,1.09174,4,0,h,2016-04-23 15:45:00
435,Manchester City,Southampton,1.12719,2.84362,2,4,a,2016-05-01 19:30:00
446,Manchester City,Arsenal,0.75375,1.08084,2,2,h,2016-05-08 19:00:00
457,Manchester City,Swansea,2.04003,0.115604,1,1,a,2016-05-15 18:00:00
