,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7127,Tottenham,Newcastle United,2.34418,0.634633,2,0,a,2017-08-13 13:30:00
7137,Tottenham,Chelsea,0.72428,0.834423,1,2,h,2017-08-20 16:00:00
7147,Tottenham,Burnley,2.3497,0.670943,1,1,h,2017-08-27 16:00:00
7154,Tottenham,Everton,2.17535,1.15144,3,0,a,2017-09-09 15:00:00
7166,Tottenham,Swansea,1.17894,0.154074,0,0,h,2017-09-16 17:30:00
7169,Tottenham,West Ham,1.45327,0.67667,3,2,a,2017-09-23 12:30:00
7179,Tottenham,Huddersfield,1.56089,0.196648,4,0,a,2017-09-30 12:30:00
7197,Tottenham,Bournemouth,1.95684,0.17504,1,0,h,2017-10-14 15:00:00
7207,Tottenham,Liverpool,2.62043,0.667771,4,1,h,2017-10-22 16:00:00
7218,Tottenham,Manchester United,1.08708,0.943496,0,1,a,2017-10-28 12:30:00
7226,Tottenham,Crystal Palace,0.991813,1.10222,1,0,h,2017-11-05 12:00:00
7236,Tottenham,Arsenal,0.591192,2.24246,0,2,a,2017-11-18 12:30:00
7239,Tottenham,West Bromwich Albion,1.91526,0.71711,1,1,h,2017-11-25 15:00:00
7249,Tottenham,Leicester,2.50552,0.924575,1,2,a,2017-11-28 19:45:00
7264,Tottenham,Watford,0.788817,0.352672,1,1,a,2017-12-02 15:00:00
7270,Tottenham,Stoke,4.01925,0.749296,5,1,h,2017-12-09 15:00:00
7288,Tottenham,Brighton,1.87344,0.315616,2,0,h,2017-12-13 20:00:00
7298,Tottenham,Manchester City,0.182456,4.14588,1,4,a,2017-12-16 17:30:00
7304,Tottenham,Burnley,3.30947,0.159735,3,0,a,2017-12-23 17:30:00
7316,Tottenham,Southampton,3.08413,0.591118,5,2,h,2017-12-26 12:30:00
7338,Tottenham,Swansea,1.61843,0.397789,2,0,a,2018-01-02 19:45:00
7326,Tottenham,West Ham,1.64908,0.612933,1,1,h,2018-01-04 20:00:00
7346,Tottenham,Everton,4.21366,0.290345,4,0,h,2018-01-13 17:30:00
7355,Tottenham,Southampton,1.30653,1.15209,1,1,a,2018-01-21 16:00:00
7367,Tottenham,Manchester United,2.0117,0.817997,2,0,h,2018-01-31 20:00:00
7375,Tottenham,Liverpool,2.54392,1.28962,2,2,a,2018-02-04 16:30:00
7387,Tottenham,Arsenal,2.63564,0.487297,1,0,h,2018-02-10 12:30:00
7397,Tottenham,Crystal Palace,1.65074,0.184958,1,0,a,2018-02-25 00:00:00
7407,Tottenham,Huddersfield,1.63794,0.138106,2,0,h,2018-03-03 15:00:00
7410,Tottenham,Bournemouth,2.53124,1.17387,4,1,a,2018-03-11 16:00:00
7431,Tottenham,Chelsea,1.3895,1.209,3,1,a,2018-04-01 16:00:00
7446,Tottenham,Stoke,1.79894,1.40115,2,1,a,2018-04-07 14:00:00
7457,Tottenham,Manchester City,0.445014,3.61987,1,3,h,2018-04-14 18:45:00
7462,Tottenham,Brighton,1.36248,0.988099,1,1,a,2018-04-17 18:45:00
7477,Tottenham,Watford,1.76757,1.36928,2,0,h,2018-04-30 19:00:00
7483,Tottenham,West Bromwich Albion,0.969481,1.21792,0,1,a,2018-05-05 15:00:00
7427,Tottenham,Newcastle United,0.835241,0.829699,1,0,h,2018-05-09 20:00:00
7490,Tottenham,Leicester,1.83248,1.27359,5,4,h,2018-05-13 15:00:00
