,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
464,Burnley,Swansea,1.04903,1.72089,0,1,h,2016-08-13 18:00:00
473,Burnley,Liverpool,0.197536,0.939025,2,0,h,2016-08-20 18:00:00
485,Burnley,Chelsea,0.18449,2.65838,0,3,a,2016-08-27 18:00:00
496,Burnley,Hull,0.453149,0.907116,1,1,h,2016-09-10 18:00:00
503,Burnley,Leicester,0.464523,1.98503,0,3,a,2016-09-17 18:00:00
520,Burnley,Watford,0.569734,0.776105,2,0,h,2016-09-26 23:00:00
530,Burnley,Arsenal,0.608783,1.85433,0,1,h,2016-10-02 19:30:00
539,Burnley,Southampton,1.03126,4.21181,1,3,a,2016-10-16 19:00:00
546,Burnley,Everton,0.905579,0.752795,2,1,h,2016-10-22 18:00:00
2682,Burnley,Manchester United,0.327957,2.72391,0,0,a,2016-10-29 18:00:00
2688,Burnley,Crystal Palace,2.25738,2.05902,3,2,h,2016-11-05 19:00:00
2706,Burnley,West Bromwich Albion,0.571005,1.40512,0,4,a,2016-11-22 00:00:00
2707,Burnley,Manchester City,0.475642,2.25698,1,2,h,2016-11-26 16:30:00
3107,Burnley,Stoke,0.773995,1.12929,0,2,a,2016-12-03 19:00:00
3119,Burnley,Bournemouth,2.15178,1.00194,3,2,h,2016-12-10 19:00:00
3129,Burnley,West Ham,0.923353,1.67016,0,1,a,2016-12-14 23:45:00
3143,Burnley,Tottenham,1.17031,1.50755,1,2,a,2016-12-18 20:00:00
3150,Burnley,Middlesbrough,0.275704,0.698814,1,0,h,2016-12-26 19:00:00
3157,Burnley,Sunderland,2.72471,0.465701,4,1,h,2016-12-31 19:00:00
3332,Burnley,Manchester City,0.642111,0.617412,1,2,a,2017-01-02 15:00:00
3345,Burnley,Southampton,0.464555,0.962065,1,0,h,2017-01-14 19:00:00
3358,Burnley,Arsenal,1.29948,1.86443,1,2,a,2017-01-22 17:15:00
3362,Burnley,Leicester,1.82995,0.775645,1,0,h,2017-01-31 22:45:00
3374,Burnley,Watford,1.4777,1.66308,1,2,a,2017-02-04 15:00:00
3387,Burnley,Chelsea,0.906366,0.800222,1,1,h,2017-02-12 13:30:00
3394,Burnley,Hull,0.473058,1.59037,1,1,a,2017-02-25 15:00:00
3405,Burnley,Swansea,0.933851,1.44545,2,3,a,2017-03-04 15:00:00
3419,Burnley,Liverpool,0.83474,0.966335,1,2,a,2017-03-12 16:00:00
3423,Burnley,Sunderland,1.18742,1.03287,0,0,a,2017-03-18 15:00:00
3431,Burnley,Tottenham,0.44677,2.36346,0,2,h,2017-04-01 15:00:00
3441,Burnley,Stoke,0.348885,1.17275,1,0,h,2017-04-04 19:45:00
3456,Burnley,Middlesbrough,0.809899,0.684683,0,0,a,2017-04-08 15:00:00
3467,Burnley,Everton,1.1469,1.67352,1,3,a,2017-04-15 15:00:00
3472,Burnley,Manchester United,0.342829,2.24747,0,2,h,2017-04-23 14:15:00
3480,Burnley,Crystal Palace,1.38569,0.633469,2,0,a,2017-04-29 17:30:00
3492,Burnley,West Bromwich Albion,1.08649,0.82853,2,2,h,2017-05-06 15:00:00
3500,Burnley,Bournemouth,1.1511,1.5499,1,2,a,2017-05-13 15:00:00
3511,Burnley,West Ham,1.70802,1.67299,1,2,h,2017-05-21 15:00:00
