,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
14443,RightFoot,OpenPlay,BlockedShot,0.04088257625699043,3,3,1,André Schürrle,154,a,Chelsea,Burnley,Cesc Fàbregas,2014-08-18 20:00:00,4758,2014,"(0.7880000305175782, 0.5129999923706055)"
14446,LeftFoot,OpenPlay,BlockedShot,0.04540662467479706,9,3,1,Diego Costa,802,a,Chelsea,Burnley,Branislav Ivanovic,2014-08-18 20:00:00,4758,2014,"(0.87, 0.28700000762939454)"
14452,RightFoot,FromCorner,Goal,0.5647320747375488,33,3,1,Branislav Ivanovic,682,a,Chelsea,Burnley,Cesc Fàbregas,2014-08-18 20:00:00,4758,2014,"(0.97, 0.500999984741211)"
14444,Head,FromCorner,MissedShots,0.09982486814260483,4,3,1,Branislav Ivanovic,682,a,Chelsea,Burnley,Eden Hazard,2014-08-18 20:00:00,4758,2014,"(0.9269999694824219, 0.5459999847412109)"
14461,RightFoot,OpenPlay,MissedShots,0.03223247081041336,87,3,1,Didier Drogba,4434,a,Chelsea,Burnley,Thibaut Courtois,2014-08-18 20:00:00,4758,2014,"(0.7519999694824219, 0.505)"
14448,LeftFoot,OpenPlay,Goal,0.4867745637893677,16,3,1,Diego Costa,802,a,Chelsea,Burnley,,2014-08-18 20:00:00,4758,2014,"(0.9169999694824219, 0.5429999923706055)"
14450,RightFoot,OpenPlay,MissedShots,0.04855651780962944,24,3,1,Oscar,692,a,Chelsea,Burnley,Eden Hazard,2014-08-18 20:00:00,4758,2014,"(0.9169999694824219, 0.74)"
14449,RightFoot,OpenPlay,Goal,0.6008727550506592,20,3,1,André Schürrle,154,a,Chelsea,Burnley,Cesc Fàbregas,2014-08-18 20:00:00,4758,2014,"(0.9590000152587891, 0.4370000076293945)"
14460,RightFoot,OpenPlay,BlockedShot,0.019380519166588783,61,3,1,André Schürrle,154,a,Chelsea,Burnley,Nemanja Matic,2014-08-18 20:00:00,4758,2014,"(0.7780000305175782, 0.20200000762939452)"
14457,RightFoot,DirectFreekick,MissedShots,0.05292924493551254,53,3,1,André Schürrle,154,a,Chelsea,Burnley,,2014-08-18 20:00:00,4758,2014,"(0.75, 0.36400001525878906)"
14453,LeftFoot,OpenPlay,BlockedShot,0.13836412131786346,35,3,1,André Schürrle,154,a,Chelsea,Burnley,Diego Costa,2014-08-18 20:00:00,4758,2014,"(0.8590000152587891, 0.575)"
14701,Head,FromCorner,SavedShot,0.06929434090852737,89,2,0,Gary Cahill,699,h,Chelsea,Leicester,Willian,2014-08-23 15:00:00,4760,2014,"(0.914000015258789, 0.5520000076293945)"
14686,RightFoot,OpenPlay,SavedShot,0.016233082860708237,53,2,0,Branislav Ivanovic,682,h,Chelsea,Leicester,,2014-08-23 15:00:00,4760,2014,"(0.7669999694824219, 0.37099998474121093)"
14698,Head,SetPiece,MissedShots,0.03628937527537346,84,2,0,Branislav Ivanovic,682,h,Chelsea,Leicester,Cesc Fàbregas,2014-08-23 15:00:00,4760,2014,"(0.8630000305175781, 0.5690000152587891)"
14692,RightFoot,OpenPlay,Goal,0.6073669195175171,62,2,0,Diego Costa,802,h,Chelsea,Leicester,,2014-08-23 15:00:00,4760,2014,"(0.945, 0.49)"
14677,RightFoot,OpenPlay,BlockedShot,0.05825025960803032,35,2,0,Diego Costa,802,h,Chelsea,Leicester,Eden Hazard,2014-08-23 15:00:00,4760,2014,"(0.825, 0.45599998474121095)"
14672,RightFoot,OpenPlay,MissedShots,0.06060757115483284,11,2,0,Diego Costa,802,h,Chelsea,Leicester,Eden Hazard,2014-08-23 15:00:00,4760,2014,"(0.8569999694824219, 0.6469999694824219)"
14670,LeftFoot,OpenPlay,BlockedShot,0.02856413461267948,6,2,0,Oscar,692,h,Chelsea,Leicester,Eden Hazard,2014-08-23 15:00:00,4760,2014,"(0.7859999847412109, 0.3820000076293945)"
14678,RightFoot,FromCorner,MissedShots,0.022351140156388283,36,2,0,Oscar,692,h,Chelsea,Leicester,Eden Hazard,2014-08-23 15:00:00,4760,2014,"(0.7430000305175781, 0.48)"
14673,RightFoot,FromCorner,BlockedShot,0.058715514838695526,19,2,0,Gary Cahill,699,h,Chelsea,Leicester,,2014-08-23 15:00:00,4760,2014,"(0.8469999694824218, 0.5279999923706055)"
14669,LeftFoot,FromCorner,BlockedShot,0.022331442683935165,2,2,0,André Schürrle,154,h,Chelsea,Leicester,,2014-08-23 15:00:00,4760,2014,"(0.7769999694824219, 0.515)"
14687,RightFoot,FromCorner,BlockedShot,0.025216711685061455,54,2,0,Cesc Fàbregas,686,h,Chelsea,Leicester,Oscar,2014-08-23 15:00:00,4760,2014,"(0.784000015258789, 0.65)"
14685,RightFoot,OpenPlay,BlockedShot,0.08425112813711166,53,2,0,Oscar,692,h,Chelsea,Leicester,Diego Costa,2014-08-23 15:00:00,4760,2014,"(0.8780000305175781, 0.6409999847412109)"
14691,RightFoot,OpenPlay,SavedShot,0.037306614220142365,58,2,0,Cesc Fàbregas,686,h,Chelsea,Leicester,Branislav Ivanovic,2014-08-23 15:00:00,4760,2014,"(0.785, 0.4759999847412109)"
14694,RightFoot,OpenPlay,Goal,0.037421174347400665,76,2,0,Eden Hazard,701,h,Chelsea,Leicester,Cesc Fàbregas,2014-08-23 15:00:00,4760,2014,"(0.875, 0.7119999694824218)"
14693,RightFoot,OpenPlay,SavedShot,0.03868506848812103,68,2,0,Eden Hazard,701,h,Chelsea,Leicester,Diego Costa,2014-08-23 15:00:00,4760,2014,"(0.78, 0.5659999847412109)"
14700,RightFoot,OpenPlay,SavedShot,0.04057152196764946,88,2,0,Willian,700,h,Chelsea,Leicester,Cesc Fàbregas,2014-08-23 15:00:00,4760,2014,"(0.7430000305175781, 0.47099998474121096)"
14695,RightFoot,OpenPlay,SavedShot,0.046909041702747345,77,2,0,Willian,700,h,Chelsea,Leicester,,2014-08-23 15:00:00,4760,2014,"(0.8069999694824219, 0.3559999847412109)"
14681,RightFoot,OpenPlay,ShotOnPost,0.02135334722697735,47,2,0,Oscar,692,h,Chelsea,Leicester,Eden Hazard,2014-08-23 15:00:00,4760,2014,"(0.81, 0.7090000152587891)"
14689,RightFoot,OpenPlay,SavedShot,0.32649996876716614,56,2,0,Cesc Fàbregas,686,h,Chelsea,Leicester,Branislav Ivanovic,2014-08-23 15:00:00,4760,2014,"(0.9380000305175781, 0.34700000762939454)"
14671,RightFoot,OpenPlay,MissedShots,0.062542624771595,8,2,0,André Schürrle,154,h,Chelsea,Leicester,Diego Costa,2014-08-23 15:00:00,4760,2014,"(0.8180000305175781, 0.42900001525878906)"
14696,LeftFoot,OpenPlay,MissedShots,0.0880277007818222,78,2,0,Ramires,936,h,Chelsea,Leicester,John Terry,2014-08-23 15:00:00,4760,2014,"(0.815, 0.500999984741211)"
14690,RightFoot,OpenPlay,BlockedShot,0.02174513228237629,57,2,0,André Schürrle,154,h,Chelsea,Leicester,Eden Hazard,2014-08-23 15:00:00,4760,2014,"(0.7519999694824219, 0.44400001525878907)"
14684,RightFoot,OpenPlay,MissedShots,0.02610425092279911,52,2,0,André Schürrle,154,h,Chelsea,Leicester,Oscar,2014-08-23 15:00:00,4760,2014,"(0.855, 0.7559999847412109)"
14680,LeftFoot,OpenPlay,MissedShots,0.03521358594298363,43,2,0,André Schürrle,154,h,Chelsea,Leicester,,2014-08-23 15:00:00,4760,2014,"(0.8040000152587891, 0.6229999923706054)"
14674,Head,OpenPlay,MissedShots,0.07420312613248825,28,2,0,André Schürrle,154,h,Chelsea,Leicester,Eden Hazard,2014-08-23 15:00:00,4760,2014,"(0.9080000305175782, 0.5559999847412109)"
14682,Head,OpenPlay,SavedShot,0.03480954468250275,47,2,0,Branislav Ivanovic,682,h,Chelsea,Leicester,César Azpilicueta,2014-08-23 15:00:00,4760,2014,"(0.889000015258789, 0.45599998474121095)"
14699,RightFoot,OpenPlay,BlockedShot,0.049894336611032486,88,2,0,Ramires,936,h,Chelsea,Leicester,Cesc Fàbregas,2014-08-23 15:00:00,4760,2014,"(0.8430000305175781, 0.7140000152587891)"
14930,LeftFoot,FromCorner,BlockedShot,0.08256547152996063,30,6,3,Branislav Ivanovic,682,a,Chelsea,Everton,,2014-08-30 17:30:00,4775,2014,"(0.8780000305175781, 0.524000015258789)"
14922,RightFoot,OpenPlay,Goal,0.4059252142906189,2,6,3,Branislav Ivanovic,682,a,Chelsea,Everton,Ramires,2014-08-30 17:30:00,4775,2014,"(0.885, 0.4540000152587891)"
14943,RightFoot,OpenPlay,Goal,0.10052074491977692,76,6,3,Ramires,936,a,Chelsea,Everton,Nemanja Matic,2014-08-30 17:30:00,4775,2014,"(0.9330000305175781, 0.33599998474121096)"
14935,Head,FromCorner,SavedShot,0.05816933885216713,52,6,3,John Terry,917,a,Chelsea,Everton,Cesc Fàbregas,2014-08-30 17:30:00,4775,2014,"(0.93, 0.515)"
14921,RightFoot,OpenPlay,Goal,0.3344784379005432,0,6,3,Diego Costa,802,a,Chelsea,Everton,Cesc Fàbregas,2014-08-30 17:30:00,4775,2014,"(0.8719999694824219, 0.3970000076293945)"
14934,RightFoot,OpenPlay,SavedShot,0.3997281789779663,52,6,3,Diego Costa,802,a,Chelsea,Everton,Cesc Fàbregas,2014-08-30 17:30:00,4775,2014,"(0.8909999847412109, 0.5779999923706055)"
14936,LeftFoot,OpenPlay,SavedShot,0.10770981013774872,53,6,3,Diego Costa,802,a,Chelsea,Everton,Eden Hazard,2014-08-30 17:30:00,4775,2014,"(0.9469999694824218, 0.6509999847412109)"
14948,LeftFoot,OpenPlay,Goal,0.3136497735977173,89,6,3,Diego Costa,802,a,Chelsea,Everton,John Obi Mikel,2014-08-30 17:30:00,4775,2014,"(0.9180000305175782, 0.6659999847412109)"
14924,RightFoot,OpenPlay,BlockedShot,0.018312377855181694,11,6,3,Cesc Fàbregas,686,a,Chelsea,Everton,Diego Costa,2014-08-30 17:30:00,4775,2014,"(0.7130000305175781, 0.42400001525878905)"
14941,LeftFoot,OpenPlay,Goal,0.0700807198882103,73,6,3,Nemanja Matic,697,a,Chelsea,Everton,Ramires,2014-08-30 17:30:00,4775,2014,"(0.8119999694824219, 0.48400001525878905)"
14929,RightFoot,OpenPlay,BlockedShot,0.07627502828836441,29,6,3,Cesc Fàbregas,686,a,Chelsea,Everton,Nemanja Matic,2014-08-30 17:30:00,4775,2014,"(0.8069999694824219, 0.48200000762939454)"
14937,RightFoot,OpenPlay,MissedShots,0.059233102947473526,57,6,3,Branislav Ivanovic,682,a,Chelsea,Everton,Diego Costa,2014-08-30 17:30:00,4775,2014,"(0.885, 0.23100000381469726)"
