,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
4755,Arsenal,Crystal Palace,1.55411,0.158151,2,1,h,2014-08-16 17:30:00
4764,Arsenal,Everton,1.43355,1.33429,2,2,a,2014-08-23 17:30:00
4778,Arsenal,Leicester,2.29649,0.809743,1,1,a,2014-08-31 16:00:00
4719,Arsenal,Manchester City,2.07804,2.30834,2,2,h,2014-09-13 12:45:00
4731,Arsenal,Aston Villa,1.36224,0.649013,3,0,a,2014-09-20 15:00:00
4746,Arsenal,Tottenham,1.2647,0.673535,1,1,h,2014-09-27 17:30:00
4697,Arsenal,Chelsea,0.330699,1.40263,0,2,a,2014-10-05 14:05:00
4705,Arsenal,Hull,2.14845,0.552062,2,2,h,2014-10-18 15:00:00
4711,Arsenal,Sunderland,1.47081,0.441491,2,0,a,2014-10-25 15:00:00
4652,Arsenal,Burnley,4.3298,0.684259,3,0,h,2014-11-01 15:00:00
4668,Arsenal,Swansea,1.77699,0.520487,1,2,a,2014-11-09 16:00:00
4675,Arsenal,Manchester United,2.00193,1.2791,1,2,h,2014-11-22 17:30:00
4679,Arsenal,West Bromwich Albion,1.05603,0.31526,1,0,a,2014-11-29 12:45:00
4598,Arsenal,Southampton,2.37332,0.570955,1,0,h,2014-12-03 19:45:00
4601,Arsenal,Stoke,2.02073,2.50357,2,3,a,2014-12-06 15:00:00
4615,Arsenal,Newcastle United,2.38819,0.938764,4,1,h,2014-12-13 17:30:00
4627,Arsenal,Liverpool,0.754219,1.31858,2,2,a,2014-12-21 16:00:00
4638,Arsenal,Queens Park Rangers,2.13888,1.21752,2,1,h,2014-12-26 17:30:00
4645,Arsenal,West Ham,3.35886,1.1084,2,1,a,2014-12-28 15:00:00
4555,Arsenal,Southampton,0.849285,2.41442,0,2,a,2015-01-01 15:00:00
4569,Arsenal,Stoke,2.26889,0.39839,3,0,h,2015-01-11 13:30:00
4579,Arsenal,Manchester City,1.49476,0.561966,2,0,a,2015-01-18 16:00:00
4513,Arsenal,Aston Villa,2.35805,0.714521,5,0,h,2015-02-01 13:30:00
4515,Arsenal,Tottenham,0.834136,1.2754,1,2,a,2015-02-07 12:45:00
4525,Arsenal,Leicester,1.77095,0.799802,2,1,h,2015-02-10 19:45:00
4537,Arsenal,Crystal Palace,2.08054,2.26395,2,1,a,2015-02-21 15:00:00
4481,Arsenal,Everton,1.39298,0.367813,2,0,h,2015-03-01 14:05:00
4490,Arsenal,Queens Park Rangers,2.1651,0.318849,2,1,a,2015-03-04 19:45:00
4494,Arsenal,West Ham,3.19619,0.478172,3,0,h,2015-03-14 15:00:00
4508,Arsenal,Newcastle United,0.754782,1.0068,2,1,a,2015-03-21 15:00:00
4440,Arsenal,Liverpool,1.45672,1.21414,4,1,h,2015-04-04 12:45:00
4457,Arsenal,Burnley,1.21096,0.65718,1,0,a,2015-04-11 17:30:00
4477,Arsenal,Chelsea,1.07482,0.853305,0,0,h,2015-04-26 16:00:00
4408,Arsenal,Hull,2.94938,0.474706,3,1,a,2015-05-04 20:00:00
4418,Arsenal,Swansea,1.88364,0.347185,0,1,h,2015-05-11 20:00:00
4427,Arsenal,Manchester United,1.06814,0.715214,1,1,a,2015-05-17 16:00:00
4429,Arsenal,Sunderland,1.68909,1.50177,0,0,h,2015-05-20 19:45:00
4433,Arsenal,West Bromwich Albion,3.16614,0.569092,4,1,h,2015-05-24 15:00:00
