,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
461,Leicester,Hull,2.45631,0.740018,1,2,a,2016-08-13 15:30:00
478,Leicester,Arsenal,0.553693,0.521509,0,0,h,2016-08-20 20:30:00
483,Leicester,Swansea,2.47977,0.32818,2,1,h,2016-08-27 18:00:00
498,Leicester,Liverpool,1.22508,2.76916,1,4,a,2016-09-10 20:30:00
503,Leicester,Burnley,1.98503,0.464523,3,0,h,2016-09-17 18:00:00
511,Leicester,Manchester United,0.286966,2.45604,1,4,a,2016-09-24 15:30:00
528,Leicester,Southampton,0.446309,0.920963,0,0,h,2016-10-02 17:15:00
531,Leicester,Chelsea,0.182549,3.11573,0,3,a,2016-10-15 15:30:00
544,Leicester,Crystal Palace,1.7041,1.656,3,1,h,2016-10-22 18:00:00
2678,Leicester,Tottenham,0.740987,1.69833,1,1,a,2016-10-29 18:00:00
2696,Leicester,West Bromwich Albion,0.629678,0.78196,1,2,h,2016-11-06 20:30:00
2701,Leicester,Watford,1.19686,0.7197,1,2,a,2016-11-19 19:00:00
2711,Leicester,Middlesbrough,2.0478,0.425252,2,2,h,2016-11-26 19:00:00
3108,Leicester,Sunderland,1.13791,1.4282,1,2,a,2016-12-03 15:00:00
3120,Leicester,Manchester City,2.60583,0.970372,4,2,h,2016-12-10 21:30:00
3125,Leicester,Bournemouth,1.6751,0.64118,0,1,a,2016-12-13 23:45:00
3138,Leicester,Stoke,1.25572,2.518,2,2,a,2016-12-17 19:00:00
3148,Leicester,Everton,0.377464,1.25512,0,2,h,2016-12-26 15:00:00
3156,Leicester,West Ham,1.10842,1.58333,1,0,h,2016-12-31 15:00:00
3330,Leicester,Middlesbrough,0.477078,0.697108,0,0,a,2017-01-02 16:30:00
3347,Leicester,Chelsea,0.179144,0.738826,0,3,h,2017-01-14 21:30:00
3357,Leicester,Southampton,0.935866,2.49923,0,3,a,2017-01-22 15:00:00
3362,Leicester,Burnley,0.775645,1.82995,0,1,a,2017-01-31 22:45:00
3379,Leicester,Manchester United,0.492009,1.98688,0,3,h,2017-02-05 16:00:00
3388,Leicester,Swansea,0.672883,0.693376,0,2,a,2017-02-12 16:00:00
3399,Leicester,Liverpool,1.54732,0.789939,3,1,h,2017-02-27 20:00:00
3400,Leicester,Hull,1.81255,1.1216,3,1,h,2017-03-04 15:00:00
3421,Leicester,West Ham,2.17004,2.32174,3,2,a,2017-03-18 15:00:00
3434,Leicester,Stoke,1.97444,1.36671,2,0,h,2017-04-01 15:00:00
3445,Leicester,Sunderland,0.929134,0.7012,2,0,h,2017-04-04 19:45:00
3458,Leicester,Everton,0.836095,2.64597,2,4,a,2017-04-09 16:00:00
3468,Leicester,Crystal Palace,0.467725,1.67894,2,2,a,2017-04-15 15:00:00
3410,Leicester,Arsenal,0.595173,0.410203,0,1,a,2017-04-26 19:45:00
3489,Leicester,West Bromwich Albion,0.570664,0.809101,1,0,a,2017-04-29 15:00:00
3495,Leicester,Watford,1.00566,0.512433,3,0,h,2017-05-06 15:00:00
3503,Leicester,Manchester City,1.62503,1.98776,1,2,a,2017-05-13 12:30:00
3475,Leicester,Tottenham,0.725721,2.64912,1,6,h,2017-05-18 19:45:00
3514,Leicester,Bournemouth,2.45308,0.87072,1,1,h,2017-05-21 15:00:00
