,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
158224,RightFoot,OpenPlay,MissedShots,0.2992120385169983,36,0,3,Wilfried Zaha,522,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.885, 0.35400001525878905)"
158225,RightFoot,OpenPlay,SavedShot,0.039407022297382355,41,0,3,Wilfried Zaha,522,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.8519999694824218, 0.6880000305175781)"
158222,RightFoot,OpenPlay,BlockedShot,0.05258232355117798,27,0,3,Ruben Loftus-Cheek,688,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.8419999694824218, 0.6930000305175781)"
158238,LeftFoot,DirectFreekick,BlockedShot,0.0495574064552784,86,0,3,Jason Puncheon,514,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.7269999694824218, 0.46799999237060547)"
158227,RightFoot,FromCorner,MissedShots,0.015738561749458313,46,0,3,Jason Puncheon,514,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.7719999694824219, 0.6780000305175782)"
158237,Head,FromCorner,MissedShots,0.10194943100214005,83,0,3,Christian Benteke,606,h,Crystal Palace,Huddersfield,Andros Townsend,2017-08-12 15:00:00,7124,2017,"(0.924000015258789, 0.47)"
158230,Head,FromCorner,SavedShot,0.09750828891992569,54,0,3,Christian Benteke,606,h,Crystal Palace,Huddersfield,Patrick van Aanholt,2017-08-12 15:00:00,7124,2017,"(0.919000015258789, 0.48200000762939454)"
158232,RightFoot,OpenPlay,BlockedShot,0.04404120147228241,68,0,3,Patrick van Aanholt,730,h,Crystal Palace,Huddersfield,Wilfried Zaha,2017-08-12 15:00:00,7124,2017,"(0.845, 0.6869999694824219)"
158233,LeftFoot,DirectFreekick,MissedShots,0.032889023423194885,73,0,3,Patrick van Aanholt,730,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.685, 0.45099998474121095)"
158239,LeftFoot,DirectFreekick,SavedShot,0.04897049814462662,91,0,3,Patrick van Aanholt,730,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.7830000305175782, 0.2620000076293945)"
158226,Head,FromCorner,MissedShots,0.03509274870157242,44,0,3,Christian Benteke,606,h,Crystal Palace,Huddersfield,Patrick van Aanholt,2017-08-12 15:00:00,7124,2017,"(0.9180000305175782, 0.46)"
158236,LeftFoot,FromCorner,MissedShots,0.05625889450311661,81,0,3,James Tomkins,530,h,Crystal Palace,Huddersfield,Patrick van Aanholt,2017-08-12 15:00:00,7124,2017,"(0.885, 0.47200000762939454)"
158234,RightFoot,FromCorner,MissedShots,0.07743000984191895,77,0,3,Scott Dann,512,h,Crystal Palace,Huddersfield,Patrick van Aanholt,2017-08-12 15:00:00,7124,2017,"(0.9169999694824219, 0.5570000076293945)"
158231,LeftFoot,OpenPlay,SavedShot,0.03829632326960564,57,0,3,Wilfried Zaha,522,h,Crystal Palace,Huddersfield,Ruben Loftus-Cheek,2017-08-12 15:00:00,7124,2017,"(0.9290000152587891, 0.7)"
158220,LeftFoot,FromCorner,OwnGoal,0.0,22,0,3,Joel Ward,510,h,Crystal Palace,Huddersfield,,2017-08-12 15:00:00,7124,2017,"(0.01399999976158142, 0.5179999923706055)"
158488,RightFoot,DirectFreekick,BlockedShot,0.042771127074956894,18,0,1,Luka Milivojevic,5549,a,Crystal Palace,Liverpool,,2017-08-19 15:00:00,7134,2017,"(0.73, 0.6430000305175781)"
