,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7119,Leicester,Arsenal,1.46495,2.54329,3,4,a,2017-08-11 19:45:00
7133,Leicester,Brighton,1.88355,0.123075,2,0,h,2017-08-19 15:00:00
7145,Leicester,Manchester United,0.670573,2.73725,0,2,a,2017-08-26 17:30:00
7151,Leicester,Chelsea,1.34903,1.03943,1,2,h,2017-09-09 15:00:00
7161,Leicester,Huddersfield,1.24181,0.700349,1,1,a,2017-09-16 15:00:00
7176,Leicester,Liverpool,2.88766,1.92902,2,3,h,2017-09-23 17:30:00
7184,Leicester,Bournemouth,0.594808,1.39901,0,0,a,2017-09-30 15:00:00
7192,Leicester,West Bromwich Albion,0.964277,0.155254,1,1,h,2017-10-16 20:00:00
7206,Leicester,Swansea,1.80814,0.559618,2,1,a,2017-10-21 15:00:00
7214,Leicester,Everton,1.36768,0.575236,2,0,h,2017-10-29 16:00:00
7224,Leicester,Stoke,1.39563,1.22988,2,2,a,2017-11-04 12:30:00
7235,Leicester,Manchester City,0.0970457,2.40056,0,2,h,2017-11-18 15:00:00
7247,Leicester,West Ham,0.453851,0.775297,1,1,a,2017-11-24 20:00:00
7249,Leicester,Tottenham,0.924575,2.50552,2,1,h,2017-11-28 19:45:00
7261,Leicester,Burnley,1.61269,0.789388,1,0,h,2017-12-02 15:00:00
7277,Leicester,Newcastle United,0.444099,0.964657,3,2,a,2017-12-09 17:30:00
7285,Leicester,Southampton,2.24579,1.11749,4,1,a,2017-12-13 19:45:00
7294,Leicester,Crystal Palace,0.758241,2.25889,0,3,h,2017-12-16 12:30:00
7302,Leicester,Manchester United,1.56465,2.15281,2,2,h,2017-12-23 19:45:00
7317,Leicester,Watford,1.54771,1.43009,1,2,a,2017-12-26 15:00:00
7323,Leicester,Liverpool,0.789667,2.56607,1,2,a,2017-12-30 15:00:00
7334,Leicester,Huddersfield,1.45074,0.226625,3,0,h,2018-01-01 15:00:00
7340,Leicester,Chelsea,1.36341,0.622946,0,0,a,2018-01-13 15:00:00
7353,Leicester,Watford,1.51932,0.740795,2,0,h,2018-01-20 15:00:00
7365,Leicester,Everton,2.65018,1.53072,1,2,a,2018-01-31 19:45:00
7374,Leicester,Swansea,1.48466,0.569943,1,1,h,2018-02-03 15:00:00
7382,Leicester,Manchester City,0.109716,2.59121,1,5,a,2018-02-10 17:30:00
7396,Leicester,Stoke,1.12487,0.166078,1,1,h,2018-02-24 12:30:00
7402,Leicester,Bournemouth,2.97799,1.4035,1,1,h,2018-03-03 15:00:00
7417,Leicester,West Bromwich Albion,1.86524,0.360925,4,1,a,2018-03-10 15:00:00
7430,Leicester,Brighton,1.26582,1.60322,2,0,a,2018-03-31 15:00:00
7444,Leicester,Newcastle United,1.09224,0.285116,1,2,h,2018-04-07 14:00:00
7449,Leicester,Burnley,1.99812,1.05951,1,2,a,2018-04-14 14:00:00
7464,Leicester,Southampton,0.515248,0.651171,0,0,h,2018-04-19 18:45:00
7470,Leicester,Crystal Palace,0.941395,2.7876,0,5,a,2018-04-28 14:00:00
7479,Leicester,West Ham,0.391738,1.43027,0,2,h,2018-05-05 15:00:00
7422,Leicester,Arsenal,2.19801,1.54443,3,1,h,2018-05-09 19:45:00
7490,Leicester,Tottenham,1.27359,1.83248,4,5,a,2018-05-13 15:00:00
