,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14090,Liverpool,Leeds,3.15412,0.269813,4,3,h,2020-09-12 16:30:00
14102,Liverpool,Chelsea,2.25211,0.904183,2,0,a,2020-09-20 15:30:00
14115,Liverpool,Arsenal,2.73834,1.17817,3,1,h,2020-09-28 19:15:00
14466,Liverpool,Aston Villa,1.65705,3.07626,2,7,a,2020-10-04 18:15:00
14477,Liverpool,Everton,2.49492,1.35998,2,2,a,2020-10-17 11:30:00
14490,Liverpool,Sheffield United,2.40286,1.39788,2,1,h,2020-10-24 19:00:00
14499,Liverpool,West Ham,1.56302,0.269048,2,1,h,2020-10-31 17:30:00
14511,Liverpool,Manchester City,1.18789,1.58487,1,1,a,2020-11-08 16:30:00
14519,Liverpool,Leicester,3.77245,1.98397,3,0,h,2020-11-22 19:15:00
14528,Liverpool,Brighton,0.28109,2.30722,1,1,a,2020-11-28 12:30:00
14539,Liverpool,Wolverhampton Wanderers,1.59454,0.357753,4,0,h,2020-12-06 19:15:00
14547,Liverpool,Fulham,1.82445,1.72509,1,1,a,2020-12-13 16:30:00
14563,Liverpool,Tottenham,1.21783,1.5161,2,1,h,2020-12-16 20:00:00
14568,Liverpool,Crystal Palace,2.86902,0.489318,7,0,a,2020-12-19 12:30:00
14580,Liverpool,West Bromwich Albion,1.45485,0.739845,1,1,h,2020-12-27 16:30:00
14591,Liverpool,Newcastle United,1.32047,0.817935,0,0,a,2020-12-30 20:00:00
14598,Liverpool,Southampton,1.37204,0.500436,0,1,a,2021-01-04 20:00:00
14620,Liverpool,Manchester United,1.20205,1.18929,0,0,h,2021-01-17 16:30:00
14613,Liverpool,Burnley,1.64907,1.08059,0,1,h,2021-01-21 20:00:00
14633,Liverpool,Tottenham,2.58798,0.104586,3,1,a,2021-01-28 20:00:00
14639,Liverpool,West Ham,2.05809,0.883061,3,1,a,2021-01-31 16:30:00
14654,Liverpool,Brighton,1.09518,1.18977,0,1,h,2021-02-03 20:15:00
14659,Liverpool,Manchester City,1.17728,3.55196,1,4,h,2021-02-07 16:30:00
14670,Liverpool,Leicester,1.68325,2.07383,1,3,a,2021-02-13 12:30:00
14680,Liverpool,Everton,1.54046,2.01468,0,2,h,2021-02-20 17:30:00
14694,Liverpool,Sheffield United,2.80551,0.777149,2,0,a,2021-02-28 19:15:00
14719,Liverpool,Chelsea,0.247034,1.22635,0,1,h,2021-03-04 20:15:00
14699,Liverpool,Fulham,0.701764,1.37047,0,1,h,2021-03-07 14:00:00
14714,Liverpool,Wolverhampton Wanderers,1.0552,1.29175,1,0,a,2021-03-15 20:00:00
14725,Liverpool,Arsenal,2.43732,0.161161,3,0,a,2021-04-03 19:00:00
14739,Liverpool,Aston Villa,2.14592,0.760621,2,1,h,2021-04-10 14:00:00
14749,Liverpool,Leeds,1.60043,2.59719,1,1,a,2021-04-19 19:00:00
14760,Liverpool,Newcastle United,2.84708,0.860694,1,1,h,2021-04-24 11:30:00
14780,Liverpool,Southampton,2.26367,1.2289,2,0,h,2021-05-08 19:15:00
14770,Liverpool,Manchester United,2.938,1.71328,4,2,a,2021-05-13 19:15:00
14789,Liverpool,West Bromwich Albion,2.07854,1.14202,2,1,a,2021-05-16 15:30:00
14796,Liverpool,Burnley,2.73316,0.837048,3,0,a,2021-05-19 19:15:00
14810,Liverpool,Crystal Palace,2.20348,0.772317,2,0,h,2021-05-23 15:00:00
