,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
16380,Southampton,Everton,0.580601,2.38863,1,3,a,2021-08-14 14:00:00
16392,Southampton,Manchester United,0.587526,2.26173,1,1,h,2021-08-22 13:00:00
16397,Southampton,Newcastle United,3.46036,1.19077,2,2,a,2021-08-28 14:00:00
16411,Southampton,West Ham,0.692135,0.725407,0,0,h,2021-09-11 14:00:00
16421,Southampton,Manchester City,0.490923,1.22451,0,0,a,2021-09-18 14:00:00
16433,Southampton,Wolverhampton Wanderers,0.909342,0.909833,0,1,h,2021-09-26 13:00:00
16438,Southampton,Chelsea,1.52634,3.79243,1,3,a,2021-10-02 14:00:00
16454,Southampton,Leeds,1.83082,0.446173,1,0,h,2021-10-16 14:00:00
16464,Southampton,Burnley,1.42567,0.673195,2,2,h,2021-10-23 14:00:00
16474,Southampton,Watford,1.90757,0.852556,1,0,a,2021-10-30 14:00:00
16484,Southampton,Aston Villa,0.89818,0.536077,1,0,h,2021-11-05 20:00:00
