,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
9203,Wolverhampton Wanderers,Everton,0.891038,0.715382,2,2,h,2018-08-11 19:30:00
9210,Wolverhampton Wanderers,Leicester,1.09349,0.222843,0,2,a,2018-08-18 17:00:00
9217,Wolverhampton Wanderers,Manchester City,1.26376,1.84293,1,1,h,2018-08-25 14:30:00
9228,Wolverhampton Wanderers,West Ham,1.22301,0.888887,1,0,a,2018-09-01 14:00:00
9244,Wolverhampton Wanderers,Burnley,3.3916,0.208994,1,0,h,2018-09-16 12:30:00
9248,Wolverhampton Wanderers,Manchester United,1.1185,0.62283,1,1,a,2018-09-22 14:00:00
9258,Wolverhampton Wanderers,Southampton,1.42507,0.679627,2,0,h,2018-09-29 14:00:00
9271,Wolverhampton Wanderers,Crystal Palace,0.755654,1.03714,1,0,a,2018-10-06 14:00:00
9278,Wolverhampton Wanderers,Watford,0.47391,1.0684,0,2,h,2018-10-20 14:00:00
9290,Wolverhampton Wanderers,Brighton,1.38027,1.01337,0,1,a,2018-10-27 14:00:00
9304,Wolverhampton Wanderers,Tottenham,2.40643,1.63123,2,3,h,2018-11-03 19:45:00
9316,Wolverhampton Wanderers,Arsenal,1.86549,0.965843,1,1,a,2018-11-11 16:30:00
9325,Wolverhampton Wanderers,Huddersfield,0.701036,0.627281,0,2,h,2018-11-25 16:00:00
9335,Wolverhampton Wanderers,Cardiff,0.987623,1.09264,1,2,a,2018-11-30 20:00:00
9339,Wolverhampton Wanderers,Chelsea,0.682893,1.10702,2,1,h,2018-12-05 19:45:00
9348,Wolverhampton Wanderers,Newcastle United,1.57799,0.4601,2,1,a,2018-12-09 16:00:00
9357,Wolverhampton Wanderers,Bournemouth,2.02223,0.52685,2,0,h,2018-12-15 15:00:00
9367,Wolverhampton Wanderers,Liverpool,0.763821,2.16356,0,2,h,2018-12-21 20:00:00
9383,Wolverhampton Wanderers,Fulham,1.35896,1.2769,1,1,a,2018-12-26 12:30:00
9388,Wolverhampton Wanderers,Tottenham,1.20867,0.277704,3,1,a,2018-12-29 15:00:00
9397,Wolverhampton Wanderers,Crystal Palace,0.656255,1.94658,0,2,h,2019-01-02 19:45:00
9409,Wolverhampton Wanderers,Manchester City,0.0985446,3.11947,0,3,a,2019-01-14 20:00:00
9417,Wolverhampton Wanderers,Leicester,2.21719,1.33831,4,3,h,2019-01-19 12:30:00
9427,Wolverhampton Wanderers,West Ham,2.0363,0.130179,3,0,h,2019-01-29 19:45:00
9441,Wolverhampton Wanderers,Everton,1.85729,1.36252,3,1,a,2019-02-02 15:00:00
9450,Wolverhampton Wanderers,Newcastle United,2.30998,0.435263,1,1,h,2019-02-11 20:00:00
9465,Wolverhampton Wanderers,Bournemouth,1.20286,2.13291,1,1,a,2019-02-23 15:00:00
9468,Wolverhampton Wanderers,Huddersfield,0.573166,1.46224,0,1,a,2019-02-26 19:45:00
9477,Wolverhampton Wanderers,Cardiff,3.2075,0.702261,2,0,h,2019-03-02 15:00:00
9494,Wolverhampton Wanderers,Chelsea,0.609079,1.0471,1,1,a,2019-03-10 14:05:00
9515,Wolverhampton Wanderers,Burnley,0.397928,0.572695,0,2,a,2019-03-30 15:00:00
9517,Wolverhampton Wanderers,Manchester United,1.65044,2.03847,2,1,h,2019-04-02 19:45:00
9529,Wolverhampton Wanderers,Southampton,0.642825,3.80842,1,3,a,2019-04-13 15:00:00
9537,Wolverhampton Wanderers,Brighton,2.60447,0.115051,0,0,h,2019-04-20 15:00:00
9497,Wolverhampton Wanderers,Arsenal,0.982018,0.939754,3,1,h,2019-04-24 19:45:00
9547,Wolverhampton Wanderers,Watford,2.44357,0.896093,2,1,a,2019-04-27 15:00:00
9557,Wolverhampton Wanderers,Fulham,2.09397,0.512477,1,0,h,2019-05-04 14:00:00
9571,Wolverhampton Wanderers,Liverpool,0.883861,1.70197,0,2,a,2019-05-12 14:00:00
