,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7123,Chelsea,Burnley,1.35651,0.564237,2,3,h,2017-08-12 15:00:00
7137,Chelsea,Tottenham,0.834423,0.72428,2,1,a,2017-08-20 16:00:00
7140,Chelsea,Everton,1.16991,0.326655,2,0,h,2017-08-27 13:30:00
7151,Chelsea,Leicester,1.03943,1.34903,2,1,a,2017-09-09 15:00:00
7167,Chelsea,Arsenal,0.762129,1.42208,0,0,h,2017-09-17 13:30:00
7170,Chelsea,Stoke,1.59815,0.600959,4,0,a,2017-09-23 15:00:00
7185,Chelsea,Manchester City,0.911532,1.23068,0,1,h,2017-09-30 17:30:00
7191,Chelsea,Crystal Palace,0.651919,1.51873,1,2,a,2017-10-14 15:00:00
7199,Chelsea,Watford,1.78315,1.79693,4,2,h,2017-10-21 19:30:00
7210,Chelsea,Bournemouth,1.78362,0.455055,1,0,a,2017-10-28 17:30:00
7219,Chelsea,Manchester United,1.8417,0.773586,1,0,h,2017-11-05 16:30:00
7229,Chelsea,West Bromwich Albion,1.71709,0.590655,4,0,a,2017-11-18 15:00:00
7244,Chelsea,Liverpool,0.739983,1.50368,1,1,a,2017-11-25 17:30:00
7255,Chelsea,Swansea,2.30012,0.0411427,1,0,h,2017-11-29 19:45:00
7259,Chelsea,Newcastle United,3.07794,0.519549,3,1,h,2017-12-02 12:30:00
7269,Chelsea,West Ham,1.18891,0.418127,0,1,a,2017-12-09 12:30:00
7280,Chelsea,Huddersfield,1.8707,0.476748,3,1,a,2017-12-12 20:00:00
7292,Chelsea,Southampton,1.29018,0.587081,1,0,h,2017-12-16 15:00:00
7303,Chelsea,Everton,1.84971,0.342403,0,0,a,2017-12-23 12:30:00
7310,Chelsea,Brighton,2.16934,0.452601,2,0,h,2017-12-26 15:00:00
7320,Chelsea,Stoke,3.09527,0.28218,5,0,h,2017-12-30 15:00:00
7330,Chelsea,Arsenal,3.0768,1.23205,2,2,a,2018-01-03 19:45:00
7340,Chelsea,Leicester,0.622946,1.36341,0,0,h,2018-01-13 15:00:00
7350,Chelsea,Brighton,1.52008,0.881174,4,0,a,2018-01-20 12:30:00
7362,Chelsea,Bournemouth,1.14795,1.42447,0,3,h,2018-01-31 19:45:00
7377,Chelsea,Watford,0.573557,2.12696,1,4,a,2018-02-05 20:00:00
7379,Chelsea,West Bromwich Albion,2.37995,0.628806,3,0,h,2018-02-12 20:00:00
7393,Chelsea,Manchester United,1.68958,1.30036,1,2,a,2018-02-25 14:05:00
7404,Chelsea,Manchester City,0.118301,0.953312,0,1,a,2018-03-04 16:00:00
7411,Chelsea,Crystal Palace,3.87829,1.13893,2,1,h,2018-03-10 17:30:00
7431,Chelsea,Tottenham,1.209,1.3895,1,3,h,2018-04-01 16:00:00
7442,Chelsea,West Ham,2.12073,0.302554,1,1,h,2018-04-08 15:30:00
7455,Chelsea,Southampton,0.663817,1.2922,3,2,a,2018-04-14 11:30:00
7420,Chelsea,Burnley,1.7717,0.221642,2,1,a,2018-04-19 18:45:00
7476,Chelsea,Swansea,1.45426,0.502964,1,0,a,2018-04-28 16:30:00
7485,Chelsea,Liverpool,0.806168,0.427002,1,0,h,2018-05-06 16:30:00
7460,Chelsea,Huddersfield,2.25256,0.631021,1,1,h,2018-05-09 19:45:00
7497,Chelsea,Newcastle United,0.843284,2.24197,0,3,a,2018-05-13 15:00:00
