,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
4752,Stoke,Aston Villa,0.423368,0.909774,0,1,h,2014-08-16 15:00:00
4765,Stoke,Hull,1.60916,0.870175,1,1,a,2014-08-24 13:30:00
4770,Stoke,Manchester City,0.299792,0.891768,1,0,a,2014-08-30 15:00:00
4723,Stoke,Leicester,1.64782,0.598313,0,1,h,2014-09-13 15:00:00
4729,Stoke,Queens Park Rangers,1.45847,1.05642,2,2,a,2014-09-20 12:45:00
4748,Stoke,Newcastle United,1.56203,1.13994,1,0,h,2014-09-29 20:00:00
4692,Stoke,Sunderland,0.478187,1.40551,1,3,a,2014-10-04 15:00:00
4707,Stoke,Swansea,1.75841,2.26827,2,1,h,2014-10-19 16:00:00
4710,Stoke,Southampton,0.867568,1.3758,0,1,a,2014-10-25 15:00:00
4650,Stoke,West Ham,3.06954,0.528668,2,2,h,2014-11-01 15:00:00
4666,Stoke,Tottenham,1.24867,1.28384,2,1,a,2014-11-09 13:30:00
4669,Stoke,Burnley,1.94307,1.27532,1,2,h,2014-11-22 15:00:00
4682,Stoke,Liverpool,0.875424,1.71025,0,1,a,2014-11-29 15:00:00
4591,Stoke,Manchester United,1.29092,1.91104,1,2,a,2014-12-02 19:45:00
4601,Stoke,Arsenal,2.50357,2.02073,3,2,h,2014-12-06 15:00:00
4611,Stoke,Crystal Palace,0.898532,0.498092,1,1,a,2014-12-13 15:00:00
4628,Stoke,Chelsea,0.411669,1.45482,0,2,h,2014-12-22 20:00:00
4634,Stoke,Everton,1.39552,1.00929,1,0,a,2014-12-26 15:00:00
4646,Stoke,West Bromwich Albion,1.25399,1.35813,2,0,h,2014-12-28 15:00:00
4551,Stoke,Manchester United,1.4082,0.932262,1,1,h,2015-01-01 12:45:00
4569,Stoke,Arsenal,0.39839,2.26889,0,3,a,2015-01-11 13:30:00
4573,Stoke,Leicester,0.715634,0.382481,1,0,a,2015-01-17 15:00:00
4584,Stoke,Queens Park Rangers,0.782569,1.11577,3,1,h,2015-01-31 15:00:00
4523,Stoke,Newcastle United,0.220357,0.789943,1,1,a,2015-02-08 14:05:00
4530,Stoke,Manchester City,0.745602,2.13611,1,4,h,2015-02-11 19:45:00
4535,Stoke,Aston Villa,1.11955,0.234004,2,1,a,2015-02-21 15:00:00
4547,Stoke,Hull,0.895577,0.344489,1,0,h,2015-02-28 15:00:00
4488,Stoke,Everton,1.03921,0.418315,2,0,h,2015-03-04 19:45:00
4496,Stoke,West Bromwich Albion,0.198751,0.958807,0,1,a,2015-03-14 15:00:00
4507,Stoke,Crystal Palace,2.07851,2.14974,1,2,h,2015-03-21 15:00:00
4446,Stoke,Chelsea,0.277288,3.28546,1,2,a,2015-04-04 17:30:00
4454,Stoke,West Ham,0.587985,0.604708,1,1,a,2015-04-11 15:00:00
4464,Stoke,Southampton,2.26451,1.36108,2,1,h,2015-04-18 15:00:00
4472,Stoke,Sunderland,2.15079,2.17523,1,1,h,2015-04-25 15:00:00
4403,Stoke,Swansea,0.324134,2.07645,0,2,a,2015-05-02 15:00:00
4414,Stoke,Tottenham,2.138,0.298008,3,0,h,2015-05-09 15:00:00
4424,Stoke,Burnley,1.76276,0.909845,0,0,a,2015-05-16 15:00:00
4439,Stoke,Liverpool,2.15707,1.02292,6,1,h,2015-05-24 15:00:00
