,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
232861,LeftFoot,OpenPlay,BlockedShot,0.04610903933644295,86,1,2,Yoshinori Muto,47,h,Newcastle United,Tottenham,Mohamed Diamé,2018-08-11 14:30:00,9198,2018,"(0.9459999847412109, 0.7090000152587891)"
232841,Head,FromCorner,BlockedShot,0.014602279290556908,27,1,2,Ciaran Clark,875,h,Newcastle United,Tottenham,Matt Ritchie,2018-08-11 14:30:00,9198,2018,"(0.89, 0.4490000152587891)"
232847,LeftFoot,SetPiece,MissedShots,0.0441133938729763,38,1,2,Ciaran Clark,875,h,Newcastle United,Tottenham,,2018-08-11 14:30:00,9198,2018,"(0.88, 0.6809999847412109)"
232844,LeftFoot,OpenPlay,BlockedShot,0.012054931372404099,34,1,2,Matt Ritchie,461,h,Newcastle United,Tottenham,Joselu,2018-08-11 14:30:00,9198,2018,"(0.815, 0.27700000762939453)"
232857,LeftFoot,OpenPlay,MissedShots,0.02257658913731575,75,1,2,Christian Atsu,2344,h,Newcastle United,Tottenham,,2018-08-11 14:30:00,9198,2018,"(0.8019999694824219, 0.2989999961853027)"
232848,LeftFoot,OpenPlay,ShotOnPost,0.055178750306367874,46,1,2,Mohamed Diamé,4471,h,Newcastle United,Tottenham,Jonjo Shelvey,2018-08-11 14:30:00,9198,2018,"(0.899000015258789, 0.6780000305175782)"
232839,Head,OpenPlay,Goal,0.35623347759246826,10,1,2,Joselu,866,h,Newcastle United,Tottenham,Matt Ritchie,2018-08-11 14:30:00,9198,2018,"(0.9369999694824219, 0.500999984741211)"
232833,RightFoot,OpenPlay,BlockedShot,0.09649787843227386,2,1,2,Joselu,866,h,Newcastle United,Tottenham,Ayoze Pérez,2018-08-11 14:30:00,9198,2018,"(0.865, 0.585)"
232842,LeftFoot,FromCorner,MissedShots,0.021640051156282425,27,1,2,Paul Dummett,853,h,Newcastle United,Tottenham,,2018-08-11 14:30:00,9198,2018,"(0.764000015258789, 0.6430000305175781)"
232834,LeftFoot,SetPiece,MissedShots,0.02238641120493412,3,1,2,Matt Ritchie,461,h,Newcastle United,Tottenham,,2018-08-11 14:30:00,9198,2018,"(0.7680000305175781, 0.634000015258789)"
232858,RightFoot,OpenPlay,MissedShots,0.08598192781209946,77,1,2,Salomón Rondón,813,h,Newcastle United,Tottenham,Christian Atsu,2018-08-11 14:30:00,9198,2018,"(0.894000015258789, 0.45099998474121095)"
232860,RightFoot,OpenPlay,BlockedShot,0.10660045593976974,84,1,2,Salomón Rondón,813,h,Newcastle United,Tottenham,Jonjo Shelvey,2018-08-11 14:30:00,9198,2018,"(0.855, 0.46599998474121096)"
232853,RightFoot,FromCorner,SavedShot,0.0518760047852993,59,1,2,Ayoze Pérez,770,h,Newcastle United,Tottenham,,2018-08-11 14:30:00,9198,2018,"(0.9630000305175781, 0.36400001525878906)"
232855,RightFoot,OpenPlay,MissedShots,0.013868908397853374,63,1,2,DeAndre Yedlin,727,h,Newcastle United,Tottenham,,2018-08-11 14:30:00,9198,2018,"(0.7190000152587891, 0.4620000076293945)"
232854,LeftFoot,OpenPlay,MissedShots,0.025092797353863716,61,1,2,Kenedy,689,h,Newcastle United,Tottenham,,2018-08-11 14:30:00,9198,2018,"(0.799000015258789, 0.3270000076293945)"
232970,RightFoot,OpenPlay,SavedShot,0.06792484223842621,7,0,0,Kenedy,689,a,Newcastle United,Cardiff,Jonjo Shelvey,2018-08-18 14:30:00,9207,2018,"(0.855999984741211, 0.36900001525878906)"
