,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11643,Liverpool,Norwich,2.23456,0.842407,4,1,h,2019-08-09 20:00:00
11658,Liverpool,Southampton,1.52022,2.14047,2,1,a,2019-08-17 15:00:00
11670,Liverpool,Arsenal,2.78821,0.985542,3,1,h,2019-08-24 17:30:00
11680,Liverpool,Burnley,1.20057,0.61739,3,0,a,2019-08-31 17:30:00
11683,Liverpool,Newcastle United,2.93281,0.291073,3,1,h,2019-09-14 11:30:00
11701,Liverpool,Chelsea,1.03003,1.23321,2,1,a,2019-09-22 15:30:00
11703,Liverpool,Sheffield United,1.97079,1.17022,1,0,a,2019-09-28 11:30:00
11715,Liverpool,Leicester,3.74867,0.0982107,2,1,h,2019-10-05 15:00:00
11729,Liverpool,Manchester United,1.03212,0.791862,1,1,a,2019-10-20 16:30:00
11736,Liverpool,Tottenham,2.18851,1.35143,2,1,h,2019-10-27 16:30:00
11744,Liverpool,Aston Villa,2.38824,0.741615,2,1,a,2019-11-02 15:00:00
11755,Liverpool,Manchester City,1.3319,1.48104,3,1,h,2019-11-10 16:30:00
11767,Liverpool,Crystal Palace,1.64291,1.02306,2,1,a,2019-11-23 15:00:00
11776,Liverpool,Brighton,1.36832,0.867601,2,1,h,2019-11-30 15:00:00
11792,Liverpool,Everton,2.41397,1.76453,5,2,h,2019-12-04 20:15:00
11794,Liverpool,Bournemouth,3.04446,0.154608,3,0,a,2019-12-07 15:00:00
11808,Liverpool,Watford,1.56674,1.01166,2,0,h,2019-12-14 12:30:00
11828,Liverpool,Leicester,3.76973,0.120994,4,0,a,2019-12-26 20:00:00
11836,Liverpool,Wolverhampton Wanderers,1.49124,0.363764,1,0,h,2019-12-29 16:30:00
11847,Liverpool,Sheffield United,3.0465,0.634607,2,0,h,2020-01-02 20:00:00
11854,Liverpool,Tottenham,1.74564,1.10584,1,0,a,2020-01-11 17:30:00
11865,Liverpool,Manchester United,2.00655,1.4185,2,0,h,2020-01-19 16:30:00
11874,Liverpool,Wolverhampton Wanderers,1.59024,1.85442,2,1,a,2020-01-23 20:00:00
11822,Liverpool,West Ham,2.59926,0.878341,2,0,a,2020-01-29 19:45:00
11887,Liverpool,Southampton,3.7195,0.716298,4,0,h,2020-02-01 15:00:00
11899,Liverpool,Norwich,2.07331,0.383495,1,0,a,2020-02-15 17:30:00
11911,Liverpool,West Ham,2.48209,0.638236,3,2,h,2020-02-24 20:00:00
11921,Liverpool,Watford,0.206031,2.71351,0,3,a,2020-02-29 17:30:00
11928,Liverpool,Bournemouth,1.89453,1.29544,2,1,h,2020-03-07 12:30:00
11940,Liverpool,Everton,0.659123,0.621456,0,0,a,2020-06-21 18:00:00
11951,Liverpool,Crystal Palace,2.56729,0.0645285,4,0,h,2020-06-24 19:15:00
11959,Liverpool,Manchester City,0.819606,2.65433,0,4,a,2020-07-02 19:15:00
11966,Liverpool,Aston Villa,1.0837,0.689775,2,0,h,2020-07-05 15:30:00
11976,Liverpool,Brighton,2.61624,2.3646,3,1,a,2020-07-08 19:15:00
11986,Liverpool,Burnley,2.17649,0.452331,1,1,h,2020-07-11 14:00:00
11993,Liverpool,Arsenal,2.2233,1.31516,1,2,a,2020-07-15 19:15:00
12006,Liverpool,Chelsea,1.45179,2.38205,5,3,h,2020-07-22 19:15:00
12016,Liverpool,Newcastle United,0.56818,0.339294,3,1,a,2020-07-26 15:00:00
