,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
470,West Ham,Chelsea,0.445604,1.4603,1,2,a,2016-08-15 23:00:00
480,West Ham,Bournemouth,1.69288,0.39341,1,0,h,2016-08-21 19:00:00
490,West Ham,Manchester City,1.08385,3.21624,1,3,a,2016-08-28 19:00:00
497,West Ham,Watford,1.32216,1.85479,2,4,h,2016-09-10 18:00:00
505,West Ham,West Bromwich Albion,2.37422,1.94229,2,4,a,2016-09-17 18:00:00
519,West Ham,Southampton,0.693818,2.97877,0,3,h,2016-09-25 19:00:00
526,West Ham,Middlesbrough,0.883385,0.852603,1,1,h,2016-10-01 18:00:00
537,West Ham,Crystal Palace,0.874219,1.94599,1,0,a,2016-10-15 20:30:00
542,West Ham,Sunderland,1.19585,0.808339,1,0,h,2016-10-22 18:00:00
2684,West Ham,Everton,0.944816,2.0087,0,2,a,2016-10-30 17:30:00
2690,West Ham,Stoke,0.404528,0.81046,1,1,h,2016-11-05 19:00:00
2704,West Ham,Tottenham,1.76706,2.53396,2,3,a,2016-11-19 21:30:00
2716,West Ham,Manchester United,0.749388,1.44452,1,1,a,2016-11-27 20:30:00
3111,West Ham,Arsenal,0.882486,2.96923,1,5,h,2016-12-03 21:30:00
3124,West Ham,Liverpool,0.64998,1.79134,2,2,a,2016-12-11 20:30:00
3129,West Ham,Burnley,1.67016,0.923353,1,0,h,2016-12-14 23:45:00
3137,West Ham,Hull,1.92151,1.13479,1,0,h,2016-12-17 19:00:00
3146,West Ham,Swansea,3.40585,0.954864,4,1,a,2016-12-26 19:00:00
3156,West Ham,Leicester,1.58333,1.10842,0,1,a,2016-12-31 15:00:00
3335,West Ham,Manchester United,0.799911,1.64905,0,2,h,2017-01-02 21:15:00
3346,West Ham,Crystal Palace,1.72338,1.06181,3,0,h,2017-01-14 19:00:00
3351,West Ham,Middlesbrough,2.6558,0.958825,3,1,a,2017-01-21 18:00:00
3367,West Ham,Manchester City,0.49472,2.66472,0,4,h,2017-02-01 22:45:00
3376,West Ham,Southampton,0.91785,1.06276,3,1,a,2017-02-04 15:00:00
3385,West Ham,West Bromwich Albion,1.17553,0.769974,2,2,h,2017-02-11 15:00:00
3396,West Ham,Watford,1.48144,1.21279,1,1,a,2017-02-25 17:30:00
3409,West Ham,Chelsea,0.450583,2.01134,1,2,h,2017-03-06 20:00:00
3411,West Ham,Bournemouth,1.25315,3.68186,2,3,a,2017-03-11 15:00:00
3421,West Ham,Leicester,2.32174,2.17004,2,3,h,2017-03-18 15:00:00
3433,West Ham,Hull,1.24571,0.778704,1,2,a,2017-04-01 15:00:00
3440,West Ham,Arsenal,0.303905,2.16023,0,3,a,2017-04-05 19:45:00
3455,West Ham,Swansea,1.20573,0.307666,1,0,h,2017-04-08 15:00:00
3464,West Ham,Sunderland,1.42815,1.14121,2,2,a,2017-04-15 15:00:00
3479,West Ham,Everton,0.668323,0.104476,0,0,h,2017-04-22 15:00:00
3485,West Ham,Stoke,0.65149,1.35509,0,0,a,2017-04-29 15:00:00
3499,West Ham,Tottenham,2.21043,0.451017,1,0,h,2017-05-05 20:00:00
3509,West Ham,Liverpool,1.03963,3.28962,0,4,h,2017-05-14 14:15:00
3511,West Ham,Burnley,1.67299,1.70802,2,1,a,2017-05-21 15:00:00
