,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
7125,Everton,Stoke,0.720574,0.27644,1,0,h,2017-08-12 15:00:00
7138,Everton,Manchester City,0.59971,1.14216,1,1,a,2017-08-21 20:00:00
7140,Everton,Chelsea,0.326655,1.16991,0,2,a,2017-08-27 13:30:00
7154,Everton,Tottenham,1.15144,2.17535,0,3,h,2017-09-09 15:00:00
7168,Everton,Manchester United,1.06298,3.28722,0,4,a,2017-09-17 16:00:00
7175,Everton,Bournemouth,2.21092,0.384728,2,1,h,2017-09-23 15:00:00
7187,Everton,Burnley,0.93376,0.383977,0,1,h,2017-10-01 14:15:00
7189,Everton,Brighton,1.45518,1.05884,1,1,a,2017-10-15 13:30:00
7200,Everton,Arsenal,0.810989,3.86029,2,5,h,2017-10-22 13:30:00
7214,Everton,Leicester,0.575236,1.36768,0,2,a,2017-10-29 16:00:00
7220,Everton,Watford,2.5796,2.05534,3,2,h,2017-11-05 16:30:00
7234,Everton,Crystal Palace,1.68728,2.02983,2,2,a,2017-11-18 15:00:00
7241,Everton,Southampton,0.147724,1.97034,1,4,a,2017-11-26 13:30:00
7256,Everton,West Ham,1.76497,1.03658,4,0,h,2017-11-29 20:00:00
7260,Everton,Huddersfield,0.820024,0.223429,2,0,h,2017-12-02 15:00:00
7275,Everton,Liverpool,0.823217,1.89569,1,1,a,2017-12-10 14:15:00
7284,Everton,Newcastle United,1.38719,0.570658,1,0,a,2017-12-13 19:45:00
7293,Everton,Swansea,2.01756,0.766224,3,1,h,2017-12-18 20:00:00
7303,Everton,Chelsea,0.342403,1.84971,0,0,h,2017-12-23 12:30:00
7318,Everton,West Bromwich Albion,0.405775,1.18168,0,0,a,2017-12-26 15:00:00
7319,Everton,Bournemouth,0.599608,1.39955,1,2,a,2017-12-30 15:00:00
7333,Everton,Manchester United,1.23952,1.26247,0,2,h,2018-01-01 17:30:00
7346,Everton,Tottenham,0.290345,4.21366,0,4,a,2018-01-13 17:30:00
7352,Everton,West Bromwich Albion,0.92355,1.34998,1,1,h,2018-01-20 15:00:00
7365,Everton,Leicester,1.53072,2.65018,2,1,h,2018-01-31 19:45:00
7369,Everton,Arsenal,1.49065,3.19622,1,5,a,2018-02-03 17:30:00
7380,Everton,Crystal Palace,1.48792,1.65713,3,1,h,2018-02-10 15:00:00
7392,Everton,Watford,0.665127,0.606929,0,1,a,2018-02-24 17:30:00
7400,Everton,Burnley,1.79993,2.33524,1,2,a,2018-03-03 12:30:00
7412,Everton,Brighton,1.68868,0.321797,2,0,h,2018-03-10 15:00:00
7425,Everton,Stoke,2.97881,0.894266,2,1,a,2018-03-17 15:00:00
7433,Everton,Manchester City,0.859628,1.91312,1,3,h,2018-03-31 17:30:00
7443,Everton,Liverpool,0.723427,0.947321,0,0,h,2018-04-07 11:30:00
7456,Everton,Swansea,1.61456,1.19751,1,1,a,2018-04-14 14:00:00
7461,Everton,Newcastle United,0.948534,0.480957,1,0,h,2018-04-23 19:00:00
7471,Everton,Huddersfield,0.943754,0.56538,2,0,a,2018-04-28 14:00:00
7486,Everton,Southampton,0.420891,0.634996,1,1,h,2018-05-05 17:30:00
7489,Everton,West Ham,1.67867,1.18299,1,3,a,2018-05-13 15:00:00
